site_id XBA XBB
4556740 1 0
4556745 1 0.00357
4556877 1 0
4556878 1 0
4556943 1 0
4556986 1 0
4557010 1 0
4558358 1 0
4562741 0 1
4563567 1 0
4563722 1 0
4564394 1 0
4564455 1 0
4567706 1 0
4567863 0 1
4567907 0 1
4568087 0 1
4568090 0 1
4568252 1 0
4568815 0 1
4568835 1 0
4569068 0 1
4569072 1 0
4569127 0 1
4569278 1 0
4569290 1 0
4569302 1 0
4570725 1 0
4572677 0 1
4572716 1 0
4572783 1 0
4575040 1 0
4575075 1 0
4575186 1 0
4575502 0 1
4575525 0 1
4575533 0 1
4575573 1 0
4575579 1 0.0127
4575594 1 0
4575597 1 0
4575621 1 0
4575699 0 1
4575705 1 0
4575726 0 1
4575728 0 1
4575770 0 1
4576133 0 1
4577257 1 0
4577434 1 0
4577974 0 1
4578144 0 1
4578719 0 1
4578724 0 1
4578732 0 1
4578734 0 1
4578793 1 0
4579124 1 0
4579153 1 0
4579157 1 0
4579158 1 0
4579159 1 0
4579295 1 0
4579337 1 0
4582863 0 1
4589465 1 0
4589680 1 0
4589681 1 0
4591187 1 0
4591331 1 0
4591377 1 0.0984
4591426 1 0
4591481 1 0
4592792 0 1
4592828 0 1
4592858 0 1
4593874 0 1
4593879 0 1
4593911 0 1
4594052 0 1
4595012 1 0
4595037 1 0
4595462 0 1
4601604 0 1
4602698 1 0
4604456 1 0
4604510 1 0
4604525 0 1
4604529 0 1
4604535 1 0
4604638 0 1
4604680 0 1
4604694 0 1
4604707 0 1
4604734 0 1
4618327 1 0
4621692 1 0
4622604 0 1
4622614 0 1
4622615 1 0
4622659 0 1
4622663 0 1
4622664 0 1
4622674 0 1
4622691 0 1
4622695 0 1
4622696 0 1
4623163 0 1
4624222 0 1
4624968 0 1
4625007 0 1
4625101 0 1
4625303 0 1
4625367 0 1
4625819 0 1
4627982 0 1
4627994 0 1
4628048 0 1
4628861 0 1
4628909 0 1
4632869 0 1
4632870 0 1
4632879 0 1
4632880 0 1
4632881 0 1
4632953 0 1
4632984 0 1
4633013 1 0
4633041 0 1
4633100 1 0
4633150 0 1
4633165 0 1
4640179 1 0
4640227 0 1
4640302 0 1
4640398 0 1
4645156 0 1
4645288 0 1
4645295 0 1
4645321 0 1
4645353 0 1
4645359 1 0
4645379 0 1
4645412 1 0
4645566 0 1
4646065 1 0
4649398 1 0
4654213 0 0.997
4655150 1 0
4660585 1 0
4660612 1 0
4660677 1 0
4660721 1 0
4660769 1 0
4660870 1 0
4660876 1 0
4660945 1 0
4661041 1 0
4661101 1 0
4664121 1 0
4664136 1 0
4664151 1 0
4664189 1 0
4669891 0 1
4669893 1 0
4669898 0 1
4669927 1 0.00299
4670285 0 1
4670306 0 1
4671068 0 1
4671502 0 1
4671503 0 1
4676234 1 0
4676393 1 0
4676540 1 0
4676541 1 0
4677082 1 0
4677088 1 0
4677259 1 0
4678321 0 1
4678345 1 0
4678522 1 0
4678531 1 0
4678575 0 1
4678576 0 1
4678693 0 1
4678815 1 0
4678850 0 1
4678895 1 0
4679356 0 1
4679458 1 0
4679662 0 1
4679698 0 1
4679871 0 1
4683062 1 0
4683620 1 0
4686938 1 0
4689039 0 1
4689045 0 1
4689051 0 1
4689059 0 1
4689060 0 1
4689063 0 1
4689103 1 0
4689299 1 0
4691165 0 1
4691182 1 0
4691185 0 1
4691658 1 0
4691672 0 1
4691977 1 0
4694442 1 0
4694560 0 1
4695710 0 1
4695720 0 1
4695739 0 1
4695741 0 1
4702523 1 0
4702601 1 0
4702687 1 0
4703924 1 0
4704692 1 0
4706563 1 0
4708964 0 1
4711386 1 0
4711449 1 0
4713054 1 0
4714865 1 0
4715344 1 0
4715438 1 0
4715936 0 1
4716815 0 1
4718814 0 1
4718840 0 1
4718927 0 1
4718978 0 1
4718996 0 1
