subject species_id maxRelAbundance speciesSubjectAnyTimepointPresence speciesSubjectPreAbxPresence speciesSubjectPostAbxPresence speciesSubjectMainStudyPresence speciesSubjectFollowupPresence speciesSubjectFinalSeqPresence speciesSubjectAnyTimepointLOD speciesSubjectPreAbxLOD speciesSubjectPostAbxLOD speciesSubjectMainStudyLOD speciesSubjectFollowupLOD speciesSubjectFinalSeqLOD
XNB Bacteroides_finegoldii_57739 0.0400800125164 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bacteroides_massiliensis_44749 0.119355836393 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bacteroides_ovatus_58035 0.118377582278 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bacteroides_stercoris_56735 0.252866536352 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bacteroides_thetaiotaomicron_56941 0.0140612767655 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bacteroides_vulgatus_57955 0.349315621708 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bifidobacterium_adolescentis_56815 0.00793801855002 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bifidobacterium_longum_57796 0.0052500150551 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Bilophila_wadsworthia_57364 0.0040483158091 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Blautia_wexlerae_56130 0.00661886659799 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Burkholderiales_bacterium_56577 0.0194389156847 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Clostridiales_bacterium_61057 0.00234175649364 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Clostridium_cf_54592 0.0017267131132 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XNB Collinsella_aerofaciens_61484 0.00419405537121 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Collinsella_sp_62205 0.00322663177195 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Collinsella_stercoris_61536 0.00695860744858 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XNB Coprococcus_comes_61587 0.00166962032349 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Dorea_formicigenerans_56346 0.00274880371776 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XNB Dorea_longicatena_59913 0.00319678984197 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XNB Dorea_longicatena_61473 0.002674818299 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Eggerthella_lenta_56463 0.00179584890597 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XNB Eubacterium_ramulus_59802 0.00199459780949 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Eubacterium_rectale_56927 0.278296610586 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Faecalibacterium_cf_62236 0.0173925942314 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Faecalibacterium_prausnitzii_61481 0.0510987118768 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Guyana_massiliensis_60772 0.0179656088256 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Lachnospiraceae_bacterium_51870 0.00297767856698 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Oscillospiraceae_bacterium_54867 0.00437774292724 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Parabacteroides_distasonis_56985 0.089585839251 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Roseburia_hominis_61877 0.0019173151958 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XNB Ruminococcus_bicirculans_59300 0.00626634185605 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Ruminococcus_bromii_62047 0.00311632862078 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Ruminococcus_sp_55468 0.00690020358428 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XNB Ruminococcus_torques_62045 0.00224243946955 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE TRUE FALSE TRUE
XOA Adlercreutzia_equolifaciens_60310 0.00171321735461 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOA Akkermansia_muciniphila_55290 0.0496396041333 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Alistipes_finegoldii_56071 0.0089147512003 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Alistipes_onderdonkii_55464 0.00166997601548 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Alistipes_putredinis_61533 0.0179807183247 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Alistipes_shahii_62199 0.00593338861285 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Anaerostipes_hadrus_55206 0.0214369781841 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bacteroides_acidifaciens_59693 0.00141233562464 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOA Bacteroides_caccae_53434 0.00562182408555 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Bacteroides_cellulosilyticus_58046 0.0283844874132 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Bacteroides_faecichinchillae_59709 0.00110927467005 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Bacteroides_finegoldii_57739 0.074899223993 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bacteroides_intestinalis_61596 0.0013066042423 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Bacteroides_massiliensis_44749 0.170854754217 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bacteroides_nordii_55557 0.00273131012575 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Bacteroides_ovatus_58035 0.0205232388816 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bacteroides_rodentium_59708 0.0135000463713 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Bacteroides_thetaiotaomicron_56941 0.00911208856085 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Bacteroides_uniformis_57318 0.0685199160107 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Bacteroides_vulgatus_57955 0.360200934873 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bacteroides_xylanisolvens_57185 0.0180258907364 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Bifidobacterium_adolescentis_56815 0.0346688743573 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bifidobacterium_angulatum_45832 0.0175507121473 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bifidobacterium_bifidum_55065 0.00585125348585 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bifidobacterium_catenulatum_58257 0.00603438279326 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Bifidobacterium_longum_57796 0.0116888414743 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Bifidobacterium_pseudocatenulatum_57754 0.00109752169505 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Blautia_wexlerae_56130 0.0127180103492 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Clostridiales_bacterium_52957 0.00121744003336 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Clostridiales_bacterium_61057 0.0177405682211 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Clostridium_bartlettii_61535 0.00126985570079 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Collinsella_aerofaciens_61484 0.00382815912531 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Collinsella_sp_62205 0.00399360547973 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Coprococcus_catus_62200 0.00805201931105 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Coprococcus_comes_61587 0.00907351751425 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOA Coprococcus_sp_62244 0.0321173329411 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XOA Dialister_invisus_61905 0.0338087697476 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Dorea_formicigenerans_56346 0.00391877476682 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Dorea_longicatena_59913 0.00643125809826 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Dorea_longicatena_61473 0.0018611345173 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XOA Enterobacter_asburiae_57214 0.00147561896175 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Enterobacter_asburiae_58142 0.0142664467041 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Enterobacter_cloacae_57303 0.00120521744841 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Escherichia_coli_58110 0.00176037468441 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Eubacterium_eligens_61678 0.252104532975 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Eubacterium_hallii_61477 0.0783533702549 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Eubacterium_rectale_56927 0.362523644404 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Eubacterium_siraeum_57634 0.0338571386409 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Eubacterium_ventriosum_61474 0.0406181081857 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Faecalibacterium_cf_62236 0.0457759134925 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Faecalibacterium_prausnitzii_57453 0.0782388186373 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Faecalibacterium_prausnitzii_61481 0.00125344966877 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Faecalibacterium_prausnitzii_62201 0.0785837293084 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Guyana_massiliensis_60772 0.0158787903379 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Haemophilus_parainfluenzae_57123 0.00109970633417 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Haemophilus_parainfluenzae_62356 0.00193694849596 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Haemophilus_parainfluenzae_62468 0.00204607893484 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Leuconostoc_argentinum_62436 0.00203502461119 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Leuconostoc_mesenteroides_56895 0.00131137873235 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XOA Odoribacter_splanchnicus_62174 0.00793595350908 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Oscillibacter_sp_60799 0.0204620828991 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Parabacteroides_distasonis_56985 0.00387785053299 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Parabacteroides_johnsonii_55217 0.00129781997674 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE TRUE FALSE FALSE
XOA Parabacteroides_merdae_56972 0.0395482802635 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Phascolarctobacterium_sp_59817 0.0101811325912 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Prevotella_copri_61740 0.789044718418 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Prevotella_stercorea_58308 0.0165336535432 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Roseburia_hominis_61877 0.0108850282097 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Roseburia_intestinalis_56239 0.00376916960037 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Roseburia_inulinivorans_61943 0.107404659157 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Ruminococcus_bicirculans_59300 0.00717898491907 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XOA Ruminococcus_bromii_62047 0.0340923558477 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOA Ruminococcus_gnavus_57638 0.00323318790336 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XOA Ruminococcus_lactaris_55568 0.00473903103944 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Ruminococcus_obeum_61472 0.00222931602057 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Ruminococcus_sp_55468 0.0280126170523 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Ruminococcus_sp_58571 0.00167895589272 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOA Ruminococcus_torques_62045 0.00359492606497 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOA Streptococcus_parasanguinis_58126 0.0016078727172 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Streptococcus_parasanguinis_58487 0.00105138950934 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Streptococcus_parasanguinis_62481 0.00157165574104 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Streptococcus_salivarius_58022 0.00192625599537 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Streptococcus_salivarius_58037 0.00359199005613 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Sutterella_wadsworthensis_56828 0.00565031507792 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Sutterella_wadsworthensis_62218 0.0155314155985 TRUE TRUE FALSE TRUE FALSE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOA Veillonella_atypica_58169 0.00220892274425 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOA Veillonella_dispar_61763 0.00199777376402 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOB Alistipes_finegoldii_56071 0.0212925113016 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Alistipes_indistinctus_62207 0.00558487462099 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XOB Alistipes_onderdonkii_55464 0.0462118257939 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Alistipes_sp_59510 0.0120963940592 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Anaerostipes_hadrus_55206 0.0129061483266 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_acidifaciens_59693 0.00202226492252 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_caccae_53434 0.0674576526202 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_cellulosilyticus_58046 0.0141634823249 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_finegoldii_57739 0.00500601791698 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_fragilis_54507 0.00377069832276 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_nordii_55557 0.00543735603844 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Bacteroides_ovatus_58035 0.0841678614904 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_rodentium_59708 0.0141688659634 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_thetaiotaomicron_56941 0.0200512450082 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_uniformis_57318 0.0444372068733 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_vulgatus_57955 0.322443960971 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bacteroides_xylanisolvens_57185 0.0775135825586 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bifidobacterium_adolescentis_56815 0.0558394014615 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bifidobacterium_bifidum_55065 0.00758550880371 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bifidobacterium_longum_57796 0.0106037006554 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bifidobacterium_pseudocatenulatum_57754 0.0101813294729 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Bilophila_wadsworthia_57364 0.00815524982342 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Blautia_wexlerae_56130 0.00816636764952 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Catenibacterium_mitsuokai_61547 0.0034048110044 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Clostridiales_bacterium_56470 0.00124743953336 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOB Clostridiales_bacterium_61057 0.00715122553227 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Clostridium_bartlettii_61535 0.00145167328701 TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE FALSE
XOB Clostridium_leptum_61499 0.00253301786768 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XOB Clostridium_spiroforme_61500 0.00129649602359 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Collinsella_aerofaciens_61484 0.00255710501916 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Collinsella_sp_62205 0.00328635797229 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Coprococcus_catus_62200 0.0021338487815 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Coprococcus_comes_61587 0.00364086930007 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Coriobacteriaceae_bacterium_58375 0.00156808407532 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE FALSE
XOB Dialister_invisus_61905 0.051073997199 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Dorea_formicigenerans_56346 0.0039662119919 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Dorea_longicatena_61473 0.00374689905707 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Escherichia_coli_58110 0.0061160372659 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE
XOB Escherichia_fergusonii_56914 0.00109184201748 TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE FALSE
XOB Eubacterium_eligens_61678 0.06265137419 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Eubacterium_hallii_61477 0.00597075725443 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Eubacterium_ramulus_59802 0.0014072661894 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE FALSE
XOB Eubacterium_rectale_56927 0.207778301061 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Eubacterium_ventriosum_61474 0.0280839277113 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Faecalibacterium_cf_62236 0.0519377765243 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Faecalibacterium_prausnitzii_57453 0.00530060440136 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XOB Faecalibacterium_prausnitzii_61481 0.0664144375346 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Faecalibacterium_prausnitzii_62201 0.0493254247977 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Guyana_massiliensis_60772 0.0124957819987 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Haemophilus_parainfluenzae_57123 0.00382829302183 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XOB Haemophilus_parainfluenzae_62356 0.00429142324003 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE FALSE
XOB Haemophilus_parainfluenzae_62468 0.00671456967474 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XOB Klebsiella_pneumoniae_54688 0.0176066610595 TRUE FALSE FALSE FALSE TRUE TRUE TRUE FALSE FALSE FALSE TRUE TRUE
XOB Lachnospiraceae_bacterium_51870 0.00872509711067 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE FALSE
XOB Oscillospiraceae_bacterium_54867 0.0105602304971 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XOB Parabacteroides_distasonis_56985 0.0378630975357 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Roseburia_intestinalis_56239 0.0324153461802 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Roseburia_inulinivorans_61943 0.00852665989773 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Ruminococcus_bicirculans_59300 0.0177208118739 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Ruminococcus_bromii_62047 0.0158098553747 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XOB Ruminococcus_gnavus_57638 0.00405987651174 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
