hh subject sample timepoint speciesTrajectory totalAbundance
XD XDA XDA-583 583 strainTurnover 0.0452076408651
XD XDA XDA-583 583 disruptedNotRecovered 0.13344327054583
XD XDA XDA-589 589 disrupted 0.202119506058594
XD XDA XDA-589 589 colonized 0.003802859807676
XD XDA XDA-589 589 strainTurnover 0.0495161100179
XD XDA XDA-589 589 disruptedNotRecovered 0.139826762900274
XD XDA XDA-706 706 disrupted 0.394273069023227
XD XDA XDA-706 706 colonized 0.138876146308169
XD XDA XDA-706 706 strainTurnover 0.12427617062123
XD XDA XDA-706 706 disruptedNotRecovered 0.338479959768217
XD XDA XDA-816 816 disrupted 0.253567305941623
XD XDA XDA-816 816 colonized 0.074866193807182
XD XDA XDA-816 816 strainTurnover 0.084025652442352
XD XDA XDA-816 816 disruptedNotRecovered 0.217555421675223
XD XDB XDB-001 1 disrupted 0
XD XDB XDB-001 1 colonized 0
XD XDB XDB-001 1 strainTurnover 0
XD XDB XDB-001 1 disruptedNotRecovered 0
XD XDB XDB-029 29 disrupted 0
XD XDB XDB-029 29 colonized 0
XD XDB XDB-029 29 strainTurnover 0
XD XDB XDB-029 29 disruptedNotRecovered 0
XD XDB XDB-036 36 disrupted 0
XD XDB XDB-036 36 colonized 0
XD XDB XDB-036 36 strainTurnover 0
XD XDB XDB-036 36 disruptedNotRecovered 0
XD XDB XDB-064 64 disrupted 0
XD XDB XDB-064 64 colonized 0.0239807800632
XD XDB XDB-064 64 strainTurnover 0
XD XDB XDB-064 64 disruptedNotRecovered 0
XD XDB XDB-267 267 disrupted 0
XD XDB XDB-267 267 colonized 0.00359731248823
XD XDB XDB-267 267 strainTurnover 0
XD XDB XDB-267 267 disruptedNotRecovered 0
XD XDB XDB-330 330 disrupted 0
XD XDB XDB-330 330 colonized 0.038174416763712
XD XDB XDB-330 330 strainTurnover 0
XD XDB XDB-330 330 disruptedNotRecovered 0
XD XDB XDB-417 417 disrupted 0
XD XDB XDB-417 417 colonized 0.04345193736188
XD XDB XDB-417 417 strainTurnover 0
XD XDB XDB-417 417 disruptedNotRecovered 0
XD XDB XDB-458 458 disrupted 0
XD XDB XDB-458 458 colonized 0.02682929204634
XD XDB XDB-458 458 strainTurnover 0
XD XDB XDB-458 458 disruptedNotRecovered 0
XD XDB XDB-512 512 disrupted 0
XD XDB XDB-512 512 colonized 0.02057766130442
XD XDB XDB-512 512 strainTurnover 0
XD XDB XDB-512 512 disruptedNotRecovered 0
XD XDB XDB-553 553 disrupted 0
XD XDB XDB-553 553 colonized 0.01340378019905
XD XDB XDB-553 553 strainTurnover 0
XD XDB XDB-553 553 disruptedNotRecovered 0
XD XDB XDB-591 591 disrupted 0
XD XDB XDB-591 591 colonized 0.04580325865947
XD XDB XDB-591 591 strainTurnover 0
XD XDB XDB-591 591 disruptedNotRecovered 0
XD XDB XDB-706 706 disrupted 0
XD XDB XDB-706 706 colonized 0.01368385364122
XD XDB XDB-706 706 strainTurnover 0
XD XDB XDB-706 706 disruptedNotRecovered 0
XD XDB XDB-816 816 disrupted 0
XD XDB XDB-816 816 colonized 0.03323864169034
XD XDB XDB-816 816 strainTurnover 0
XD XDB XDB-816 816 disruptedNotRecovered 0
XE XEA XEA-001 1 disrupted 0.857191817098514
XE XEA XEA-001 1 colonized 0
XE XEA XEA-001 1 strainTurnover 0
XE XEA XEA-001 1 disruptedNotRecovered 0.591849765428071
XE XEA XEA-008 8 disrupted 0.857083934156146
XE XEA XEA-008 8 colonized 0
XE XEA XEA-008 8 strainTurnover 0
XE XEA XEA-008 8 disruptedNotRecovered 0.625385144862026
XE XEA XEA-016 16 disrupted 0.880559073438077
XE XEA XEA-016 16 colonized 0
XE XEA XEA-016 16 strainTurnover 0
XE XEA XEA-016 16 disruptedNotRecovered 0.586776536227821
XE XEA XEA-023 23 disrupted 0.849027762024851
XE XEA XEA-023 23 colonized 0
XE XEA XEA-023 23 strainTurnover 0
XE XEA XEA-023 23 disruptedNotRecovered 0.496968254509673
XE XEA XEA-024 24 disrupted 0.88434186835188
XE XEA XEA-024 24 colonized 0
XE XEA XEA-024 24 strainTurnover 0
XE XEA XEA-024 24 disruptedNotRecovered 0.500715675804749
XE XEA XEA-025 25 disrupted 0.854784149934034
XE XEA XEA-025 25 colonized 0
XE XEA XEA-025 25 strainTurnover 0
XE XEA XEA-025 25 disruptedNotRecovered 0.476507716731358
XE XEA XEA-026 26 disrupted 0.885496491359986
XE XEA XEA-026 26 colonized 0
XE XEA XEA-026 26 strainTurnover 0
XE XEA XEA-026 26 disruptedNotRecovered 0.474120236061977
XE XEA XEA-027 27 disrupted 0.85404525784194
XE XEA XEA-027 27 colonized 0
XE XEA XEA-027 27 strainTurnover 0
XE XEA XEA-027 27 disruptedNotRecovered 0.54904973539982
XE XEA XEA-028 28 disrupted 0.776069791385522
XE XEA XEA-028 28 colonized 0
XE XEA XEA-028 28 strainTurnover 0
XE XEA XEA-028 28 disruptedNotRecovered 0.47638992366792
XE XEA XEA-029 29 disrupted 0.83966223301278
XE XEA XEA-029 29 colonized 0
XE XEA XEA-029 29 strainTurnover 0
XE XEA XEA-029 29 disruptedNotRecovered 0.473454784427768
XE XEA XEA-030 30 disrupted 0.835573547292917
XE XEA XEA-030 30 colonized 0
XE XEA XEA-030 30 strainTurnover 0
XE XEA XEA-030 30 disruptedNotRecovered 0.381847359617859
XE XEA XEA-034 34 disrupted 0.010743192622339
XE XEA XEA-034 34 colonized 0
XE XEA XEA-034 34 strainTurnover 0.0821066265867
XE XEA XEA-034 34 disruptedNotRecovered 0
XE XEA XEA-036 36 disrupted 0.0156300984567435
XE XEA XEA-036 36 colonized 0
XE XEA XEA-036 36 strainTurnover 0.122032473684
XE XEA XEA-036 36 disruptedNotRecovered 3.334227520255e-05
XE XEA XEA-037 37 disrupted 0.11059721002359
XE XEA XEA-037 37 colonized 0
XE XEA XEA-037 37 strainTurnover 0.160136208114
XE XEA XEA-037 37 disruptedNotRecovered 0
XE XEA XEA-038 38 disrupted 0.193271793837302
XE XEA XEA-038 38 colonized 0
XE XEA XEA-038 38 strainTurnover 0.127930190663
XE XEA XEA-038 38 disruptedNotRecovered 0.000122116954352
XE XEA XEA-039 39 disrupted 0.185805271845833
XE XEA XEA-039 39 colonized 0
XE XEA XEA-039 39 strainTurnover 0.113688062803
XE XEA XEA-039 39 disruptedNotRecovered 0
XE XEA XEA-040 40 disrupted 0.260191684907574
XE XEA XEA-040 40 colonized 0
XE XEA XEA-040 40 strainTurnover 0.0954106959146
XE XEA XEA-040 40 disruptedNotRecovered 0
XE XEA XEA-043 43 disrupted 0.25766576294004
XE XEA XEA-043 43 colonized 0
XE XEA XEA-043 43 strainTurnover 0.0643610332643
XE XEA XEA-043 43 disruptedNotRecovered 0
XE XEA XEA-050 50 disrupted 0.298610547554098
XE XEA XEA-050 50 colonized 0
XE XEA XEA-050 50 strainTurnover 0.0951999962702
XE XEA XEA-050 50 disruptedNotRecovered 8.12401260555e-05
XE XEA XEA-057 57 disrupted 0.299504385683147
XE XEA XEA-057 57 colonized 0
XE XEA XEA-057 57 strainTurnover 0.207730986092
XE XEA XEA-057 57 disruptedNotRecovered 0
XE XEA XEA-064 64 disrupted 0.530611843213769
XE XEA XEA-064 64 colonized 0
XE XEA XEA-064 64 strainTurnover 0.0759271049795
XE XEA XEA-064 64 disruptedNotRecovered 1.38448513023e-05
XE XEA XEA-302 302 disrupted 0.40925569897908
XE XEA XEA-302 302 colonized 0.0092185322766941
XE XEA XEA-302 302 strainTurnover 0.31714932900549
XE XEA XEA-302 302 disruptedNotRecovered 0.165793850415075
XE XEA XEA-390 390 disrupted 0.583219897361617
XE XEA XEA-390 390 colonized 0.02295270707118
XE XEA XEA-390 390 strainTurnover 0.205775679149845
XE XEA XEA-390 390 disruptedNotRecovered 0.0816394450173838
XE XEB XEB-001 1 disrupted 0
XE XEB XEB-001 1 colonized 0
XE XEB XEB-001 1 strainTurnover 0
XE XEB XEB-001 1 disruptedNotRecovered 0
XE XEB XEB-029 29 disrupted 0
XE XEB XEB-029 29 colonized 0
XE XEB XEB-029 29 strainTurnover 0
XE XEB XEB-029 29 disruptedNotRecovered 0
XE XEB XEB-036 36 disrupted 0
XE XEB XEB-036 36 colonized 0
XE XEB XEB-036 36 strainTurnover 0
XE XEB XEB-036 36 disruptedNotRecovered 0
XE XEB XEB-064 64 disrupted 0
XE XEB XEB-064 64 colonized 0
XE XEB XEB-064 64 strainTurnover 0
XE XEB XEB-064 64 disruptedNotRecovered 0
XE XEB XEB-293 293 disrupted 0
XE XEB XEB-293 293 colonized 0.003932968605575
XE XEB XEB-293 293 strainTurnover 0
XE XEB XEB-293 293 disruptedNotRecovered 0
XE XEB XEB-389 389 disrupted 0
XE XEB XEB-389 389 colonized 0.0063611850911
XE XEB XEB-389 389 strainTurnover 0
XE XEB XEB-389 389 disruptedNotRecovered 0
XF XFA XFA-001 1 disrupted 0.50814500179116
XF XFA XFA-001 1 colonized 0
XF XFA XFA-001 1 strainTurnover 0
XF XFA XFA-001 1 disruptedNotRecovered 0.220895829640618
XF XFA XFA-008 8 disrupted 0.52131214042084
XF XFA XFA-008 8 colonized 0
XF XFA XFA-008 8 strainTurnover 0
XF XFA XFA-008 8 disruptedNotRecovered 0.27200143954372
XF XFA XFA-015 15 disrupted 0.52690688960031
XF XFA XFA-015 15 colonized 0
XF XFA XFA-015 15 strainTurnover 0
XF XFA XFA-015 15 disruptedNotRecovered 0.32856347909098
XF XFA XFA-022 22 disrupted 0.462826649519426
XF XFA XFA-022 22 colonized 0
XF XFA XFA-022 22 strainTurnover 0
XF XFA XFA-022 22 disruptedNotRecovered 0.19704993973968
XF XFA XFA-023 23 disrupted 0.47160069767323
XF XFA XFA-023 23 colonized 0
XF XFA XFA-023 23 strainTurnover 0
XF XFA XFA-023 23 disruptedNotRecovered 0.243979986551978
XF XFA XFA-024 24 disrupted 0.48047518765875
XF XFA XFA-024 24 colonized 0
XF XFA XFA-024 24 strainTurnover 0
XF XFA XFA-024 24 disruptedNotRecovered 0.191145530657064
XF XFA XFA-025 25 disrupted 0.45459434965937
XF XFA XFA-025 25 colonized 0
XF XFA XFA-025 25 strainTurnover 0
XF XFA XFA-025 25 disruptedNotRecovered 0.195121314036957
XF XFA XFA-026 26 disrupted 0.40245215110287
XF XFA XFA-026 26 colonized 0
XF XFA XFA-026 26 strainTurnover 0
XF XFA XFA-026 26 disruptedNotRecovered 0.194837454171524
XF XFA XFA-027 27 disrupted 0.51978055478898
XF XFA XFA-027 27 colonized 0
XF XFA XFA-027 27 strainTurnover 0
XF XFA XFA-027 27 disruptedNotRecovered 0.218956332564692
XF XFA XFA-028 28 disrupted 0.59199085866274
XF XFA XFA-028 28 colonized 0
XF XFA XFA-028 28 strainTurnover 0
XF XFA XFA-028 28 disruptedNotRecovered 0.264749370637498
XF XFA XFA-029 29 disrupted 0.49336210411944
XF XFA XFA-029 29 colonized 0
XF XFA XFA-029 29 strainTurnover 0
XF XFA XFA-029 29 disruptedNotRecovered 0.245982616857326
XF XFA XFA-030 30 disrupted 0.397421428655187
XF XFA XFA-030 30 colonized 0
XF XFA XFA-030 30 strainTurnover 0
XF XFA XFA-030 30 disruptedNotRecovered 0.162278648483062
XF XFA XFA-031 31 disrupted 0.11292793176218
XF XFA XFA-031 31 colonized 0
XF XFA XFA-031 31 strainTurnover 0
XF XFA XFA-031 31 disruptedNotRecovered 0.018782568369639
XF XFA XFA-033 33 disrupted 0.038517698363071
XF XFA XFA-033 33 colonized 0
XF XFA XFA-033 33 strainTurnover 0
XF XFA XFA-033 33 disruptedNotRecovered 0.00108875703034
XF XFA XFA-034 34 disrupted 0.0363643869559931
XF XFA XFA-034 34 colonized 0
XF XFA XFA-034 34 strainTurnover 0
XF XFA XFA-034 34 disruptedNotRecovered 0.0003709073476437
XF XFA XFA-035 35 disrupted 0.032816737432172
XF XFA XFA-035 35 colonized 0
XF XFA XFA-035 35 strainTurnover 0
XF XFA XFA-035 35 disruptedNotRecovered 0.000558599883142
XF XFA XFA-036 36 disrupted 0.136426275078699
XF XFA XFA-036 36 colonized 0
XF XFA XFA-036 36 strainTurnover 0
XF XFA XFA-036 36 disruptedNotRecovered 1.98928538199e-05
XF XFA XFA-038 38 disrupted 0.235101546004761
XF XFA XFA-038 38 colonized 0
XF XFA XFA-038 38 strainTurnover 0
XF XFA XFA-038 38 disruptedNotRecovered 0.0002356552862282
XF XFA XFA-039 39 disrupted 0.361740878903278
XF XFA XFA-039 39 colonized 0
XF XFA XFA-039 39 strainTurnover 0
XF XFA XFA-039 39 disruptedNotRecovered 0.000285206525612
XF XFA XFA-040 40 disrupted 0.263466782385914
XF XFA XFA-040 40 colonized 0
XF XFA XFA-040 40 strainTurnover 0
XF XFA XFA-040 40 disruptedNotRecovered 0.000321228594013
XF XFA XFA-044 44 disrupted 0.309264194730943
XF XFA XFA-044 44 colonized 0
XF XFA XFA-044 44 strainTurnover 0
XF XFA XFA-044 44 disruptedNotRecovered 0.000228656598773
XF XFA XFA-050 50 disrupted 0.339909593653407
XF XFA XFA-050 50 colonized 0
XF XFA XFA-050 50 strainTurnover 0
XF XFA XFA-050 50 disruptedNotRecovered 0.0029678031151337
XF XFA XFA-057 57 disrupted 0.42580131048235
XF XFA XFA-057 57 colonized 0
XF XFA XFA-057 57 strainTurnover 0
XF XFA XFA-057 57 disruptedNotRecovered 0.001972240113629
XF XFA XFA-064 64 disrupted 0.239793751551061
XF XFA XFA-064 64 colonized 0
XF XFA XFA-064 64 strainTurnover 0
XF XFA XFA-064 64 disruptedNotRecovered 0.0004788955510258
XF XFA XFA-242 242 disrupted 0.303582266107427
XF XFA XFA-242 242 colonized 0
XF XFA XFA-242 242 strainTurnover 0.00641585467816
XF XFA XFA-242 242 disruptedNotRecovered 0.0077229713470733
XF XFA XFA-312 312 disrupted 0.402916418837298
XF XFA XFA-312 312 colonized 0
XF XFA XFA-312 312 strainTurnover 0.00480713457996
XF XFA XFA-312 312 disruptedNotRecovered 0.0187416670644172
XF XFB XFB-001 1 disrupted 0
XF XFB XFB-001 1 colonized 0
XF XFB XFB-001 1 strainTurnover 0
XF XFB XFB-001 1 disruptedNotRecovered 0
XF XFB XFB-029 29 disrupted 0
XF XFB XFB-029 29 colonized 0
XF XFB XFB-029 29 strainTurnover 0
XF XFB XFB-029 29 disruptedNotRecovered 0
XF XFB XFB-036 36 disrupted 0
XF XFB XFB-036 36 colonized 0
XF XFB XFB-036 36 strainTurnover 0
XF XFB XFB-036 36 disruptedNotRecovered 0
XF XFB XFB-064 64 disrupted 0
XF XFB XFB-064 64 colonized 0
XF XFB XFB-064 64 strainTurnover 0
XF XFB XFB-064 64 disruptedNotRecovered 0
XF XFB XFB-242 242 disrupted 0
XF XFB XFB-242 242 colonized 0
XF XFB XFB-242 242 strainTurnover 0
XF XFB XFB-242 242 disruptedNotRecovered 0
XF XFB XFB-313 313 disrupted 0
XF XFB XFB-313 313 colonized 0
XF XFB XFB-313 313 strainTurnover 0
XF XFB XFB-313 313 disruptedNotRecovered 0
XG XGA XGA-001 1 disrupted 0.28289527465995
XG XGA XGA-001 1 colonized 0
XG XGA XGA-001 1 strainTurnover 0
XG XGA XGA-001 1 disruptedNotRecovered 0.088805858573258
XG XGA XGA-008 8 disrupted 0.23325762065805
XG XGA XGA-008 8 colonized 0
XG XGA XGA-008 8 strainTurnover 0
XG XGA XGA-008 8 disruptedNotRecovered 0.0325244749203
XG XGA XGA-015 15 disrupted 0.25378807831579
XG XGA XGA-015 15 colonized 0
XG XGA XGA-015 15 strainTurnover 0
XG XGA XGA-015 15 disruptedNotRecovered 0.0339840902081924
XG XGA XGA-022 22 disrupted 0.26804528972356
XG XGA XGA-022 22 colonized 0
XG XGA XGA-022 22 strainTurnover 0
XG XGA XGA-022 22 disruptedNotRecovered 0.049477223534737
XG XGA XGA-023 23 disrupted 0.18247790701422
XG XGA XGA-023 23 colonized 0
XG XGA XGA-023 23 strainTurnover 0
XG XGA XGA-023 23 disruptedNotRecovered 0.06558034421739
XG XGA XGA-024 24 disrupted 0.20964918882091
XG XGA XGA-024 24 colonized 0
XG XGA XGA-024 24 strainTurnover 0
XG XGA XGA-024 24 disruptedNotRecovered 0.04295377684985
XG XGA XGA-025 25 disrupted 0.163725484245802
XG XGA XGA-025 25 colonized 0
XG XGA XGA-025 25 strainTurnover 0
XG XGA XGA-025 25 disruptedNotRecovered 0.036360927877165
XG XGA XGA-026 26 disrupted 0.184604298509978
XG XGA XGA-026 26 colonized 0
XG XGA XGA-026 26 strainTurnover 0
XG XGA XGA-026 26 disruptedNotRecovered 0.044758212246983
XG XGA XGA-027 27 disrupted 0.17928694199684
XG XGA XGA-027 27 colonized 0
XG XGA XGA-027 27 strainTurnover 0
XG XGA XGA-027 27 disruptedNotRecovered 0.033626767452984
XG XGA XGA-028 28 disrupted 0.23407968485027
XG XGA XGA-028 28 colonized 0
XG XGA XGA-028 28 strainTurnover 0
XG XGA XGA-028 28 disruptedNotRecovered 0.06579122912196
XG XGA XGA-029 29 disrupted 0.23774358476615
XG XGA XGA-029 29 colonized 0
XG XGA XGA-029 29 strainTurnover 0
XG XGA XGA-029 29 disruptedNotRecovered 0.046286285389417
XG XGA XGA-030 30 disrupted 0.24032261057526
XG XGA XGA-030 30 colonized 0
XG XGA XGA-030 30 strainTurnover 0
XG XGA XGA-030 30 disruptedNotRecovered 0.028490946048568
XG XGA XGA-031 31 disrupted 0.153863269212094
XG XGA XGA-031 31 colonized 0
XG XGA XGA-031 31 strainTurnover 0
XG XGA XGA-031 31 disruptedNotRecovered 0.012428833994939
XG XGA XGA-032 32 disrupted 0.147465051895605
XG XGA XGA-032 32 colonized 0
XG XGA XGA-032 32 strainTurnover 0
XG XGA XGA-032 32 disruptedNotRecovered 0.015550844031951
XG XGA XGA-033 33 disrupted 0.0047697575188208
XG XGA XGA-033 33 colonized 0
XG XGA XGA-033 33 strainTurnover 0
XG XGA XGA-033 33 disruptedNotRecovered 0.001510156807708
XG XGA XGA-034 34 disrupted 0.000555235749011
XG XGA XGA-034 34 colonized 0
XG XGA XGA-034 34 strainTurnover 0
XG XGA XGA-034 34 disruptedNotRecovered 0.000256576003057
XG XGA XGA-035 35 disrupted 0.000986112317048
XG XGA XGA-035 35 colonized 0
XG XGA XGA-035 35 strainTurnover 0
XG XGA XGA-035 35 disruptedNotRecovered 0.000571210842678
XG XGA XGA-036 36 disrupted 0.0007776822886054
XG XGA XGA-036 36 colonized 0
XG XGA XGA-036 36 strainTurnover 0
XG XGA XGA-036 36 disruptedNotRecovered 0.0001101566499594
XG XGA XGA-037 37 disrupted 0.012428569164783
XG XGA XGA-037 37 colonized 0
XG XGA XGA-037 37 strainTurnover 0
XG XGA XGA-037 37 disruptedNotRecovered 0.000594771553523
XG XGA XGA-038 38 disrupted 0.026784416889158
XG XGA XGA-038 38 colonized 0
XG XGA XGA-038 38 strainTurnover 0
XG XGA XGA-038 38 disruptedNotRecovered 0.000668021434548
XG XGA XGA-039 39 disrupted 0.062341747412696
XG XGA XGA-039 39 colonized 0
XG XGA XGA-039 39 strainTurnover 0
XG XGA XGA-039 39 disruptedNotRecovered 0.000477530402749
XG XGA XGA-040 40 disrupted 0.058576495993068
XG XGA XGA-040 40 colonized 0
XG XGA XGA-040 40 strainTurnover 0
XG XGA XGA-040 40 disruptedNotRecovered 0.000713103956618
XG XGA XGA-044 44 disrupted 0.140462546660175
XG XGA XGA-044 44 colonized 0
XG XGA XGA-044 44 strainTurnover 0
XG XGA XGA-044 44 disruptedNotRecovered 0.0003857416822373
XG XGA XGA-050 50 disrupted 0.145995523121872
XG XGA XGA-050 50 colonized 0
XG XGA XGA-050 50 strainTurnover 0
XG XGA XGA-050 50 disruptedNotRecovered 0
XG XGA XGA-057 57 disrupted 0.198932143541048
XG XGA XGA-057 57 colonized 0
XG XGA XGA-057 57 strainTurnover 0
XG XGA XGA-057 57 disruptedNotRecovered 5.22505813685e-05
XG XGA XGA-064 64 disrupted 0.220322784145906
XG XGA XGA-064 64 colonized 0
XG XGA XGA-064 64 strainTurnover 0
XG XGA XGA-064 64 disruptedNotRecovered 0
XG XGA XGA-252 252 disrupted 0.248202561675887
XG XGA XGA-252 252 colonized 0.0134703204433
XG XGA XGA-252 252 strainTurnover 0.00885427076835
XG XGA XGA-252 252 disruptedNotRecovered 0.015073889585399
XG XGA XGA-364 364 disrupted 0.230058584449155
XG XGA XGA-364 364 colonized 0.0195542994522
XG XGA XGA-364 364 strainTurnover 0.0140891921615
XG XGA XGA-364 364 disruptedNotRecovered 0.014226836900775
XG XGA XGA-428 428 disrupted 0.25607732264482
XG XGA XGA-428 428 colonized 0.0105048974986
XG XGA XGA-428 428 strainTurnover 0.00595393844587
XG XGA XGA-428 428 disruptedNotRecovered 0.0085231538341
XG XGB XGB-001 1 disrupted 0
XG XGB XGB-001 1 colonized 0
XG XGB XGB-001 1 strainTurnover 0
XG XGB XGB-001 1 disruptedNotRecovered 0
XG XGB XGB-029 29 disrupted 0
XG XGB XGB-029 29 colonized 0
XG XGB XGB-029 29 strainTurnover 0
XG XGB XGB-029 29 disruptedNotRecovered 0
XG XGB XGB-036 36 disrupted 0
XG XGB XGB-036 36 colonized 0
XG XGB XGB-036 36 strainTurnover 0
XG XGB XGB-036 36 disruptedNotRecovered 0
XG XGB XGB-064 64 disrupted 0
XG XGB XGB-064 64 colonized 0
XG XGB XGB-064 64 strainTurnover 0
XG XGB XGB-064 64 disruptedNotRecovered 0
XG XGB XGB-252 252 disrupted 0
XG XGB XGB-252 252 colonized 0
XG XGB XGB-252 252 strainTurnover 0.0281956410106
XG XGB XGB-252 252 disruptedNotRecovered 0
XG XGB XGB-365 365 disrupted 0
XG XGB XGB-365 365 colonized 0
XG XGB XGB-365 365 strainTurnover 0.00117761575592
XG XGB XGB-365 365 disruptedNotRecovered 0
XG XGB XGB-428 428 disrupted 0
XG XGB XGB-428 428 colonized 0
XG XGB XGB-428 428 strainTurnover 0.00305108965859
XG XGB XGB-428 428 disruptedNotRecovered 0
XG XGC XGC-001 1 disrupted 0.0089247629184842
XG XGC XGC-001 1 colonized 0
XG XGC XGC-001 1 strainTurnover 0
XG XGC XGC-001 1 disruptedNotRecovered 1.90680771542e-05
XG XGC XGC-029 29 disrupted 0.00255781983342
XG XGC XGC-029 29 colonized 0
XG XGC XGC-029 29 strainTurnover 0
XG XGC XGC-029 29 disruptedNotRecovered 0.00135216026523
XG XGC XGC-037 37 disrupted 0.022654800332384
XG XGC XGC-037 37 colonized 0
XG XGC XGC-037 37 strainTurnover 0
XG XGC XGC-037 37 disruptedNotRecovered 0.0217466458845
XG XGC XGC-064 64 disrupted 9.84360159975e-05
XG XGC XGC-064 64 colonized 0
XG XGC XGC-064 64 strainTurnover 0
XG XGC XGC-064 64 disruptedNotRecovered 0
XG XGC XGC-252 252 disrupted 0.00404813857524
XG XGC XGC-252 252 colonized 0.0115740478866
XG XGC XGC-252 252 strainTurnover 0
XG XGC XGC-252 252 disruptedNotRecovered 0
XG XGC XGC-364 364 disrupted 0.0024969184733
XG XGC XGC-364 364 colonized 0.0172168452903
XG XGC XGC-364 364 strainTurnover 0
XG XGC XGC-364 364 disruptedNotRecovered 0
XG XGC XGC-428 428 disrupted 0.00498276046405
XG XGC XGC-428 428 colonized 0.0139542250315
XG XGC XGC-428 428 strainTurnover 0
XG XGC XGC-428 428 disruptedNotRecovered 0
XH XHA XHA-003 3 disrupted 0.038380618099
XH XHA XHA-003 3 colonized 0
XH XHA XHA-003 3 strainTurnover 0
XH XHA XHA-003 3 disruptedNotRecovered 0.038380618099
XH XHA XHA-029 29 disrupted 0.00722115558493
XH XHA XHA-029 29 colonized 0
XH XHA XHA-029 29 strainTurnover 0
XH XHA XHA-029 29 disruptedNotRecovered 0.00722115558493
XH XHA XHA-036 36 disrupted 0.000552056831198
XH XHA XHA-036 36 colonized 0
XH XHA XHA-036 36 strainTurnover 0
XH XHA XHA-036 36 disruptedNotRecovered 0.000552056831198
XH XHA XHA-064 64 disrupted 0.000764642318922
XH XHA XHA-064 64 colonized 0
XH XHA XHA-064 64 strainTurnover 0
XH XHA XHA-064 64 disruptedNotRecovered 0.000764642318922
XH XHB XHB-001 1 disrupted 0.4474202332401
XH XHB XHB-001 1 colonized 0
XH XHB XHB-001 1 strainTurnover 0
XH XHB XHB-001 1 disruptedNotRecovered 0.01810712622436
XH XHB XHB-029 29 disrupted 0.28623662853781
XH XHB XHB-029 29 colonized 0
XH XHB XHB-029 29 strainTurnover 0
XH XHB XHB-029 29 disruptedNotRecovered 0.00952519158646
XH XHB XHB-036 36 disrupted 0.0026304077273635
XH XHB XHB-036 36 colonized 0
XH XHB XHB-036 36 strainTurnover 0
XH XHB XHB-036 36 disruptedNotRecovered 0.0001664990831009
XH XHB XHB-064 64 disrupted 0.35444113834796
XH XHB XHB-064 64 colonized 0.00635496758958
XH XHB XHB-064 64 strainTurnover 0
XH XHB XHB-064 64 disruptedNotRecovered 0
XH XHC XHC-001 1 disrupted 0.09212889865012
XH XHC XHC-001 1 colonized 0
XH XHC XHC-001 1 strainTurnover 0
XH XHC XHC-001 1 disruptedNotRecovered 0
XH XHC XHC-008 8 disrupted 0.23950482954293
XH XHC XHC-008 8 colonized 0
XH XHC XHC-008 8 strainTurnover 0
XH XHC XHC-008 8 disruptedNotRecovered 0
XH XHC XHC-015 15 disrupted 0.208906681587357
XH XHC XHC-015 15 colonized 0
XH XHC XHC-015 15 strainTurnover 0
XH XHC XHC-015 15 disruptedNotRecovered 0
XH XHC XHC-022 22 disrupted 0.32041793986695
XH XHC XHC-022 22 colonized 0
XH XHC XHC-022 22 strainTurnover 0
XH XHC XHC-022 22 disruptedNotRecovered 0
XH XHC XHC-023 23 disrupted 0.23207124877637
XH XHC XHC-023 23 colonized 0
XH XHC XHC-023 23 strainTurnover 0
XH XHC XHC-023 23 disruptedNotRecovered 0
XH XHC XHC-024 24 disrupted 0.16456585450622
XH XHC XHC-024 24 colonized 0
XH XHC XHC-024 24 strainTurnover 0
XH XHC XHC-024 24 disruptedNotRecovered 0
XH XHC XHC-025 25 disrupted 0.218828085952305
XH XHC XHC-025 25 colonized 0
XH XHC XHC-025 25 strainTurnover 0
XH XHC XHC-025 25 disruptedNotRecovered 0
XH XHC XHC-027 27 disrupted 0.208510302193375
XH XHC XHC-027 27 colonized 0
XH XHC XHC-027 27 strainTurnover 0
XH XHC XHC-027 27 disruptedNotRecovered 0
XH XHC XHC-028 28 disrupted 0.07593267237674
XH XHC XHC-028 28 colonized 0
XH XHC XHC-028 28 strainTurnover 0
XH XHC XHC-028 28 disruptedNotRecovered 0
XH XHC XHC-029 29 disrupted 0.08124908146661
XH XHC XHC-029 29 colonized 0
XH XHC XHC-029 29 strainTurnover 0
XH XHC XHC-029 29 disruptedNotRecovered 0
XH XHC XHC-030 30 disrupted 0.1162460441208
XH XHC XHC-030 30 colonized 0
XH XHC XHC-030 30 strainTurnover 0
XH XHC XHC-030 30 disruptedNotRecovered 0
XH XHC XHC-031 31 disrupted 0.09454500554481
XH XHC XHC-031 31 colonized 0
XH XHC XHC-031 31 strainTurnover 0
XH XHC XHC-031 31 disruptedNotRecovered 0
XH XHC XHC-032 32 disrupted 0.084985355232417
XH XHC XHC-032 32 colonized 0
XH XHC XHC-032 32 strainTurnover 0
XH XHC XHC-032 32 disruptedNotRecovered 0
XH XHC XHC-033 33 disrupted 0.027588652486966
XH XHC XHC-033 33 colonized 0
XH XHC XHC-033 33 strainTurnover 0
XH XHC XHC-033 33 disruptedNotRecovered 0
XH XHC XHC-034 34 disrupted 0.0207823900493189
XH XHC XHC-034 34 colonized 0
XH XHC XHC-034 34 strainTurnover 0
XH XHC XHC-034 34 disruptedNotRecovered 0
