species_id prevalence medianAbundance meanAbundance maxAbundance
Lactobacillus_reuteri_57957 0.00436681222707424 7.57900952648163e-05 7.57900952648163e-05 7.57900952648163e-05
Lactobacillus_rhamnosus_57549 0.0131004366812227 3.12016264310311e-05 3.60160044259213e-05 4.7197984649789e-05
Lactobacillus_ruminis_57020 0.0393013100436681 0.000424643729495033 0.00081302744799153 0.00472165552069637
Lactobacillus_salivarius_56672 0.0131004366812227 8.11920799787188e-05 0.000171779598132252 0.000403476935552028
Lactococcus_garvieae_57061 0.00436681222707424 0.000102063224924349 0.000102063224924349 0.000102063224924349
Lactococcus_lactis_56468 0.14410480349345 2.95665235305816e-05 4.14776128812473e-05 0.000231424458014668
Lactococcus_lactis_57073 0.331877729257642 4.74996907001283e-05 0.00012473261948039 0.00156975086225676
Lactococcus_raffinolactis_59544 0.0174672489082969 1.71852594548631e-05 1.662536623817e-05 2.28366125560049e-05
Lautropia_mirabilis_62440 0.122270742358079 2.6537566092122e-05 3.54044813476125e-05 0.00011238892241504
Leptotrichia_buccalis_61702 0.0174672489082969 3.26362789724526e-05 0.000742308083994844 0.00289291248883525
Leptotrichia_hofstadii_57828 0.0218340611353712 1.54446450832139e-05 0.000130070682087669 0.000595605837220104
Leptotrichia_shahii_58912 0.0393013100436681 2.42325933390301e-05 3.63024659140841e-05 0.000148009702269003
Leptotrichia_sp_59617 0.0218340611353712 1.88440653681503e-05 0.000684401545710644 0.00330647504315901
Leptotrichia_sp_60099 0.0131004366812227 8.61938027822806e-06 0.000170907468111867 0.00049557651442884
Leptotrichia_sp_60101 0.104803493449782 1.32703481655799e-05 8.55872880764587e-05 0.00165300474921055
Leptotrichia_trevisanii_58913 0.0218340611353712 1.09797044999518e-05 0.000136852719344804 0.000646597366359349
Leptotrichia_wadei_57378 0.0524017467248908 1.93077960962517e-05 0.000106763925167095 0.00107056594276049
Leuconostoc_argentinum_62436 0.00873362445414847 3.74400729998059e-05 3.74400729998059e-05 6.23965747524069e-05
Leuconostoc_gasicomitatum_52396 0.00436681222707424 1.13560203987114e-05 1.13560203987114e-05 1.13560203987114e-05
Leuconostoc_gelidum_53501 0.0131004366812227 2.2990633241845e-05 3.89896015747619e-05 7.46618816012613e-05
Leuconostoc_lactis_59766 0.0131004366812227 2.0949931757324e-05 3.85355757225967e-05 8.23047406880595e-05
Leuconostoc_mesenteroides_56895 0.0131004366812227 1.66531919199546e-05 4.47299755215304e-05 0.000110313109717122
Leuconostoc_pseudomesenteroides_51925 0.00873362445414847 1.61609229869874e-05 1.61609229869874e-05 2.66278535781856e-05
Listeria_monocytogenes_56580 0.00873362445414847 3.94161217280431e-05 3.94161217280431e-05 4.70350487742414e-05
Magnetospirillum_sp_59758 0.00436681222707424 6.24428937102208e-06 6.24428937102208e-06 6.24428937102208e-06
Marmoricola_aequoreus_61438 0.00873362445414847 4.4014673757196e-06 4.4014673757196e-06 4.49102237335298e-06
Marvinbryantia_formatexigens_61608 0.0131004366812227 5.52230291701629e-05 0.000524102218683244 0.00146428097581403
Megamonas_hypermegale_57114 0.0480349344978166 0.000163073018772287 0.000465170201638711 0.00232717679583381
Megasphaera_elsdenii_56779 0.0218340611353712 6.36243864845497e-05 0.000159636483116003 0.000615703154646642
Megasphaera_genomosp_55017 0.0262008733624454 2.3832945943081e-05 2.88187490715302e-05 8.06842007792099e-05
Megasphaera_micronuciformis_62167 0.187772925764192 2.07135972552176e-05 5.07740307061353e-05 0.000710674966123597
Megasphaera_sp_50408 0.0305676855895196 0.00153580926840017 0.00407481295077697 0.0188813925626423
Megasphaera_sp_58302 0.00436681222707424 3.52311109733156e-05 3.52311109733156e-05 3.52311109733156e-05
Megasphaera_sp_58602 0.00436681222707424 3.13952208504619e-05 3.13952208504619e-05 3.13952208504619e-05
Megasphaera_sp_59658 0.0524017467248908 0.00041444688874757 0.00143330120483281 0.00825852692620577
Mesorhizobium_sp_40295 0.00436681222707424 2.93467054617297e-05 2.93467054617297e-05 2.93467054617297e-05
Methylibium_sp_60737 0.00436681222707424 1.22535256042348e-05 1.22535256042348e-05 1.22535256042348e-05
Methylobacterium_extorquens_57587 0.00436681222707424 2.48872005028642e-05 2.48872005028642e-05 2.48872005028642e-05
Microbacterium_barkeri_59427 0.00436681222707424 9.59117220794799e-06 9.59117220794799e-06 9.59117220794799e-06
Microbacterium_hominis_56792 0.00436681222707424 6.16139726974849e-06 6.16139726974849e-06 6.16139726974849e-06
Microbacterium_paraoxydans_60479 0.00436681222707424 7.67291333389744e-06 7.67291333389744e-06 7.67291333389744e-06
Micrococcus_luteus_57785 0.00436681222707424 1.12400447432404e-05 1.12400447432404e-05 1.12400447432404e-05
Microtetraspora_glauca_60985 0.00436681222707424 1.12475674492595e-05 1.12475674492595e-05 1.12475674492595e-05
Mitsuokella_jalaludinii_60453 0.00873362445414847 0.000643689861893488 0.000643689861893488 0.00123571178402966
Mitsuokella_multacida_61656 0.00873362445414847 0.000469819082822017 0.000469819082822017 0.000930418796293425
Modestobacter_marinus_61604 0.0131004366812227 4.05674677595063e-06 4.41496015914087e-06 5.68915338935298e-06
Modulibacteria_UASB14_60732 0.00436681222707424 1.74677850833609e-06 1.74677850833609e-06 1.74677850833609e-06
Mogibacterium_timidum_52974 0.00873362445414847 1.2439592350097e-05 1.2439592350097e-05 1.34952649094424e-05
Morococcus_cerebrosus_58468 0.0655021834061135 3.17985342581936e-05 9.60536422800817e-05 0.000945863765740117
Mycobacterium_phlei_59254 0.0218340611353712 8.33031761938123e-06 9.97979168091229e-06 2.44577651956138e-05
Myxococcus_xanthus_46080 0.00436681222707424 4.56169253931004e-06 4.56169253931004e-06 4.56169253931004e-06
Negativicoccus_succinicivorans_57482 0.0262008733624454 2.65624545912888e-05 9.42593160607225e-05 0.00033922370007863
Neisseria_cinerea_61755 0.0174672489082969 1.37751310794092e-05 1.45260404395248e-05 1.90296183357288e-05
Neisseria_elongata_61756 0.131004366812227 1.65120506313869e-05 0.000169383750025866 0.00446316747855456
Neisseria_flavescens_61757 0.179039301310044 2.26207877852272e-05 8.13353922608654e-05 0.00191980319445436
Neisseria_flavescens_61924 0.196506550218341 2.04320959618951e-05 9.14546830345522e-05 0.00266748128272104
Neisseria_gonorrhoeae_53748 0.00436681222707424 9.73961254730067e-06 9.73961254730067e-06 9.73961254730067e-06
Neisseria_lactamica_58027 0.00436681222707424 1.14555666711513e-05 1.14555666711513e-05 1.14555666711513e-05
Neisseria_lactamica_62561 0.0218340611353712 2.30093753989491e-05 3.03295861542127e-05 7.58815340543483e-05
Neisseria_meningitidis_57493 0.00873362445414847 5.82695181839414e-05 5.82695181839414e-05 9.23893576486291e-05
Neisseria_meningitidis_58195 0.00436681222707424 1.03423652643174e-05 1.03423652643174e-05 1.03423652643174e-05
Neisseria_mucosa_61504 0.192139737991266 1.99024708648666e-05 5.15940234956117e-05 0.000811692855653007
Neisseria_mucosa_61632 0.196506550218341 1.88278233818785e-05 5.35294955081299e-05 0.0010949324131378
Neisseria_mucosa_61758 0.0393013100436681 1.7146259568486e-05 3.0228593701829e-05 8.20960713411867e-05
Neisseria_polysaccharea_61759 0.0174672489082969 1.43477796321918e-05 1.73254480803282e-05 2.89189996258769e-05
Neisseria_polysaccharea_62560 0.0218340611353712 2.86643752248705e-05 3.88881877145404e-05 8.12100058159492e-05
Neisseria_sicca_58189 0.122270742358079 1.81065894456691e-05 3.77597074819318e-05 0.000466297934971438
Neisseria_sicca_62558 0.0480349344978166 1.03340370682944e-05 1.92454193807173e-05 8.05231747941616e-05
Neisseria_sicca_62559 0.0611353711790393 1.8025878999304e-05 2.59699785633422e-05 8.07678883057255e-05
Neisseria_sp_59163 0.00873362445414847 1.8274360159738e-05 1.8274360159738e-05 3.32400096142916e-05
Neisseria_sp_61995 0.0305676855895196 1.53644891474498e-05 2.86003756879394e-05 8.06062139510995e-05
Neisseria_subflava_61760 0.275109170305677 2.78623602979433e-05 6.89932597465111e-05 0.001488473963405
Nesterenkonia_sp_59659 0.00436681222707424 3.50908443756337e-06 3.50908443756337e-06 3.50908443756337e-06
Nocardia_concava_59478 0.0131004366812227 3.31345187016804e-06 3.03092409063286e-06 4.11757791840351e-06
Nocardia_cyriacigeorgica_59467 0.00436681222707424 4.03645613180071e-06 4.03645613180071e-06 4.03645613180071e-06
Nocardia_pneumoniae_59475 0.00436681222707424 6.12098284977032e-06 6.12098284977032e-06 6.12098284977032e-06
Nocardioides_sp_58586 0.00873362445414847 2.87203233129056e-06 2.87203233129056e-06 4.13071135253981e-06
Ochrobactrum_anthropi_57711 0.00436681222707424 1.4449655869161e-05 1.4449655869161e-05 1.4449655869161e-05
Odoribacter_laneus_62216 0.0436681222707424 0.0236200098314149 0.0282037202755062 0.0799431405710512
Odoribacter_splanchnicus_62174 0.755458515283843 0.00769242430091788 0.00972562401053662 0.0453758120798026
Oligella_urethralis_56744 0.00436681222707424 1.87584995481888e-05 1.87584995481888e-05 1.87584995481888e-05
Olsenella_profusa_59149 0.00873362445414847 3.43232100069671e-06 3.43232100069671e-06 3.43952265588404e-06
Olsenella_sp_62055 0.00873362445414847 1.38865770887343e-05 1.38865770887343e-05 2.23613572283398e-05
Olsenella_uli_55165 0.0131004366812227 5.0315475492578e-06 7.02046955008925e-06 1.17288501055111e-05
Oribacterium_sinus_61880 0.131004366812227 2.60343625329944e-05 2.69663435553155e-05 8.10801002585246e-05
Oribacterium_sp_54059 0.0786026200873362 1.49564080314257e-05 1.94978720973819e-05 4.22513357364914e-05
Oribacterium_sp_58077 0.0524017467248908 1.50996123909385e-05 1.73240245662308e-05 4.45355626785353e-05
Oscillibacter_ruminantium_58326 0.0218340611353712 5.04875662389952e-06 7.60553814847961e-05 0.000353574050498703
Oscillibacter_sp_59687 0.318777292576419 1.37036034400724e-05 2.14850746728711e-05 0.000193825509015954
Oscillibacter_sp_60799 0.685589519650655 0.0094107946586541 0.015960791296003 0.102932190276397
Oscillospiraceae_bacterium_54867 0.982532751091703 0.00237052281078305 0.00429522112712847 0.0776299865530347
Oxalobacter_formigenes_61801 0.0393013100436681 2.16345534391064e-05 3.45845110163429e-05 0.000138780161426884
Oxalobacter_formigenes_61802 0.165938864628821 0.000194495053047698 0.000575207170227785 0.00296167026057637
Paenibacillus_terrigena_58983 0.00436681222707424 4.95000880131476e-06 4.95000880131476e-06 4.95000880131476e-06
Pandoraea_pnomenusa_53996 0.00436681222707424 1.19154278403531e-05 1.19154278403531e-05 1.19154278403531e-05
Pantoea_agglomerans_54643 0.00436681222707424 3.16722574157084e-05 3.16722574157084e-05 3.16722574157084e-05
Pantoea_agglomerans_56951 0.00436681222707424 0.000283259815073701 0.000283259815073701 0.000283259815073701
Pantoea_sp_60700 0.00436681222707424 4.6866064309059e-06 4.6866064309059e-06 4.6866064309059e-06
Pantoea_sp_61911 0.00436681222707424 4.07087255059286e-06 4.07087255059286e-06 4.07087255059286e-06
Parabacteroides_distasonis_56985 0.825327510917031 0.0125422953844865 0.0251962573939857 0.471681184614389
Parabacteroides_goldsteinii_56831 0.240174672489083 0.000319930852512098 0.00228926086414272 0.0177593109259101
Parabacteroides_gordonii_58986 0.0786026200873362 3.91278085040493e-05 0.000269741640084457 0.00290168415699842
Parabacteroides_johnsonii_55217 0.62882096069869 0.000540749868789771 0.00305655729766293 0.0528054944714417
Parabacteroides_merdae_56972 0.786026200873362 0.0215995229653722 0.030348558135857 0.176301646837047
Paracoccus_sp_60887 0.00436681222707424 3.20902213964784e-05 3.20902213964784e-05 3.20902213964784e-05
Paracoccus_yeei_60552 0.00436681222707424 5.18600799110956e-05 5.18600799110956e-05 5.18600799110956e-05
Paraprevotella_clara_33712 0.262008733624454 0.00550548939946955 0.0153912164609279 0.118320809014062
Paraprevotella_xylaniphila_62280 0.205240174672489 0.00245833070961386 0.00444611687566927 0.0357633828903722
Parvimonas_micra_57958 0.11353711790393 2.11625874579495e-05 0.000105382789933299 0.00173760910244549
Parvimonas_sp_62298 0.0567685589519651 2.3538003639043e-05 2.60468170423717e-05 5.59009878482693e-05
Parvimonas_sp_62612 0.0393013100436681 2.01368802077404e-05 3.9943662517052e-05 0.000181859979658408
Pasteurella_pneumotropica_44727 0.0262008733624454 1.1180029091981e-05 1.38880207341552e-05 2.96180299737073e-05
Pediococcus_acidilactici_57243 0.0131004366812227 4.33714965125861e-05 4.9217975366059e-05 7.63835575571732e-05
Peptoniphilus_duerdenii_57835 0.0218340611353712 2.2833482230183e-05 2.9821801981166e-05 7.03963879190077e-05
Peptoniphilus_harei_62491 0.0480349344978166 2.07681943655493e-05 4.21449552961996e-05 0.000147797632896088
Peptoniphilus_lacrimalis_56996 0.0786026200873362 5.07503145167849e-05 7.17198474201243e-05 0.000262078536405643
Peptoniphilus_rhinitidis_62391 0.0131004366812227 1.33691593685408e-05 1.63768022951181e-05 2.27988581222423e-05
Peptoniphilus_sp_58372 0.0131004366812227 1.05172533566296e-05 3.46454395801205e-05 8.62706774847703e-05
Peptoniphilus_sp_58646 0.0786026200873362 3.59543922089739e-05 7.45268182385432e-05 0.000307096423171862
Peptoniphilus_sp_62403 0.00873362445414847 8.27414007868326e-06 8.27414007868326e-06 1.06896751663067e-05
Peptoniphilus_timonensis_58570 0.00436681222707424 1.65620903015038e-05 1.65620903015038e-05 1.65620903015038e-05
Peptostreptococcaceae_bacterium_60690 0.0349344978165939 1.26331580652848e-05 1.8280804461803e-05 6.09688925876571e-05
Peptostreptococcus_anaerobius_55004 0.0567685589519651 1.72898748900295e-05 0.000101664302989563 0.000715710904428243
Peptostreptococcus_stomatis_61922 0.0655021834061135 1.96815459537304e-05 3.13098989363937e-05 0.000109256974553789
Phascolarctobacterium_sp_59817 0.637554585152838 0.00580994058449095 0.0128856026603777 0.290093273260779
Phascolarctobacterium_sp_59818 0.0218340611353712 0.00447982869092811 0.00497754447546046 0.00925720877839326
Phascolarctobacterium_succinatutens_59819 0.0655021834061135 0.000808074336929021 0.00344062952044939 0.0269239053288314
Phascolarctobacterium_succinatutens_61948 0.0655021834061135 0.0020171092966243 0.00691996901272211 0.0489224719272791
Porphyromonadaceae_bacterium_52280 0.0524017467248908 0.000697673634955067 0.00109059579865287 0.00351836671241757
Porphyromonas_asaccharolytica_56465 0.209606986899563 2.84995687602268e-05 0.000254769524260854 0.00653138771313591
Porphyromonas_bennonis_58999 0.14410480349345 2.79424906700094e-05 4.89675448938522e-05 0.000149339275806383
Porphyromonas_catoniae_58136 0.0262008733624454 1.74260932069157e-05 1.98549780274691e-05 3.84704723830522e-05
Porphyromonas_endodontalis_34109 0.0131004366812227 2.51635048716317e-05 2.38093946790059e-05 2.66073784087259e-05
Porphyromonas_somerae_59001 0.0655021834061135 8.57690968710733e-05 0.000272215739240035 0.00188291194079276
Porphyromonas_sp_57899 0.283842794759825 2.87450363648436e-05 6.04506301662372e-05 0.00166469678915307
Porphyromonas_sp_59618 0.0218340611353712 4.33055834843318e-05 0.00101320306872639 0.00492182337269285
Porphyromonas_uenonis_49360 0.196506550218341 3.0577823958715e-05 8.64466283284692e-05 0.000733787085557871
Porphyromonas_uenonis_61926 0.14410480349345 2.04247745133922e-05 6.45797707782737e-05 0.000781241609510216
Prevotella_albensis_47375 0.00873362445414847 1.77330026133018e-05 1.77330026133018e-05 3.11885185138546e-05
Prevotella_amnii_56408 0.0131004366812227 1.68745825713713e-05 1.5848994874216e-05 1.91571725440427e-05
Prevotella_aurantiaca_59705 0.0305676855895196 2.14668720591578e-05 3.65224189929687e-05 7.57061671247854e-05
Prevotella_baroniae_56661 0.00436681222707424 1.92465637367599e-05 1.92465637367599e-05 1.92465637367599e-05
Prevotella_bergensis_61881 0.0393013100436681 3.03654945238574e-05 4.67613050210548e-05 0.000158637846451094
Prevotella_bivia_55194 0.187772925764192 6.29689737650161e-05 0.000360941533620577 0.00556708400186117
Prevotella_buccae_56058 0.00873362445414847 0.000589200787090887 0.000589200787090887 0.00116964433949675
Prevotella_buccalis_58135 0.131004366812227 2.58810653393221e-05 3.21989332212216e-05 8.47360950276417e-05
Prevotella_buccalis_62098 0.170305676855895 3.87840902875411e-05 6.53894970831419e-05 0.000313086427287615
Prevotella_copri_61740 0.34061135371179 0.00102930406377009 0.0985391184599377 0.75612500481452
Prevotella_corporis_50024 0.22707423580786 6.45974001305042e-05 0.00019543530505485 0.0032824950606367
Prevotella_dentasini_59706 0.0305676855895196 4.87106667057798e-06 7.31998346414605e-06 1.43205020426145e-05
Prevotella_disiens_56471 0.131004366812227 8.19179368842327e-05 0.00031793661068146 0.00513921978995516
Prevotella_enoeca_59694 0.00436681222707424 1.1151646113192e-05 1.1151646113192e-05 1.1151646113192e-05
Prevotella_histicola_56864 0.165938864628821 2.39858103577893e-05 4.53085618547319e-05 0.00036373367077701
Prevotella_intermedia_57633 0.0131004366812227 1.80569544680578e-05 3.03441672195778e-05 6.15623006397699e-05
Prevotella_loescheii_57749 0.0305676855895196 1.40376282545975e-05 1.78119250139239e-05 2.97898455820602e-05
Prevotella_maculosa_57398 0.00436681222707424 0.00024946628379006 0.00024946628379006 0.00024946628379006
Prevotella_melaninogenica_58075 0.296943231441048 4.49942539113733e-05 5.90222860370702e-05 0.0002854293052878
Prevotella_nanceiensis_44721 0.11353711790393 2.33112517642882e-05 2.65880468385844e-05 9.01933167365634e-05
Prevotella_nigrescens_56706 0.0262008733624454 3.88476134915034e-05 4.06009327227126e-05 7.51224526240797e-05
Prevotella_oralis_57209 0.00436681222707424 7.79644284427603e-06 7.79644284427603e-06 7.79644284427603e-06
Prevotella_oris_57058 0.00873362445414847 1.82984308618808e-05 1.82984308618808e-05 2.20787210459961e-05
Prevotella_oulorum_57625 0.00873362445414847 9.14418896982296e-05 9.14418896982296e-05 0.000168487704833756
Prevotella_pallens_62692 0.187772925764192 2.39376730723273e-05 2.97128024451375e-05 8.86117495764387e-05
Prevotella_saccharolytica_57611 0.0131004366812227 1.64685340755902e-05 2.09274562657958e-05 3.61261833576915e-05
Prevotella_salivae_57216 0.0873362445414847 2.02589016780706e-05 2.34107373406817e-05 6.25757150408127e-05
Prevotella_scopos_59712 0.0611353711790393 1.36618942642559e-05 1.60615990074819e-05 2.72345443525634e-05
Prevotella_shahii_59695 0.0567685589519651 2.21673912603886e-05 3.78101039915695e-05 0.00024798602058881
Prevotella_sp_54790 0.00436681222707424 0.0373914078780508 0.0373914078780508 0.0373914078780508
Prevotella_sp_58138 0.0131004366812227 2.90868430223784e-05 2.37519900258489e-05 3.58811125236908e-05
Prevotella_sp_58388 0.00436681222707424 3.22847843685376e-05 3.22847843685376e-05 3.22847843685376e-05
Prevotella_sp_58566 0.0480349344978166 1.76386322887055e-05 3.10425803583615e-05 0.000165260136774942
Prevotella_sp_59619 0.0698689956331878 1.15534425701942e-05 1.44919735449598e-05 4.03415658662518e-05
Prevotella_sp_59946 0.0349344978165939 2.6379207019394e-05 5.60706566229158e-05 0.000161093232671282
Prevotella_sp_59962 0.00873362445414847 3.94800536388339e-05 3.94800536388339e-05 6.80749799747373e-05
Prevotella_sp_60336 0.00436681222707424 1.9046053059184e-05 1.9046053059184e-05 1.9046053059184e-05
Prevotella_sp_60509 0.0131004366812227 1.80502549776136e-05 1.92438620358729e-05 3.27262664498079e-05
Prevotella_sp_61818 0.179039301310044 2.42070089018269e-05 2.57744759901675e-05 0.000108882923173391
Prevotella_sp_61856 0.00873362445414847 1.07814616621318e-05 1.07814616621318e-05 1.16362969699291e-05
Prevotella_stercorea_58308 0.0349344978165939 3.74195467314155e-05 0.0366769673708213 0.225516288537612
Prevotella_tannerae_61946 0.0262008733624454 8.47645871913434e-06 3.29043666627184e-05 0.000161913174184625
Prevotella_timonensis_58235 0.148471615720524 8.40934469360653e-05 0.000318314759514224 0.00566606487547839
Prevotella_veroralis_57831 0.0218340611353712 1.02511297888356e-05 1.71586700008671e-05 4.3416464042438e-05
Propionibacterium_acnes_50902 0.0524017467248908 2.08084722867709e-05 2.70966262237482e-05 9.19204518444211e-05
Propionibacterium_acnes_57367 0.318777292576419 2.79608069173672e-05 0.00013796384300697 0.00365516626807223
Propionibacterium_acnes_58452 0.0174672489082969 1.9801432253976e-05 1.98084330357628e-05 3.32960179757445e-05
Propionibacterium_avidum_56659 0.0262008733624454 1.55520135818873e-05 2.50717234180358e-05 6.90778504936084e-05
Propionibacterium_freudenreichii_62075 0.0436681222707424 2.09114165204636e-05 3.33252285587979e-05 9.1726032981333e-05
Propionibacterium_granulosum_57661 0.0174672489082969 9.47422918713528e-05 0.000120898052520729 0.000284203597681301
Propionibacterium_propionicum_62297 0.0829694323144105 1.72463410744092e-05 3.37767073188024e-05 0.000168186115863079
Proteus_mirabilis_55046 0.00873362445414847 0.00028226641806942 0.00028226641806942 0.000554460484278728
Pseudobutyrivibrio_ruminis_59911 0.00436681222707424 8.36629890035132e-06 8.36629890035132e-06 8.36629890035132e-06
Pseudoflavonifractor_capillosus_61476 0.301310043668122 2.9460509244586e-05 8.19521253103165e-05 0.000786329393277559
Pseudomonas_aeruginosa_57148 0.0131004366812227 2.32027120607716e-05 4.38657161753005e-05 0.000100457066596465
Pseudomonas_chloritidismutans_57851 0.0131004366812227 4.62015725382745e-06 5.53224209396801e-06 8.46633518542719e-06
Pseudomonas_fluorescens_57180 0.00436681222707424 5.36529623281553e-06 5.36529623281553e-06 5.36529623281553e-06
Pseudomonas_fluorescens_58263 0.0131004366812227 2.98373200939593e-05 3.58839286688555e-05 5.16938776954624e-05
Pseudomonas_fluorescens_59651 0.00436681222707424 7.19685707845024e-05 7.19685707845024e-05 7.19685707845024e-05
Pseudomonas_fluorescens_61150 0.00436681222707424 2.29830211871643e-05 2.29830211871643e-05 2.29830211871643e-05
Pseudomonas_fragi_53717 0.0174672489082969 1.4321573369629e-05 1.48185274624121e-05 1.91360472294453e-05
Pseudomonas_fragi_59193 0.00873362445414847 7.9716061707612e-05 7.9716061707612e-05 0.000134218874558338
Pseudomonas_monteilii_57025 0.00436681222707424 6.18424308786047e-05 6.18424308786047e-05 6.18424308786047e-05
Pseudomonas_oleovorans_57108 0.00436681222707424 3.18723757710685e-05 3.18723757710685e-05 3.18723757710685e-05
Pseudomonas_pseudoalcaligenes_57759 0.00436681222707424 1.33652324202621e-05 1.33652324202621e-05 1.33652324202621e-05
Pseudomonas_psychrophila_59507 0.00436681222707424 5.01903702904957e-05 5.01903702904957e-05 5.01903702904957e-05
Pseudomonas_putida_58043 0.00436681222707424 3.44783076308369e-05 3.44783076308369e-05 3.44783076308369e-05
Pseudomonas_sp_56858 0.00436681222707424 2.78324622401534e-05 2.78324622401534e-05 2.78324622401534e-05
Pseudomonas_sp_60680 0.00436681222707424 3.12384993902641e-05 3.12384993902641e-05 3.12384993902641e-05
Pseudomonas_sp_60778 0.00436681222707424 6.14440117851359e-06 6.14440117851359e-06 6.14440117851359e-06
Pseudomonas_sp_62500 0.00436681222707424 3.83916607864555e-05 3.83916607864555e-05 3.83916607864555e-05
Pseudomonas_stutzeri_57416 0.00873362445414847 4.32417914281397e-06 4.32417914281397e-06 6.5510762044327e-06
Pseudomonas_syringae_59460 0.00436681222707424 9.53515375445286e-06 9.53515375445286e-06 9.53515375445286e-06
Pseudomonas_thermotolerans_54437 0.00873362445414847 8.75866821011019e-06 8.75866821011019e-06 1.18742334158312e-05
Psychrobacter_sp_58307 0.00436681222707424 4.09873118689708e-05 4.09873118689708e-05 4.09873118689708e-05
Psychrobacter_sp_60004 0.00436681222707424 2.06535260002512e-05 2.06535260002512e-05 2.06535260002512e-05
Pyramidobacter_piscolens_61315 0.0218340611353712 4.85160083295713e-05 0.000312120515607152 0.00119811949415807
Ralstonia_pickettii_56648 0.00436681222707424 7.16916834179629e-05 7.16916834179629e-05 7.16916834179629e-05
Ralstonia_pickettii_57911 0.0131004366812227 1.92751800376507e-05 2.12159759732114e-05 3.71763540758371e-05
Ralstonia_sp_59549 0.00436681222707424 2.17537538138358e-05 2.17537538138358e-05 2.17537538138358e-05
Ralstonia_sp_59678 0.00873362445414847 2.10288530966975e-05 2.10288530966975e-05 3.17978705894156e-05
Ralstonia_sp_60271 0.00436681222707424 3.59154589215138e-06 3.59154589215138e-06 3.59154589215138e-06
Raoultella_planticola_57814 0.0174672489082969 4.29983722852218e-05 3.78726675777204e-05 4.7204635639668e-05
Rheinheimera_sp_61665 0.00436681222707424 1.31268922126562e-05 1.31268922126562e-05 1.31268922126562e-05
Rhizobium_etli_57075 0.0218340611353712 3.14359761172207e-06 3.08449266312418e-06 3.23371399578901e-06
Rhodopseudomonas_palustris_61214 0.00436681222707424 5.88563251904044e-06 5.88563251904044e-06 5.88563251904044e-06
Rikenella_microfusus_62410 0.00436681222707424 0.000127336016494193 0.000127336016494193 0.000127336016494193
Robinsoniella_peoriensis_54117 0.00436681222707424 1.01145837551714e-05 1.01145837551714e-05 1.01145837551714e-05
Roseburia_hominis_61877 0.838427947598253 0.000560744239379226 0.00173765961344542 0.0230629942806828
Roseburia_intestinalis_56239 0.799126637554585 0.00125549956616047 0.00400158455201616 0.043178593940345
Roseburia_inulinivorans_61943 0.873362445414847 0.00118965589720154 0.00356293947396992 0.0260577785318798
Rothia_aeria_57338 0.148471615720524 1.65717730953486e-05 2.48346964339632e-05 0.000173322786831932
Rothia_dentocariosa_57938 0.244541484716157 2.65862176065239e-05 0.000184960034806792 0.00822440101329138
Rothia_mucilaginosa_58144 0.2882096069869 1.80474747423213e-05 3.47216705138215e-05 0.000578196545882552
Rothia_mucilaginosa_62109 0.262008733624454 2.29965705707627e-05 5.48127468075465e-05 0.0014953163611778
Ruminococcaceae_bacterium_61777 0.362445414847162 4.34816525540771e-05 0.000390201505845425 0.00533191848020625
Ruminococcus_bicirculans_59300 0.768558951965066 0.00511157239935175 0.027283626986118 0.634113873762589
Ruminococcus_bromii_62047 0.593886462882096 0.00798130655117307 0.0158795172264908 0.16749281102423
Ruminococcus_callidus_61479 0.292576419213974 0.000328510050975847 0.00072769958351048 0.0048732335878846
Ruminococcus_champanellensis_61009 0.0436681222707424 0.0010489394044759 0.00430251206047833 0.0203489325630884
Ruminococcus_gauvreauii_59033 0.0131004366812227 1.00843524895391e-05 3.10697810083246e-05 7.60864382026999e-05
Ruminococcus_gnavus_57638 0.672489082969432 0.000186618788182262 0.00160849860521528 0.0388242412117754
Ruminococcus_lactaris_55568 0.427947598253275 0.000569597179038537 0.00167131408979602 0.0101327958950455
Ruminococcus_obeum_61472 0.829694323144105 0.000280265824854643 0.0006373997047695 0.0158134224113706
Ruminococcus_obeum_62046 0.51528384279476 5.66628513775274e-05 0.000108350482749921 0.00165840670331179
Ruminococcus_sp_55468 0.873362445414847 0.000340954783608919 0.000817861204239658 0.0227300371044784
Ruminococcus_sp_58571 0.427947598253275 3.87291691178042e-05 7.74442109393726e-05 0.000630133359859876
Ruminococcus_torques_62045 0.825327510917031 0.000934922356167471 0.0019765132380902 0.0233336793987617
Salmonella_bongori_55351 0.0873362445414847 1.85309650758487e-05 2.97371896062654e-05 7.06423516727091e-05
Salmonella_enterica_58156 0.0174672489082969 8.06333509398813e-06 8.63957926118389e-06 1.28767801158573e-05
Scardovia_wiggsiae_62335 0.0393013100436681 1.72222034979924e-05 1.70701719634785e-05 2.91612027370462e-05
Selenomonas_artemidis_57866 0.0174672489082969 2.0618166997942e-05 5.40362607147806e-05 0.000167985655653515
Selenomonas_flueggei_61981 0.0131004366812227 1.0755857771199e-05 1.03254533248581e-05 1.07864783612312e-05
Selenomonas_infelix_62103 0.00873362445414847 0.000185039981539703 0.000185039981539703 0.000332114304956811
Selenomonas_noxia_56778 0.0262008733624454 2.92914024381052e-05 8.92244302749543e-05 0.000416735556160948
Selenomonas_sp_59164 0.00436681222707424 1.86170244152505e-05 1.86170244152505e-05 1.86170244152505e-05
