site_id XBA XBB
2074378 1 0
2074379 1 0
2074380 1 0
2074381 1 0
2074392 1 0
2074404 1 0
2074408 1 0
2074411 0 1
2074474 1 0
2074519 1 0
2074525 1 0
2074534 1 0
2074540 1 0
2074582 1 0
2074621 0 1
2074650 1 0
2074708 1 0
2074774 1 0
2074852 1 0
2074951 1 0
2074975 1 0
2075008 0 1
2075032 1 0
2075035 1 0
2075212 1 0
2075350 1 0
2075353 1 0
2075371 1 0
2075395 0 1
2075428 0 1
2075443 0 1
2075470 0 1
2075487 1 0
2075488 1 0
2075491 1 0
2075518 0 1
2075677 1 0.0952
2075710 1 0.0741
2075767 0 0.9444
2075824 1 0
2075827 1 0
2075872 1 0
2076235 0 1
2076238 0 1
2076241 0 1
2076247 0 1
2076265 1 0
2076348 1 0
2076367 1 0
2076375 1 0
2076485 1 0
2076499 1 0
2076723 1 0
2076753 1 0
2076756 1 0
2076769 0 1
2076770 0 1
2076780 0 1
2078660 0 1
2079063 0 1
2081654 0.2 1
2084017 1 0
2084026 0 1
2084291 1 0
2090399 0 1
2090405 1 0
2090424 1 0.0625
2090470 0 0.85
2090506 0 0.833
2111556 1 0
2111974 1 0
2111986 1 0
2111987 1 0
2112136 1 0
2112617 1 0.0323
2112618 1 0.0323
2113547 1 0
2113653 1 0.0610000000000001
2115794 1 0
2116338 0 0.818
2116352 1 0.136
2116630 1 0.107
2116681 1 0.152
2116685 1 0.147
2116697 1 0.154
2116807 1 0.0256
2116934 1 0
2116955 1 0.023
2117230 1 0
2117364 1 0
2117468 1 0.167
2117488 1 0.188
2117638 0 1
2117707 0.05 1
2117728 0.0455 1
2117760 0.0303 1
2118202 0.095 1
2118211 1 0
2118268 1 0
2118310 1 0
2118316 1 0
2118370 1 0
2126884 1 0.154
2126886 1 0.167
2127141 1 0.0667
2127532 1 0
2128725 1 0
2128874 0 1
2128918 0 1
2129682 0.125 1
2142953 0.174 1
2142990 0.143 1
2142996 0.143 1
2145105 1 0
2145113 1 0
2145159 0.833 0
2145201 1 0
2145213 1 0
2145217 1 0
2145228 1 0
2145243 1 0
2145249 1 0
2145756 0.111 1
2145757 0.111 1
2145947 0.167 1
2146137 0.174 1
2146149 0.182 1
2146182 0.154 1
2146711 0.043 1
2146719 0.143 1
2146810 0.154 1
2147200 1 0
2147323 0.188 1
2147337 1 0
2147346 0.188 1
2148197 1 0
2148209 1 0
2148245 1 0
2148248 1 0
2148257 1 0
2150259 0.12 1
2150654 0.1 0.971
2151974 1 0
2152348 0.105 1
2152950 1 0
2154138 0.125 1
2154141 0.125 1
2154168 0.111 1
2154323 0.136 1
2154324 0.12 1
2154335 0.15 1
2154340 0.136 1
2154729 0.167 1
2155072 1 0
2155199 0.182 1
2155224 1 0
2155860 1 0
2156441 1 0
2156732 0.9565 0
2157267 0.944 0
2157804 1 0
2160224 1 0
2160252 1 0
2160273 1 0
2160405 1 0
2160459 1 0.0455
2160468 1 0
2164191 0.818 0
2165040 0.0833 1
2165064 0.0769 1
2165066 0.0833 1
2165075 0.1 1
2165076 0.926 0
2165268 1 0
2165349 1 0
2165403 1 0
2167174 0.167 1
2170268 0 1
2171039 0 1
2171295 0 1
2171304 0 1
2171322 0 1
2171493 0.182 1
2172084 1 0.05
2172388 0.154 1
2172403 0.2 1
2172421 0.182 1
2172997 1 0.14
2173060 1 0.186
2173068 1 0.136
2173093 1 0.133
2173100 1 0.121
2173105 1 0.125
2173109 1 0.121
2173125 1 0.121
2173144 1 0
2173253 1 0
2173347 1 0
2173365 1 0
2173374 1 0
2173391 1 0
2173458 0.833 0
2173524 1 0
2173527 1 0
2173530 1 0
2173554 1 0
2173731 0.2 1
2173830 1 0
2176988 1 0
2177006 1 0
2177012 1 0
2177221 0.857 0
2177412 0.897 0
2177445 1 0
2177451 1 0
2177496 1 0
2177522 1 0
2177616 1 0
2177634 1 0
2178067 1 0
2178734 1 0
2178749 1 0
2179037 1 0
2179055 1 0
2179058 1 0
2179109 1 0
2179118 1 0
2179151 1 0
2179172 1 0
2179181 1 0
2179184 1 0
2179195 1 0
2179214 1 0
2179259 1 0
2179313 1 0
2179319 1 0
2179322 1 0
2179337 1 0
2179565 1 0
2179580 1 0
2179598 1 0
2179619 1 0
2179714 1 0
2179898 0.909 0
2179997 1 0
2180398 0.833 0
2180411 0.833 0
2180453 1 0
2180459 1 0
2180480 1 0.0541
2180483 1 0
2180489 1 0
2180504 1 0
2180549 1 0
2182623 0.167 1
2182897 0 1
2182993 0 0.974
2183804 0 0.949
2183840 0 1
2183850 0 1
2184172 0 0.93
2184317 0 1
2184473 1 0
2184578 1 0
2185382 0 1
2185653 1 0
2186051 1 0
2186282 1 0
2186367 1 0
2186477 1 0.049
2186817 1 0
2202907 0 1
2202908 0 1
2207912 0 1
2208257 1 0
2208272 1 0
2217556 0.889 0
2262388 0.875 0
2274841 0.958 0
2275933 1 0
2296531 0.167 1
2296543 0.143 1
2304964 1 0
2310962 1 0
2311139 1 0.148
2311202 1 0.0952
2311730 1 0.16
2311808 0 0.867
2312239 1 0.143
2312273 0 0.919
2312336 0 0.941
2313575 0.167 0.966
2313578 0.167 0.933
2313581 0.167 0.933
2349897 0.833 0
2349900 0.833 0
2349910 1 0
2350164 1 0
2350545 0.167 1
2350707 0.143 1
2350709 0.158 1
2351574 0.0938 1
2351592 0.1 1
2351619 0.143 1
2351637 0.125 1
2356283 1 0
2356291 1 0
2356741 0.9 0
2356742 1 0
2359377 1 0.0385
2374167 1 0
2374172 1 0
2374176 1 0
2374177 1 0
2374901 1 0
2375410 1 0
2375428 1 0
2375645 1 0
2375894 1 0
2375907 1 0
2375965 1 0
2375977 1 0
2376322 0.125 0.895
2376351 0.182 0.868
2393985 1 0
2393989 1 0
2395919 1 0
2395931 1 0
2395945 1 0
2396264 1 0
2396267 1 0
2396276 1 0
2396279 1 0
2396330 1 0
2396336 1 0
2396422 1 0.0333
2396553 1 0
2396561 1 0
2396586 1 0
2396600 1 0
2396721 1 0.0263
2396742 1 0.0256
