hh subject sample timepoint speciesTrajectory totalAbundance
XD XDA XDA-513 513 strainTurnover 0.0288422201422
XD XDA XDA-513 513 disruptedNotRecovered 0.159444085720064
XD XDA XDA-556 556 disrupted 0.329998067111964
XD XDA XDA-556 556 colonized 0.002926608555457
XD XDA XDA-556 556 strainTurnover 0.0221321451491
XD XDA XDA-556 556 disruptedNotRecovered 0.163706593966074
XD XDA XDA-583 583 disrupted 0.26135328521614
XD XDA XDA-583 583 colonized 0.0012021337346288
XD XDA XDA-583 583 strainTurnover 0.0452076408651
XD XDA XDA-583 583 disruptedNotRecovered 0.13344327054583
XD XDA XDA-589 589 disrupted 0.282747845588084
XD XDA XDA-589 589 colonized 0.000858465870032
XD XDA XDA-589 589 strainTurnover 0.0495161100179
XD XDA XDA-589 589 disruptedNotRecovered 0.139826762900274
XD XDA XDA-706 706 disrupted 0.439255150067101
XD XDA XDA-706 706 colonized 0.131854981160355
XD XDA XDA-706 706 strainTurnover 0.12427617062123
XD XDA XDA-706 706 disruptedNotRecovered 0.338479959768217
XD XDA XDA-816 816 disrupted 0.466407864521181
XD XDA XDA-816 816 colonized 0.0680308074414144
XD XDA XDA-816 816 strainTurnover 0.084025652442352
XD XDA XDA-816 816 disruptedNotRecovered 0.217555421675223
XD XDB XDB-001 1 disrupted 0
XD XDB XDB-001 1 colonized 0
XD XDB XDB-001 1 strainTurnover 0
XD XDB XDB-001 1 disruptedNotRecovered 0
XD XDB XDB-029 29 disrupted 0
XD XDB XDB-029 29 colonized 0
XD XDB XDB-029 29 strainTurnover 0
XD XDB XDB-029 29 disruptedNotRecovered 0
XD XDB XDB-036 36 disrupted 0
XD XDB XDB-036 36 colonized 0
XD XDB XDB-036 36 strainTurnover 0
XD XDB XDB-036 36 disruptedNotRecovered 0
XD XDB XDB-064 64 disrupted 0
XD XDB XDB-064 64 colonized 0.0239807800632
XD XDB XDB-064 64 strainTurnover 0
XD XDB XDB-064 64 disruptedNotRecovered 0
XD XDB XDB-267 267 disrupted 0
XD XDB XDB-267 267 colonized 0.00359731248823
XD XDB XDB-267 267 strainTurnover 0
XD XDB XDB-267 267 disruptedNotRecovered 0
XD XDB XDB-330 330 disrupted 0
XD XDB XDB-330 330 colonized 0.038174416763712
XD XDB XDB-330 330 strainTurnover 0
XD XDB XDB-330 330 disruptedNotRecovered 0
XD XDB XDB-417 417 disrupted 0
XD XDB XDB-417 417 colonized 0.04345193736188
XD XDB XDB-417 417 strainTurnover 0
XD XDB XDB-417 417 disruptedNotRecovered 0
XD XDB XDB-458 458 disrupted 0
XD XDB XDB-458 458 colonized 0.02682929204634
XD XDB XDB-458 458 strainTurnover 0
XD XDB XDB-458 458 disruptedNotRecovered 0
XD XDB XDB-512 512 disrupted 0
XD XDB XDB-512 512 colonized 0.02057766130442
XD XDB XDB-512 512 strainTurnover 0
XD XDB XDB-512 512 disruptedNotRecovered 0
XD XDB XDB-553 553 disrupted 0
XD XDB XDB-553 553 colonized 0.01340378019905
XD XDB XDB-553 553 strainTurnover 0
XD XDB XDB-553 553 disruptedNotRecovered 0
XD XDB XDB-591 591 disrupted 0
XD XDB XDB-591 591 colonized 0.04580325865947
XD XDB XDB-591 591 strainTurnover 0
XD XDB XDB-591 591 disruptedNotRecovered 0
XD XDB XDB-706 706 disrupted 0
XD XDB XDB-706 706 colonized 0.01368385364122
XD XDB XDB-706 706 strainTurnover 0
XD XDB XDB-706 706 disruptedNotRecovered 0
XD XDB XDB-816 816 disrupted 0
XD XDB XDB-816 816 colonized 0.03323864169034
XD XDB XDB-816 816 strainTurnover 0
XD XDB XDB-816 816 disruptedNotRecovered 0
XE XEA XEA-001 1 disrupted 0.894096217672288
XE XEA XEA-001 1 colonized 0
XE XEA XEA-001 1 strainTurnover 0
XE XEA XEA-001 1 disruptedNotRecovered 0.591849765428071
XE XEA XEA-008 8 disrupted 0.903831971296276
XE XEA XEA-008 8 colonized 0
XE XEA XEA-008 8 strainTurnover 0
XE XEA XEA-008 8 disruptedNotRecovered 0.625385144862026
XE XEA XEA-016 16 disrupted 0.913641343355516
XE XEA XEA-016 16 colonized 0
XE XEA XEA-016 16 strainTurnover 0
XE XEA XEA-016 16 disruptedNotRecovered 0.586776536227821
XE XEA XEA-023 23 disrupted 0.896763271786723
XE XEA XEA-023 23 colonized 0
XE XEA XEA-023 23 strainTurnover 0
XE XEA XEA-023 23 disruptedNotRecovered 0.496968254509673
XE XEA XEA-024 24 disrupted 0.925970786722325
XE XEA XEA-024 24 colonized 0
XE XEA XEA-024 24 strainTurnover 0
XE XEA XEA-024 24 disruptedNotRecovered 0.500715675804749
XE XEA XEA-025 25 disrupted 0.904292834517652
XE XEA XEA-025 25 colonized 0
XE XEA XEA-025 25 strainTurnover 0
XE XEA XEA-025 25 disruptedNotRecovered 0.476507716731358
XE XEA XEA-026 26 disrupted 0.925682318236626
XE XEA XEA-026 26 colonized 0
XE XEA XEA-026 26 strainTurnover 0
XE XEA XEA-026 26 disruptedNotRecovered 0.474120236061977
XE XEA XEA-027 27 disrupted 0.893327943013023
XE XEA XEA-027 27 colonized 0
XE XEA XEA-027 27 strainTurnover 0
XE XEA XEA-027 27 disruptedNotRecovered 0.54904973539982
XE XEA XEA-028 28 disrupted 0.832014108913323
XE XEA XEA-028 28 colonized 0.000253107746058
XE XEA XEA-028 28 strainTurnover 0
XE XEA XEA-028 28 disruptedNotRecovered 0.47638992366792
XE XEA XEA-029 29 disrupted 0.88381004562743
XE XEA XEA-029 29 colonized 0
XE XEA XEA-029 29 strainTurnover 0
XE XEA XEA-029 29 disruptedNotRecovered 0.473454784427768
XE XEA XEA-030 30 disrupted 0.895766704771881
XE XEA XEA-030 30 colonized 0
XE XEA XEA-030 30 strainTurnover 0
XE XEA XEA-030 30 disruptedNotRecovered 0.381847359617859
XE XEA XEA-034 34 disrupted 0.019578472959422
XE XEA XEA-034 34 colonized 0.000344319916783
XE XEA XEA-034 34 strainTurnover 0.0821066265867
XE XEA XEA-034 34 disruptedNotRecovered 0
XE XEA XEA-036 36 disrupted 0.0282352329530871
XE XEA XEA-036 36 colonized 0.000415776891454
XE XEA XEA-036 36 strainTurnover 0.122032473684
XE XEA XEA-036 36 disruptedNotRecovered 3.334227520255e-05
XE XEA XEA-037 37 disrupted 0.146074818886377
XE XEA XEA-037 37 colonized 0.0013423669863
XE XEA XEA-037 37 strainTurnover 0.160136208114
XE XEA XEA-037 37 disruptedNotRecovered 0
XE XEA XEA-038 38 disrupted 0.23552571609333
XE XEA XEA-038 38 colonized 0.000293126083137
XE XEA XEA-038 38 strainTurnover 0.127930190663
XE XEA XEA-038 38 disruptedNotRecovered 0.000122116954352
XE XEA XEA-039 39 disrupted 0.203960492642227
XE XEA XEA-039 39 colonized 0.000850858391693
XE XEA XEA-039 39 strainTurnover 0.113688062803
XE XEA XEA-039 39 disruptedNotRecovered 0
XE XEA XEA-040 40 disrupted 0.289390386462077
XE XEA XEA-040 40 colonized 0.000594692972984
XE XEA XEA-040 40 strainTurnover 0.0954106959146
XE XEA XEA-040 40 disruptedNotRecovered 0
XE XEA XEA-043 43 disrupted 0.274904441379481
XE XEA XEA-043 43 colonized 0.001041617342995
XE XEA XEA-043 43 strainTurnover 0.0643610332643
XE XEA XEA-043 43 disruptedNotRecovered 0
XE XEA XEA-050 50 disrupted 0.310130130787851
XE XEA XEA-050 50 colonized 0.0060705157373272
XE XEA XEA-050 50 strainTurnover 0.0951999962702
XE XEA XEA-050 50 disruptedNotRecovered 8.12401260555e-05
XE XEA XEA-057 57 disrupted 0.313673728429599
XE XEA XEA-057 57 colonized 0.01548905036532
XE XEA XEA-057 57 strainTurnover 0.207730986092
XE XEA XEA-057 57 disruptedNotRecovered 0
XE XEA XEA-064 64 disrupted 0.558589734816109
XE XEA XEA-064 64 colonized 0.00266590022653081
XE XEA XEA-064 64 strainTurnover 0.0759271049795
XE XEA XEA-064 64 disruptedNotRecovered 1.38448513023e-05
XE XEA XEA-302 302 disrupted 0.46381355013429
XE XEA XEA-302 302 colonized 0.0102237659973958
XE XEA XEA-302 302 strainTurnover 0.31714932900549
XE XEA XEA-302 302 disruptedNotRecovered 0.165793850415075
XE XEA XEA-390 390 disrupted 0.656215673806965
XE XEA XEA-390 390 colonized 0.023734836866839
XE XEA XEA-390 390 strainTurnover 0.205775679149845
XE XEA XEA-390 390 disruptedNotRecovered 0.0816394450173838
XE XEB XEB-001 1 disrupted 0
XE XEB XEB-001 1 colonized 0
XE XEB XEB-001 1 strainTurnover 0
XE XEB XEB-001 1 disruptedNotRecovered 0
XE XEB XEB-029 29 disrupted 0
XE XEB XEB-029 29 colonized 0
XE XEB XEB-029 29 strainTurnover 0
XE XEB XEB-029 29 disruptedNotRecovered 0
XE XEB XEB-036 36 disrupted 0
XE XEB XEB-036 36 colonized 0
XE XEB XEB-036 36 strainTurnover 0
XE XEB XEB-036 36 disruptedNotRecovered 0
XE XEB XEB-064 64 disrupted 0
XE XEB XEB-064 64 colonized 0
XE XEB XEB-064 64 strainTurnover 0
XE XEB XEB-064 64 disruptedNotRecovered 0
XE XEB XEB-293 293 disrupted 0
XE XEB XEB-293 293 colonized 0.003932968605575
XE XEB XEB-293 293 strainTurnover 0
XE XEB XEB-293 293 disruptedNotRecovered 0
XE XEB XEB-389 389 disrupted 0
XE XEB XEB-389 389 colonized 0.0063611850911
XE XEB XEB-389 389 strainTurnover 0
XE XEB XEB-389 389 disruptedNotRecovered 0
XF XFA XFA-001 1 disrupted 0.745182765712005
XF XFA XFA-001 1 colonized 0
XF XFA XFA-001 1 strainTurnover 0
XF XFA XFA-001 1 disruptedNotRecovered 0.220895829640618
XF XFA XFA-008 8 disrupted 0.87384171461276
XF XFA XFA-008 8 colonized 0
XF XFA XFA-008 8 strainTurnover 0
XF XFA XFA-008 8 disruptedNotRecovered 0.27200143954372
XF XFA XFA-015 15 disrupted 0.839574783019746
XF XFA XFA-015 15 colonized 0
XF XFA XFA-015 15 strainTurnover 0
XF XFA XFA-015 15 disruptedNotRecovered 0.32856347909098
XF XFA XFA-022 22 disrupted 0.766968992780009
XF XFA XFA-022 22 colonized 0
XF XFA XFA-022 22 strainTurnover 0
XF XFA XFA-022 22 disruptedNotRecovered 0.19704993973968
XF XFA XFA-023 23 disrupted 0.819275250730925
XF XFA XFA-023 23 colonized 0
XF XFA XFA-023 23 strainTurnover 0
XF XFA XFA-023 23 disruptedNotRecovered 0.243979986551978
XF XFA XFA-024 24 disrupted 0.800802448361568
XF XFA XFA-024 24 colonized 0
XF XFA XFA-024 24 strainTurnover 0
XF XFA XFA-024 24 disruptedNotRecovered 0.191145530657064
XF XFA XFA-025 25 disrupted 0.722584105264014
XF XFA XFA-025 25 colonized 0
XF XFA XFA-025 25 strainTurnover 0
XF XFA XFA-025 25 disruptedNotRecovered 0.195121314036957
XF XFA XFA-026 26 disrupted 0.823994163650947
XF XFA XFA-026 26 colonized 0
XF XFA XFA-026 26 strainTurnover 0
XF XFA XFA-026 26 disruptedNotRecovered 0.194837454171524
XF XFA XFA-027 27 disrupted 0.779177783118312
XF XFA XFA-027 27 colonized 0
XF XFA XFA-027 27 strainTurnover 0
XF XFA XFA-027 27 disruptedNotRecovered 0.218956332564692
XF XFA XFA-028 28 disrupted 0.753913746997232
XF XFA XFA-028 28 colonized 0
XF XFA XFA-028 28 strainTurnover 0
XF XFA XFA-028 28 disruptedNotRecovered 0.264749370637498
XF XFA XFA-029 29 disrupted 0.68885425437325
XF XFA XFA-029 29 colonized 0
XF XFA XFA-029 29 strainTurnover 0
XF XFA XFA-029 29 disruptedNotRecovered 0.245982616857326
XF XFA XFA-030 30 disrupted 0.606380383914059
XF XFA XFA-030 30 colonized 0
XF XFA XFA-030 30 strainTurnover 0
XF XFA XFA-030 30 disruptedNotRecovered 0.162278648483062
XF XFA XFA-031 31 disrupted 0.051912734691153
XF XFA XFA-031 31 colonized 0
XF XFA XFA-031 31 strainTurnover 0
XF XFA XFA-031 31 disruptedNotRecovered 0.018782568369639
XF XFA XFA-033 33 disrupted 0.104448974249396
XF XFA XFA-033 33 colonized 0
XF XFA XFA-033 33 strainTurnover 0
XF XFA XFA-033 33 disruptedNotRecovered 0.00108875703034
XF XFA XFA-034 34 disrupted 0.188440012573048
XF XFA XFA-034 34 colonized 0
XF XFA XFA-034 34 strainTurnover 0
XF XFA XFA-034 34 disruptedNotRecovered 0.0003709073476437
XF XFA XFA-035 35 disrupted 0.313687590838607
XF XFA XFA-035 35 colonized 0
XF XFA XFA-035 35 strainTurnover 0
XF XFA XFA-035 35 disruptedNotRecovered 0.000558599883142
XF XFA XFA-036 36 disrupted 0.430303156602681
XF XFA XFA-036 36 colonized 0
XF XFA XFA-036 36 strainTurnover 0
XF XFA XFA-036 36 disruptedNotRecovered 1.98928538199e-05
XF XFA XFA-038 38 disrupted 0.724074742597888
XF XFA XFA-038 38 colonized 0
XF XFA XFA-038 38 strainTurnover 0
XF XFA XFA-038 38 disruptedNotRecovered 0.0002356552862282
XF XFA XFA-039 39 disrupted 0.737619447903806
XF XFA XFA-039 39 colonized 0
XF XFA XFA-039 39 strainTurnover 0
XF XFA XFA-039 39 disruptedNotRecovered 0.000285206525612
XF XFA XFA-040 40 disrupted 0.726593834152517
XF XFA XFA-040 40 colonized 0
XF XFA XFA-040 40 strainTurnover 0
XF XFA XFA-040 40 disruptedNotRecovered 0.000321228594013
XF XFA XFA-044 44 disrupted 0.631076685964036
XF XFA XFA-044 44 colonized 0
XF XFA XFA-044 44 strainTurnover 0
XF XFA XFA-044 44 disruptedNotRecovered 0.000228656598773
XF XFA XFA-050 50 disrupted 0.767614599944999
XF XFA XFA-050 50 colonized 0
XF XFA XFA-050 50 strainTurnover 0
XF XFA XFA-050 50 disruptedNotRecovered 0.0029678031151337
XF XFA XFA-057 57 disrupted 0.856127172763446
XF XFA XFA-057 57 colonized 0
XF XFA XFA-057 57 strainTurnover 0
XF XFA XFA-057 57 disruptedNotRecovered 0.001972240113629
XF XFA XFA-064 64 disrupted 0.74344108035292
XF XFA XFA-064 64 colonized 0
XF XFA XFA-064 64 strainTurnover 0
XF XFA XFA-064 64 disruptedNotRecovered 0.0004788955510258
XF XFA XFA-242 242 disrupted 0.660346526139864
XF XFA XFA-242 242 colonized 0
XF XFA XFA-242 242 strainTurnover 0.00641585467816
XF XFA XFA-242 242 disruptedNotRecovered 0.0077229713470733
XF XFA XFA-312 312 disrupted 0.828719133598703
XF XFA XFA-312 312 colonized 0
XF XFA XFA-312 312 strainTurnover 0.00480713457996
XF XFA XFA-312 312 disruptedNotRecovered 0.0187416670644172
XF XFB XFB-001 1 disrupted 0
XF XFB XFB-001 1 colonized 0
XF XFB XFB-001 1 strainTurnover 0
XF XFB XFB-001 1 disruptedNotRecovered 0
XF XFB XFB-029 29 disrupted 0
XF XFB XFB-029 29 colonized 0
XF XFB XFB-029 29 strainTurnover 0
XF XFB XFB-029 29 disruptedNotRecovered 0
XF XFB XFB-036 36 disrupted 0
XF XFB XFB-036 36 colonized 0
XF XFB XFB-036 36 strainTurnover 0
XF XFB XFB-036 36 disruptedNotRecovered 0
XF XFB XFB-064 64 disrupted 0
XF XFB XFB-064 64 colonized 0
XF XFB XFB-064 64 strainTurnover 0
XF XFB XFB-064 64 disruptedNotRecovered 0
XF XFB XFB-242 242 disrupted 0
XF XFB XFB-242 242 colonized 0
XF XFB XFB-242 242 strainTurnover 0
XF XFB XFB-242 242 disruptedNotRecovered 0
XF XFB XFB-313 313 disrupted 0
XF XFB XFB-313 313 colonized 0
XF XFB XFB-313 313 strainTurnover 0
XF XFB XFB-313 313 disruptedNotRecovered 0
XG XGA XGA-001 1 disrupted 0.405876918212883
XG XGA XGA-001 1 colonized 0
XG XGA XGA-001 1 strainTurnover 0
XG XGA XGA-001 1 disruptedNotRecovered 0.088805858573258
XG XGA XGA-008 8 disrupted 0.427054924272992
XG XGA XGA-008 8 colonized 0
XG XGA XGA-008 8 strainTurnover 0
XG XGA XGA-008 8 disruptedNotRecovered 0.0325244749203
XG XGA XGA-015 15 disrupted 0.501179745692554
XG XGA XGA-015 15 colonized 0
XG XGA XGA-015 15 strainTurnover 0
XG XGA XGA-015 15 disruptedNotRecovered 0.0339840902081924
XG XGA XGA-022 22 disrupted 0.455050509608997
XG XGA XGA-022 22 colonized 0.000231476324255
XG XGA XGA-022 22 strainTurnover 0
XG XGA XGA-022 22 disruptedNotRecovered 0.049477223534737
XG XGA XGA-023 23 disrupted 0.451757915952601
XG XGA XGA-023 23 colonized 0.00221987268216
XG XGA XGA-023 23 strainTurnover 0
XG XGA XGA-023 23 disruptedNotRecovered 0.06558034421739
XG XGA XGA-024 24 disrupted 0.445528951438682
XG XGA XGA-024 24 colonized 0
XG XGA XGA-024 24 strainTurnover 0
XG XGA XGA-024 24 disruptedNotRecovered 0.04295377684985
XG XGA XGA-025 25 disrupted 0.403960134263481
XG XGA XGA-025 25 colonized 0
XG XGA XGA-025 25 strainTurnover 0
XG XGA XGA-025 25 disruptedNotRecovered 0.036360927877165
XG XGA XGA-026 26 disrupted 0.44221649131124
XG XGA XGA-026 26 colonized 0.0010500785395
XG XGA XGA-026 26 strainTurnover 0
XG XGA XGA-026 26 disruptedNotRecovered 0.044758212246983
XG XGA XGA-027 27 disrupted 0.451156862653601
XG XGA XGA-027 27 colonized 0.000336737245094
XG XGA XGA-027 27 strainTurnover 0
XG XGA XGA-027 27 disruptedNotRecovered 0.033626767452984
XG XGA XGA-028 28 disrupted 0.403345043804363
XG XGA XGA-028 28 colonized 0.0017349581382
XG XGA XGA-028 28 strainTurnover 0
XG XGA XGA-028 28 disruptedNotRecovered 0.06579122912196
XG XGA XGA-029 29 disrupted 0.460053160762347
XG XGA XGA-029 29 colonized 0.000281034372874
XG XGA XGA-029 29 strainTurnover 0
XG XGA XGA-029 29 disruptedNotRecovered 0.046286285389417
XG XGA XGA-030 30 disrupted 0.450213838200273
XG XGA XGA-030 30 colonized 0
XG XGA XGA-030 30 strainTurnover 0
XG XGA XGA-030 30 disruptedNotRecovered 0.028490946048568
XG XGA XGA-031 31 disrupted 0.312919109070827
XG XGA XGA-031 31 colonized 0
XG XGA XGA-031 31 strainTurnover 0
XG XGA XGA-031 31 disruptedNotRecovered 0.012428833994939
XG XGA XGA-032 32 disrupted 0.255055518151905
XG XGA XGA-032 32 colonized 0
XG XGA XGA-032 32 strainTurnover 0
XG XGA XGA-032 32 disruptedNotRecovered 0.015550844031951
XG XGA XGA-033 33 disrupted 0.0215625401661349
XG XGA XGA-033 33 colonized 0
XG XGA XGA-033 33 strainTurnover 0
XG XGA XGA-033 33 disruptedNotRecovered 0.001510156807708
XG XGA XGA-034 34 disrupted 0.008052011355711
XG XGA XGA-034 34 colonized 0.000256576003057
XG XGA XGA-034 34 strainTurnover 0
XG XGA XGA-034 34 disruptedNotRecovered 0.000256576003057
XG XGA XGA-035 35 disrupted 0.027799404626857
XG XGA XGA-035 35 colonized 0
XG XGA XGA-035 35 strainTurnover 0
XG XGA XGA-035 35 disruptedNotRecovered 0.000571210842678
XG XGA XGA-036 36 disrupted 0.0666719460014432
XG XGA XGA-036 36 colonized 0
XG XGA XGA-036 36 strainTurnover 0
XG XGA XGA-036 36 disruptedNotRecovered 0.0001101566499594
XG XGA XGA-037 37 disrupted 0.296202946202728
XG XGA XGA-037 37 colonized 0
XG XGA XGA-037 37 strainTurnover 0
XG XGA XGA-037 37 disruptedNotRecovered 0.000594771553523
XG XGA XGA-038 38 disrupted 0.326105788197087
XG XGA XGA-038 38 colonized 0
XG XGA XGA-038 38 strainTurnover 0
XG XGA XGA-038 38 disruptedNotRecovered 0.000668021434548
XG XGA XGA-039 39 disrupted 0.438041822019955
XG XGA XGA-039 39 colonized 0
XG XGA XGA-039 39 strainTurnover 0
XG XGA XGA-039 39 disruptedNotRecovered 0.000477530402749
XG XGA XGA-040 40 disrupted 0.482695370307422
XG XGA XGA-040 40 colonized 0
XG XGA XGA-040 40 strainTurnover 0
XG XGA XGA-040 40 disruptedNotRecovered 0.000713103956618
XG XGA XGA-044 44 disrupted 0.465748924583478
XG XGA XGA-044 44 colonized 0
XG XGA XGA-044 44 strainTurnover 0
XG XGA XGA-044 44 disruptedNotRecovered 0.0003857416822373
XG XGA XGA-050 50 disrupted 0.408971512543914
XG XGA XGA-050 50 colonized 0
XG XGA XGA-050 50 strainTurnover 0
XG XGA XGA-050 50 disruptedNotRecovered 0
XG XGA XGA-057 57 disrupted 0.475060640072947
XG XGA XGA-057 57 colonized 0
XG XGA XGA-057 57 strainTurnover 0
XG XGA XGA-057 57 disruptedNotRecovered 5.22505813685e-05
XG XGA XGA-064 64 disrupted 0.503662754752812
XG XGA XGA-064 64 colonized 0
XG XGA XGA-064 64 strainTurnover 0
XG XGA XGA-064 64 disruptedNotRecovered 0
XG XGA XGA-252 252 disrupted 0.351738583557896
XG XGA XGA-252 252 colonized 0.013639086259959
XG XGA XGA-252 252 strainTurnover 0.00885427076835
XG XGA XGA-252 252 disruptedNotRecovered 0.015073889585399
XG XGA XGA-364 364 disrupted 0.450116385373348
XG XGA XGA-364 364 colonized 0.0195542994522
XG XGA XGA-364 364 strainTurnover 0.0140891921615
XG XGA XGA-364 364 disruptedNotRecovered 0.014226836900775
XG XGA XGA-428 428 disrupted 0.414054564124904
XG XGA XGA-428 428 colonized 0.0105048974986
XG XGA XGA-428 428 strainTurnover 0.00595393844587
XG XGA XGA-428 428 disruptedNotRecovered 0.0085231538341
XG XGB XGB-001 1 disrupted 0
XG XGB XGB-001 1 colonized 0
XG XGB XGB-001 1 strainTurnover 0
XG XGB XGB-001 1 disruptedNotRecovered 0
XG XGB XGB-029 29 disrupted 0
XG XGB XGB-029 29 colonized 0
XG XGB XGB-029 29 strainTurnover 0
XG XGB XGB-029 29 disruptedNotRecovered 0
XG XGB XGB-036 36 disrupted 0
XG XGB XGB-036 36 colonized 0
XG XGB XGB-036 36 strainTurnover 0
XG XGB XGB-036 36 disruptedNotRecovered 0
XG XGB XGB-064 64 disrupted 0
XG XGB XGB-064 64 colonized 0
XG XGB XGB-064 64 strainTurnover 0
XG XGB XGB-064 64 disruptedNotRecovered 0
XG XGB XGB-252 252 disrupted 0
XG XGB XGB-252 252 colonized 0
XG XGB XGB-252 252 strainTurnover 0.0281956410106
XG XGB XGB-252 252 disruptedNotRecovered 0
XG XGB XGB-365 365 disrupted 0
XG XGB XGB-365 365 colonized 0
XG XGB XGB-365 365 strainTurnover 0.00117761575592
XG XGB XGB-365 365 disruptedNotRecovered 0
XG XGB XGB-428 428 disrupted 0
XG XGB XGB-428 428 colonized 0
XG XGB XGB-428 428 strainTurnover 0.00305108965859
XG XGB XGB-428 428 disruptedNotRecovered 0
XG XGC XGC-001 1 disrupted 0.0089247629184842
XG XGC XGC-001 1 colonized 0
XG XGC XGC-001 1 strainTurnover 0
XG XGC XGC-001 1 disruptedNotRecovered 1.90680771542e-05
XG XGC XGC-029 29 disrupted 0.00255781983342
XG XGC XGC-029 29 colonized 0
XG XGC XGC-029 29 strainTurnover 0
XG XGC XGC-029 29 disruptedNotRecovered 0.00135216026523
XG XGC XGC-037 37 disrupted 0.022654800332384
XG XGC XGC-037 37 colonized 0
XG XGC XGC-037 37 strainTurnover 0
XG XGC XGC-037 37 disruptedNotRecovered 0.0217466458845
XG XGC XGC-064 64 disrupted 9.84360159975e-05
XG XGC XGC-064 64 colonized 0
XG XGC XGC-064 64 strainTurnover 0
XG XGC XGC-064 64 disruptedNotRecovered 0
XG XGC XGC-252 252 disrupted 0.00404813857524
XG XGC XGC-252 252 colonized 0.0115740478866
XG XGC XGC-252 252 strainTurnover 0
XG XGC XGC-252 252 disruptedNotRecovered 0
XG XGC XGC-364 364 disrupted 0.0024969184733
XG XGC XGC-364 364 colonized 0.0172168452903
XG XGC XGC-364 364 strainTurnover 0
XG XGC XGC-364 364 disruptedNotRecovered 0
XG XGC XGC-428 428 disrupted 0.00498276046405
XG XGC XGC-428 428 colonized 0.0139542250315
XG XGC XGC-428 428 strainTurnover 0
XG XGC XGC-428 428 disruptedNotRecovered 0
XH XHA XHA-003 3 disrupted 0.038380618099
XH XHA XHA-003 3 colonized 0
XH XHA XHA-003 3 strainTurnover 0
XH XHA XHA-003 3 disruptedNotRecovered 0.038380618099
XH XHA XHA-029 29 disrupted 0.00722115558493
XH XHA XHA-029 29 colonized 0
XH XHA XHA-029 29 strainTurnover 0
XH XHA XHA-029 29 disruptedNotRecovered 0.00722115558493
XH XHA XHA-036 36 disrupted 0.000552056831198
XH XHA XHA-036 36 colonized 0
XH XHA XHA-036 36 strainTurnover 0
XH XHA XHA-036 36 disruptedNotRecovered 0.000552056831198
XH XHA XHA-064 64 disrupted 0.000764642318922
XH XHA XHA-064 64 colonized 0
XH XHA XHA-064 64 strainTurnover 0
XH XHA XHA-064 64 disruptedNotRecovered 0.000764642318922
XH XHB XHB-001 1 disrupted 0.4474202332401
XH XHB XHB-001 1 colonized 0
XH XHB XHB-001 1 strainTurnover 0
XH XHB XHB-001 1 disruptedNotRecovered 0.01810712622436
XH XHB XHB-029 29 disrupted 0.28623662853781
XH XHB XHB-029 29 colonized 0
XH XHB XHB-029 29 strainTurnover 0
XH XHB XHB-029 29 disruptedNotRecovered 0.00952519158646
XH XHB XHB-036 36 disrupted 0.0026304077273635
XH XHB XHB-036 36 colonized 0
XH XHB XHB-036 36 strainTurnover 0
XH XHB XHB-036 36 disruptedNotRecovered 0.0001664990831009
XH XHB XHB-064 64 disrupted 0.35444113834796
XH XHB XHB-064 64 colonized 0.00635496758958
XH XHB XHB-064 64 strainTurnover 0
XH XHB XHB-064 64 disruptedNotRecovered 0
XH XHC XHC-001 1 disrupted 0.118971862942713
XH XHC XHC-001 1 colonized 0
XH XHC XHC-001 1 strainTurnover 0
XH XHC XHC-001 1 disruptedNotRecovered 0
XH XHC XHC-008 8 disrupted 0.256626842707935
XH XHC XHC-008 8 colonized 0
XH XHC XHC-008 8 strainTurnover 0
XH XHC XHC-008 8 disruptedNotRecovered 0
XH XHC XHC-015 15 disrupted 0.218839855497598
XH XHC XHC-015 15 colonized 0
XH XHC XHC-015 15 strainTurnover 0
XH XHC XHC-015 15 disruptedNotRecovered 0
XH XHC XHC-022 22 disrupted 0.329022133314048
XH XHC XHC-022 22 colonized 0
XH XHC XHC-022 22 strainTurnover 0
XH XHC XHC-022 22 disruptedNotRecovered 0
XH XHC XHC-023 23 disrupted 0.251564789095709
XH XHC XHC-023 23 colonized 0
XH XHC XHC-023 23 strainTurnover 0
XH XHC XHC-023 23 disruptedNotRecovered 0
XH XHC XHC-024 24 disrupted 0.18315094407315
XH XHC XHC-024 24 colonized 0
XH XHC XHC-024 24 strainTurnover 0
XH XHC XHC-024 24 disruptedNotRecovered 0
XH XHC XHC-025 25 disrupted 0.232410131271651
XH XHC XHC-025 25 colonized 0
XH XHC XHC-025 25 strainTurnover 0
XH XHC XHC-025 25 disruptedNotRecovered 0
XH XHC XHC-027 27 disrupted 0.251812324890045
XH XHC XHC-027 27 colonized 0
XH XHC XHC-027 27 strainTurnover 0
XH XHC XHC-027 27 disruptedNotRecovered 0
XH XHC XHC-028 28 disrupted 0.135681366008647
XH XHC XHC-028 28 colonized 0
XH XHC XHC-028 28 strainTurnover 0
XH XHC XHC-028 28 disruptedNotRecovered 0
XH XHC XHC-029 29 disrupted 0.156129436167754
XH XHC XHC-029 29 colonized 0
XH XHC XHC-029 29 strainTurnover 0
XH XHC XHC-029 29 disruptedNotRecovered 0
XH XHC XHC-030 30 disrupted 0.185700835526635
XH XHC XHC-030 30 colonized 0
XH XHC XHC-030 30 strainTurnover 0
XH XHC XHC-030 30 disruptedNotRecovered 0
XH XHC XHC-031 31 disrupted 0.134421747559069
