subject species_id maxRelAbundance speciesSharedHhAnyTimepointPresence speciesSharedHhPreAbxPresence speciesSharedHhPostAbxPresence speciesSharedHhMainStudyPresence speciesSharedHhFollowupPresence speciesSharedHhAnyTimepointLOD speciesSharedHhPreAbxLOD speciesSharedHhPostAbxLOD speciesSharedHhMainStudyLOD speciesSharedHhFollowupLOD
XIA Faecalibacterium_prausnitzii_57453 0.195625479669 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Faecalibacterium_prausnitzii_61481 0.0516060791532 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Faecalibacterium_prausnitzii_62201 0.0220720384337 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Guyana_massiliensis_60772 0.00546083193825 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Haemophilus_haemolyticus_58352 0.00160673112528 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Haemophilus_parainfluenzae_57123 0.00290974669048 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Haemophilus_parainfluenzae_62356 0.00637588567163 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Haemophilus_parainfluenzae_62468 0.00544167718373 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Klebsiella_pneumoniae_54688 0.00192430473946 TRUE FALSE TRUE TRUE FALSE TRUE FALSE TRUE TRUE FALSE
XIA Lactobacillus_ruminis_57020 0.0404737010997 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Lactococcus_lactis_57073 0.00306611150481 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Megamonas_hypermegale_57114 0.00926622715261 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XIA Oscillibacter_sp_60799 0.0217362785103 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Parabacteroides_distasonis_56985 0.00304150159705 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Parabacteroides_merdae_56972 0.0581575845271 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Phascolarctobacterium_succinatutens_59819 0.00385699357668 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Phascolarctobacterium_succinatutens_61948 0.00741314003583 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Prevotella_copri_61740 0.68273959072 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Roseburia_hominis_61877 0.0068040410662 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Roseburia_intestinalis_56239 0.0246193859683 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIA Roseburia_inulinivorans_61943 0.061093243615 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Ruminococcus_bicirculans_59300 0.0682477757371 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Ruminococcus_bromii_62047 0.0726701378374 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Ruminococcus_lactaris_55568 0.00816668032316 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Ruminococcus_obeum_61472 0.00701901358286 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Ruminococcus_sp_55468 0.0150662900632 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Ruminococcus_torques_62045 0.0826395311311 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Streptococcus_salivarius_58022 0.00255308366183 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Streptococcus_salivarius_58037 0.00486919934946 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Streptococcus_thermophilus_54772 0.0124647089585 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Sutterella_wadsworthensis_62218 0.0948680486646 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIA Veillonella_atypica_58169 0.00169909231643 TRUE FALSE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIA Veillonella_sp_62404 0.0012000682187 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIB Alistipes_indistinctus_62207 0.00505548968231 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Alistipes_onderdonkii_55464 0.0116439556222 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Alistipes_putredinis_61533 0.0521272759466 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Alistipes_shahii_62199 0.0209826263963 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Anaerostipes_hadrus_55206 0.00359137985249 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroidales_bacterium_58650 0.00866741444987 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_caccae_53434 0.00418731413712 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_eggerthii_54457 0.00159196015978 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_finegoldii_57739 0.00659081310394 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_intestinalis_61596 0.00225188512944 TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIB Bacteroides_massiliensis_44749 0.0179064246808 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_ovatus_58035 0.00673913784296 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_plebeius_61623 0.017285475052 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_rodentium_59708 0.00333832497256 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_stercoris_56735 0.0160843764413 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_thetaiotaomicron_56941 0.00464088591245 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Bacteroides_uniformis_57318 0.0118800074062 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_vulgatus_57955 0.0501156698077 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bacteroides_xylanisolvens_57185 0.00343834757622 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Barnesiella_intestinihominis_62208 0.0164301347094 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bifidobacterium_adolescentis_56815 0.0253873597573 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bifidobacterium_longum_57796 0.0289942446674 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Bilophila_wadsworthia_57364 0.00825484762493 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Blautia_wexlerae_56130 0.00839892952516 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Butyricimonas_virosa_58742 0.00509164954792 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Catenibacterium_mitsuokai_61547 0.0111700873117 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Clostridiales_bacterium_61057 0.0028767782116 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Clostridium_bartlettii_61535 0.00142144825528 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Clostridium_sp_61482 0.0154296422427 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XIB Clostridium_spiroforme_61500 0.001106346916 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Collinsella_aerofaciens_61484 0.00330626938111 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Collinsella_sp_62205 0.0064895581974 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Coprobacter_fastidiosus_56550 0.00248754968973 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE
XIB Coprococcus_catus_62200 0.00118132363345 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Coprococcus_comes_61587 0.00397709316461 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Coprococcus_sp_62244 0.0518687584421 TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIB Coriobacteriaceae_bacterium_58375 0.00154392077829 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIB Dorea_formicigenerans_56346 0.00254947229688 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Dorea_longicatena_61473 0.00684757522987 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Eubacterium_eligens_61678 0.072837675226 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Eubacterium_hallii_61477 0.00668882226219 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Eubacterium_ramulus_59802 0.00547991708678 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Eubacterium_rectale_56927 0.317932086074 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Eubacterium_ventriosum_61474 0.00783831974563 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Faecalibacterium_cf_62236 0.00930670457128 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Faecalibacterium_prausnitzii_57453 0.0633037339606 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Faecalibacterium_prausnitzii_61481 0.021397313755 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Faecalibacterium_prausnitzii_62201 0.0854011603239 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Guyana_massiliensis_60772 0.00388342344233 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Jeddahella_massiliensis_35045 0.00128368642255 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XIB Lachnospiraceae_bacterium_51870 0.00261748379852 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Lactobacillus_ruminis_57020 0.026392650052 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XIB Odoribacter_splanchnicus_62174 0.0142211509082 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Oscillibacter_sp_60799 0.0119622064587 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Parabacteroides_distasonis_56985 0.00414623388224 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Parabacteroides_merdae_56972 0.0108989416364 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Paraprevotella_clara_33712 0.0129067359982 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Phascolarctobacterium_succinatutens_59819 0.00283159590712 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Phascolarctobacterium_succinatutens_61948 0.00488714261106 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Prevotella_copri_61740 0.527055041142 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Roseburia_hominis_61877 0.00118151152705 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Roseburia_intestinalis_56239 0.00666443121731 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIB Roseburia_inulinivorans_61943 0.0151460760221 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Ruminococcus_bicirculans_59300 0.0308087121495 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Ruminococcus_bromii_62047 0.00660871122225 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XIB Ruminococcus_callidus_61479 0.00933001682229 TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIB Ruminococcus_lactaris_55568 0.0041933110426 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Ruminococcus_obeum_61472 0.0087443906809 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Ruminococcus_sp_55468 0.00394652492574 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Ruminococcus_torques_62045 0.00415958581468 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIB Sutterella_wadsworthensis_56828 0.0283480152972 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Alistipes_finegoldii_56071 0.00859214077513 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Alistipes_indistinctus_62207 0.00985985343094 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XIC Alistipes_onderdonkii_55464 0.0288070992282 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Alistipes_putredinis_61533 0.104030775205 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Alistipes_shahii_62199 0.0207404025542 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Alistipes_sp_59510 0.0030455325297 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XIC Anaerostipes_hadrus_55206 0.00253065015303 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroidales_bacterium_58650 0.00689601126785 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_caccae_53434 0.0181332475801 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_faecis_58503 0.0190002484893 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Bacteroides_finegoldii_57739 0.00685338752117 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_massiliensis_44749 0.0492054067068 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_nordii_55557 0.00614762436203 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Bacteroides_ovatus_58035 0.00964219623489 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_plebeius_61623 0.00344639314584 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_rodentium_59708 0.00524958220166 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_stercoris_56735 0.0161902886941 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_uniformis_57318 0.0162531176702 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_vulgatus_57955 0.0896020143898 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bacteroides_xylanisolvens_57185 0.0100087156283 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Barnesiella_intestinihominis_62208 0.0558354577921 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bifidobacterium_adolescentis_56815 0.00667515707917 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Bifidobacterium_longum_57796 0.00164790409426 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Blautia_wexlerae_56130 0.0111029092514 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Butyricimonas_virosa_58742 0.00802821262923 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE
XIC Campylobacter_hominis_61331 0.00353155400367 TRUE TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Catenibacterium_mitsuokai_61547 0.00590282934438 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Citrobacter_freundii_56148 0.00228336996498 TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIC Clostridiales_bacterium_52743 0.00177275575712 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Clostridiales_bacterium_56470 0.00106291771641 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XIC Clostridiales_bacterium_61057 0.00470773320105 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Clostridium_bartlettii_61535 0.00400146728093 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Clostridium_leptum_61499 0.0070201062756 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Clostridium_sp_60465 0.00102341716417 TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE
XIC Clostridium_spiroforme_61500 0.00159368380768 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Collinsella_aerofaciens_61484 0.0092627104943 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Collinsella_sp_62205 0.0175652378016 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Coprobacter_fastidiosus_56550 0.00550395374816 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XIC Coprobacter_sp_60889 0.001016631429 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Coprococcus_catus_62200 0.00142794250946 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Coprococcus_comes_61587 0.00616732853789 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Desulfovibrio_piger_61475 0.00730049561475 TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIC Dorea_formicigenerans_56346 0.0157189271115 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Dorea_longicatena_59913 0.00690831552776 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIC Dorea_longicatena_61473 0.00375420868898 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Enterobacter_cloacae_55612 0.0013498943125 TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIC Escherichia_coli_58110 0.00105055488606 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Eubacterium_eligens_61678 0.0170851939406 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Eubacterium_hallii_61477 0.00740927301749 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Eubacterium_ramulus_59802 0.00314894762512 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Eubacterium_rectale_56927 0.374630924457 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Eubacterium_siraeum_57634 0.0120968991151 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Eubacterium_ventriosum_61474 0.00541929153537 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Faecalibacterium_cf_62236 0.017292206934 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Faecalibacterium_prausnitzii_57453 0.0855101165309 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Faecalibacterium_prausnitzii_61481 0.0456681471199 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Faecalibacterium_prausnitzii_62201 0.00266242210623 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Guyana_massiliensis_60772 0.0189816136024 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE TRUE
XIC Klebsiella_pneumoniae_54688 0.00247963570299 TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE TRUE FALSE
XIC Lachnospiraceae_bacterium_51870 0.0233634458343 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XIC Megamonas_hypermegale_57114 0.0158670597199 TRUE FALSE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XIC Megasphaera_elsdenii_56779 0.00238371856877 TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XIC Odoribacter_splanchnicus_62174 0.0138201187253 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Oscillibacter_sp_60799 0.0231801128661 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Oscillospiraceae_bacterium_54867 0.00219077526469 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Parabacteroides_distasonis_56985 0.0136673762384 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Parabacteroides_merdae_56972 0.0166364196822 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Paraprevotella_clara_33712 0.0155798842617 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Paraprevotella_xylaniphila_62280 0.00165586391073 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Phascolarctobacterium_succinatutens_59819 0.00462416176357 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Phascolarctobacterium_succinatutens_61948 0.00896782752348 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Prevotella_copri_61740 0.596858844713 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Roseburia_hominis_61877 0.00180551999922 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Roseburia_intestinalis_56239 0.0126512188439 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE FALSE
XIC Roseburia_inulinivorans_61943 0.0223031249402 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Ruminococcus_lactaris_55568 0.0367843708014 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Ruminococcus_obeum_61472 0.00305352320921 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Ruminococcus_sp_55468 0.00215468869541 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Ruminococcus_torques_62045 0.0289492390656 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Slackia_piriformis_62217 0.00121717167746 TRUE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Subdoligranulum_sp_62068 0.00178687267926 TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE
XIC Succinatimonas_hippei_62281 0.00234094917196 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XIC Sutterella_wadsworthensis_56828 0.00322870919485 TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE TRUE
XIC Sutterella_wadsworthensis_62218 0.0330223772366 TRUE TRUE TRUE TRUE TRUE TRUE FALSE FALSE FALSE TRUE
XJA Alistipes_shahii_62199 0.0302470068763 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XJA Anaerostipes_hadrus_55206 0.0171316201409 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Bacteroides_acidifaciens_59693 0.00199205194262 TRUE TRUE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XJA Bacteroides_finegoldii_57739 0.00140186738468 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XJA Bacteroides_ovatus_58035 0.0194449296121 TRUE FALSE TRUE TRUE FALSE FALSE FALSE FALSE FALSE FALSE
XJA Bacteroides_vulgatus_57955 0.0295288481709 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Bacteroides_xylanisolvens_57185 0.0768603463571 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XJA Bifidobacterium_adolescentis_56815 0.0310696049632 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Bifidobacterium_animalis_58116 0.0197278520966 TRUE TRUE TRUE TRUE FALSE TRUE TRUE FALSE TRUE FALSE
XJA Bifidobacterium_catenulatum_58257 0.0279283487593 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Bifidobacterium_longum_57796 0.00496556185193 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Bifidobacterium_pseudocatenulatum_57754 0.00485570919789 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Bilophila_wadsworthia_57364 0.00989301669901 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
XJA Blautia_wexlerae_56130 0.0134648586898 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Burkholderiales_bacterium_56577 0.104033998625 TRUE TRUE TRUE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
XJA Catenibacterium_mitsuokai_61547 0.0232640134073 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
