sample alphaStat value type
ZDA-413 se.chao1 20.8280945474161 filtSample
ZDA-413 ACE 178.360150591935 filtSample
ZDA-413 se.ACE 6.63070783270378 filtSample
ZDA-413 Shannon 3.08724100731211 filtSample
ZDA-413 Simpson 0.919322394262842 filtSample
ZDA-413 InvSimpson 12.3950133480402 filtSample
ZDA-413 Fisher 17.0135427815654 filtSample
ZDA-413 ShannonEffectiveSpecies 21.9165269466601 filtSample
ZDA-503 Observed 85 filtSample
ZDA-503 Chao1 112.2 filtSample
ZDA-503 se.chao1 18.1727828458835 filtSample
ZDA-503 ACE 101.968060145168 filtSample
ZDA-503 se.ACE 4.92039033952866 filtSample
ZDA-503 Shannon 2.8537468789128 filtSample
ZDA-503 Simpson 0.891735677299372 filtSample
ZDA-503 InvSimpson 9.23665317488938 filtSample
ZDA-503 Fisher 12.8070866864929 filtSample
ZDA-503 ShannonEffectiveSpecies 17.3526785699643 filtSample
ZDA-598 Observed 102 filtSample
ZDA-598 Chao1 115.909090909091 filtSample
ZDA-598 se.chao1 8.68436430286741 filtSample
ZDA-598 ACE 120 filtSample
ZDA-598 se.ACE 5.19593520263511 filtSample
ZDA-598 Shannon 2.93179403989608 filtSample
ZDA-598 Simpson 0.89900765492404 filtSample
ZDA-598 InvSimpson 9.90174056506819 filtSample
ZDA-598 Fisher 13.1583410810045 filtSample
ZDA-598 ShannonEffectiveSpecies 18.7612587691545 filtSample
ZDB-001 Observed 115 filtSample
ZDB-001 Chao1 125.111111111111 filtSample
ZDB-001 se.chao1 7.18884278058049 filtSample
ZDB-001 ACE 125.886442945615 filtSample
ZDB-001 se.ACE 5.28000188171145 filtSample
ZDB-001 Shannon 3.06631426702739 filtSample
ZDB-001 Simpson 0.919351099754982 filtSample
ZDB-001 InvSimpson 12.399425124979 filtSample
ZDB-001 Fisher 13.367384601498 filtSample
ZDB-001 ShannonEffectiveSpecies 21.4626511137834 filtSample
ZDB-064 Observed 124 filtSample
ZDB-064 Chao1 147.75 filtSample
ZDB-064 se.chao1 14.2881769902695 filtSample
ZDB-064 ACE 139.109264219724 filtSample
ZDB-064 se.ACE 5.74596780645235 filtSample
ZDB-064 Shannon 2.71641996009417 filtSample
ZDB-064 Simpson 0.861569695413277 filtSample
ZDB-064 InvSimpson 7.2238517641455 filtSample
ZDB-064 Fisher 14.5470303993657 filtSample
ZDB-064 ShannonEffectiveSpecies 15.1260732502575 filtSample
ZDB-261 Observed 143 filtSample
ZDB-261 Chao1 209.6 filtSample
ZDB-261 se.chao1 30.9578323571875 filtSample
ZDB-261 ACE 205.861497260568 filtSample
ZDB-261 se.ACE 7.52094923372468 filtSample
ZDB-261 Shannon 2.91489656926982 filtSample
ZDB-261 Simpson 0.894090757405741 filtSample
ZDB-261 InvSimpson 9.44204656274452 filtSample
ZDB-261 Fisher 16.24716611429 filtSample
ZDB-261 ShannonEffectiveSpecies 18.4469043272877 filtSample
ZDB-324 Observed 132 filtSample
ZDB-324 Chao1 157.090909090909 filtSample
ZDB-324 se.chao1 13.659610371101 filtSample
ZDB-324 ACE 154.657323155715 filtSample
ZDB-324 se.ACE 6.07570576974184 filtSample
ZDB-324 Shannon 2.98047722763233 filtSample
ZDB-324 Simpson 0.914099320306135 filtSample
ZDB-324 InvSimpson 11.6413514254349 filtSample
ZDB-324 Fisher 15.2269628109697 filtSample
ZDB-324 ShannonEffectiveSpecies 19.6972144571551 filtSample
ZDB-411 Observed 100 filtSample
ZDB-411 Chao1 108.666666666667 filtSample
ZDB-411 se.chao1 6.41374110204405 filtSample
ZDB-411 ACE 108.208470083419 filtSample
ZDB-411 se.ACE 5.08813330071163 filtSample
ZDB-411 Shannon 2.16506704656952 filtSample
ZDB-411 Simpson 0.738186234835351 filtSample
ZDB-411 InvSimpson 3.81950887636149 filtSample
ZDB-411 Fisher 11.9445054211081 filtSample
ZDB-411 ShannonEffectiveSpecies 8.71518622060205 filtSample
ZDB-506 Observed 97 filtSample
ZDB-506 Chao1 128.666666666667 filtSample
ZDB-506 se.chao1 19.540126660962 filtSample
ZDB-506 ACE 116.628061968714 filtSample
ZDB-506 se.ACE 5.33959514683998 filtSample
ZDB-506 Shannon 2.74298955221024 filtSample
ZDB-506 Simpson 0.866684403674126 filtSample
ZDB-506 InvSimpson 7.50099783940975 filtSample
ZDB-506 Fisher 13.2324170956247 filtSample
ZDB-506 ShannonEffectiveSpecies 15.533353522746 filtSample
ZDB-596 Observed 148 filtSample
ZDB-596 Chao1 163 filtSample
ZDB-596 se.chao1 7.94930978598895 filtSample
ZDB-596 ACE 168.591767236529 filtSample
ZDB-596 se.ACE 6.48218349621716 filtSample
ZDB-596 Shannon 2.7435077332584 filtSample
ZDB-596 Simpson 0.861035109282854 filtSample
ZDB-596 InvSimpson 7.19606222002821 filtSample
ZDB-596 Fisher 18.4620330931338 filtSample
ZDB-596 ShannonEffectiveSpecies 15.5414046979589 filtSample
ZEA-001 Observed 134 filtSample
ZEA-001 Chao1 144.461538461538 filtSample
ZEA-001 se.chao1 6.75307802520673 filtSample
ZEA-001 ACE 149.730520631346 filtSample
ZEA-001 se.ACE 5.78809437347959 filtSample
ZEA-001 Shannon 3.32287114641896 filtSample
ZEA-001 Simpson 0.942458937896179 filtSample
ZEA-001 InvSimpson 17.3788936706748 filtSample
ZEA-001 Fisher 15.5713802254265 filtSample
ZEA-001 ShannonEffectiveSpecies 27.7398815929581 filtSample
ZEA-064 Observed 123 filtSample
ZEA-064 Chao1 137.25 filtSample
ZEA-064 se.chao1 8.65396816294935 filtSample
ZEA-064 ACE 138.549687968341 filtSample
ZEA-064 se.ACE 5.34078860145837 filtSample
ZEA-064 Shannon 3.09421577717728 filtSample
ZEA-064 Simpson 0.920419407696201 filtSample
ZEA-064 InvSimpson 12.565877823358 filtSample
ZEA-064 Fisher 14.5282725378204 filtSample
ZEA-064 ShannonEffectiveSpecies 22.0699240111043 filtSample
ZEB-001 Observed 106 filtSample
ZEB-001 Chao1 108.545454545455 filtSample
ZEB-001 se.chao1 2.60704494956152 filtSample
ZEB-001 ACE 109.376151272727 filtSample
ZEB-001 se.ACE 4.82617221859182 filtSample
ZEB-001 Shannon 2.53842302185262 filtSample
ZEB-001 Simpson 0.865068281132496 filtSample
ZEB-001 InvSimpson 7.41115586752401 filtSample
ZEB-001 Fisher 11.6537513642054 filtSample
ZEB-001 ShannonEffectiveSpecies 12.6596911647962 filtSample
ZEB-064 Observed 95 filtSample
ZEB-064 Chao1 102.583333333333 filtSample
ZEB-064 se.chao1 5.44798842202689 filtSample
ZEB-064 ACE 105.482373923272 filtSample
ZEB-064 se.ACE 4.94082530224315 filtSample
ZEB-064 Shannon 2.56473357134169 filtSample
ZEB-064 Simpson 0.863125279535805 filtSample
ZEB-064 InvSimpson 7.30595099378916 filtSample
ZEB-064 Fisher 10.751726005106 filtSample
ZEB-064 ShannonEffectiveSpecies 12.9971950830839 filtSample
ZEC-001 Observed 161 filtSample
ZEC-001 Chao1 177.666666666667 filtSample
ZEC-001 se.chao1 8.80580687923487 filtSample
ZEC-001 ACE 180.468874987181 filtSample
ZEC-001 se.ACE 6.42059983600475 filtSample
ZEC-001 Shannon 2.50701169083857 filtSample
ZEC-001 Simpson 0.798745750517854 filtSample
ZEC-001 InvSimpson 4.96883918015711 filtSample
ZEC-001 Fisher 19.9242538427073 filtSample
ZEC-001 ShannonEffectiveSpecies 12.2682140120547 filtSample
ZEC-064 Observed 138 filtSample
ZEC-064 Chao1 144.666666666667 filtSample
ZEC-064 se.chao1 4.56708183176057 filtSample
ZEC-064 ACE 150.688356445366 filtSample
ZEC-064 se.ACE 6.01880698364787 filtSample
ZEC-064 Shannon 2.78707930320307 filtSample
ZEC-064 Simpson 0.893579791558534 filtSample
ZEC-064 InvSimpson 9.39671153294189 filtSample
ZEC-064 Fisher 16.5086285930461 filtSample
ZEC-064 ShannonEffectiveSpecies 16.2335372542189 filtSample
XAA-002 Observed 30 filtSample_filtAbundance
XAA-002 Chao1 30 filtSample_filtAbundance
XAA-002 se.chao1 0 filtSample_filtAbundance
XAA-002 ACE NA filtSample_filtAbundance
XAA-002 se.ACE NA filtSample_filtAbundance
XAA-002 Shannon 2.30655147568293 filtSample_filtAbundance
XAA-002 Simpson 0.822133186371304 filtSample_filtAbundance
XAA-002 InvSimpson 5.6221842602271 filtSample_filtAbundance
XAA-002 Fisher 2.89909630091263 filtSample_filtAbundance
XAA-002 ShannonEffectiveSpecies 10.0397425919501 filtSample_filtAbundance
XAA-010 Observed 31 filtSample_filtAbundance
XAA-010 Chao1 31 filtSample_filtAbundance
XAA-010 se.chao1 0 filtSample_filtAbundance
XAA-010 ACE NA filtSample_filtAbundance
XAA-010 se.ACE NA filtSample_filtAbundance
XAA-010 Shannon 2.64482941469423 filtSample_filtAbundance
XAA-010 Simpson 0.897713718590684 filtSample_filtAbundance
XAA-010 InvSimpson 9.77648210710028 filtSample_filtAbundance
XAA-010 Fisher 3.69598800163583 filtSample_filtAbundance
XAA-010 ShannonEffectiveSpecies 14.0810428592365 filtSample_filtAbundance
XAA-014 Observed 37 filtSample_filtAbundance
XAA-014 Chao1 37 filtSample_filtAbundance
XAA-014 se.chao1 0 filtSample_filtAbundance
XAA-014 ACE NA filtSample_filtAbundance
XAA-014 se.ACE NA filtSample_filtAbundance
XAA-014 Shannon 2.58955065371182 filtSample_filtAbundance
XAA-014 Simpson 0.873553048992211 filtSample_filtAbundance
XAA-014 InvSimpson 7.90845482654938 filtSample_filtAbundance
XAA-014 Fisher 4.40637120441261 filtSample_filtAbundance
XAA-014 ShannonEffectiveSpecies 13.3237832653231 filtSample_filtAbundance
XAA-021 Observed 32 filtSample_filtAbundance
XAA-021 Chao1 32 filtSample_filtAbundance
XAA-021 se.chao1 0 filtSample_filtAbundance
XAA-021 ACE NA filtSample_filtAbundance
XAA-021 se.ACE NA filtSample_filtAbundance
XAA-021 Shannon 2.50198705992302 filtSample_filtAbundance
XAA-021 Simpson 0.85335729291353 filtSample_filtAbundance
XAA-021 InvSimpson 6.81929582362616 filtSample_filtAbundance
XAA-021 Fisher 3.73537250811324 filtSample_filtAbundance
XAA-021 ShannonEffectiveSpecies 12.2067253728763 filtSample_filtAbundance
XAA-022 Observed 37 filtSample_filtAbundance
XAA-022 Chao1 37 filtSample_filtAbundance
XAA-022 se.chao1 0 filtSample_filtAbundance
XAA-022 ACE NA filtSample_filtAbundance
XAA-022 se.ACE NA filtSample_filtAbundance
XAA-022 Shannon 2.49145048265024 filtSample_filtAbundance
XAA-022 Simpson 0.854067880792883 filtSample_filtAbundance
XAA-022 InvSimpson 6.85250104934561 filtSample_filtAbundance
XAA-022 Fisher 4.38664381580495 filtSample_filtAbundance
XAA-022 ShannonEffectiveSpecies 12.0787834861929 filtSample_filtAbundance
XAA-023 Observed 31 filtSample_filtAbundance
XAA-023 Chao1 31 filtSample_filtAbundance
XAA-023 se.chao1 0 filtSample_filtAbundance
XAA-023 ACE NA filtSample_filtAbundance
XAA-023 se.ACE NA filtSample_filtAbundance
XAA-023 Shannon 2.33084904671038 filtSample_filtAbundance
XAA-023 Simpson 0.81445982051273 filtSample_filtAbundance
XAA-023 InvSimpson 5.38966817194769 filtSample_filtAbundance
XAA-023 Fisher 3.61483367564627 filtSample_filtAbundance
XAA-023 ShannonEffectiveSpecies 10.2866716911231 filtSample_filtAbundance
XAA-024 Observed 36 filtSample_filtAbundance
XAA-024 Chao1 36 filtSample_filtAbundance
XAA-024 se.chao1 0 filtSample_filtAbundance
XAA-024 ACE NA filtSample_filtAbundance
XAA-024 se.ACE NA filtSample_filtAbundance
XAA-024 Shannon 2.30959138823751 filtSample_filtAbundance
XAA-024 Simpson 0.803397078531978 filtSample_filtAbundance
XAA-024 InvSimpson 5.08639440621259 filtSample_filtAbundance
XAA-024 Fisher 4.44665710024643 filtSample_filtAbundance
XAA-024 ShannonEffectiveSpecies 10.0703089675157 filtSample_filtAbundance
XAA-026 Observed 33 filtSample_filtAbundance
XAA-026 Chao1 33 filtSample_filtAbundance
XAA-026 se.chao1 0 filtSample_filtAbundance
XAA-026 ACE NA filtSample_filtAbundance
XAA-026 se.ACE NA filtSample_filtAbundance
XAA-026 Shannon 2.64067486861433 filtSample_filtAbundance
XAA-026 Simpson 0.895770336531207 filtSample_filtAbundance
XAA-026 InvSimpson 9.59419772375458 filtSample_filtAbundance
XAA-026 Fisher 4.02670739152949 filtSample_filtAbundance
XAA-026 ShannonEffectiveSpecies 14.022663870893 filtSample_filtAbundance
XAA-027 Observed 32 filtSample_filtAbundance
XAA-027 Chao1 32 filtSample_filtAbundance
XAA-027 se.chao1 0 filtSample_filtAbundance
XAA-027 ACE NA filtSample_filtAbundance
XAA-027 se.ACE NA filtSample_filtAbundance
XAA-027 Shannon 2.49954839154153 filtSample_filtAbundance
XAA-027 Simpson 0.868599025914729 filtSample_filtAbundance
XAA-027 InvSimpson 7.61029366000791 filtSample_filtAbundance
XAA-027 Fisher 3.91269830948305 filtSample_filtAbundance
XAA-027 ShannonEffectiveSpecies 12.1769934855096 filtSample_filtAbundance
XAA-028 Observed 37 filtSample_filtAbundance
XAA-028 Chao1 37 filtSample_filtAbundance
XAA-028 se.chao1 0 filtSample_filtAbundance
XAA-028 ACE NA filtSample_filtAbundance
XAA-028 se.ACE NA filtSample_filtAbundance
XAA-028 Shannon 2.53890309989427 filtSample_filtAbundance
XAA-028 Simpson 0.861735711392758 filtSample_filtAbundance
XAA-028 InvSimpson 7.23252554996778 filtSample_filtAbundance
XAA-028 Fisher 3.63908632610907 filtSample_filtAbundance
XAA-028 ShannonEffectiveSpecies 12.6657702636427 filtSample_filtAbundance
XAA-029 Observed 40 filtSample_filtAbundance
XAA-029 Chao1 40 filtSample_filtAbundance
XAA-029 se.chao1 0 filtSample_filtAbundance
XAA-029 ACE 40 filtSample_filtAbundance
XAA-029 se.ACE 2.09165006633519 filtSample_filtAbundance
XAA-029 Shannon 2.4664561936902 filtSample_filtAbundance
XAA-029 Simpson 0.838199167409933 filtSample_filtAbundance
XAA-029 InvSimpson 6.18043791241522 filtSample_filtAbundance
XAA-029 Fisher 5.80785940142935 filtSample_filtAbundance
XAA-029 ShannonEffectiveSpecies 11.7806245387534 filtSample_filtAbundance
XAA-030 Observed 19 filtSample_filtAbundance
XAA-030 Chao1 19 filtSample_filtAbundance
XAA-030 se.chao1 0 filtSample_filtAbundance
XAA-030 ACE 19 filtSample_filtAbundance
XAA-030 se.ACE 2.17642875033004 filtSample_filtAbundance
XAA-030 Shannon 1.50972289516947 filtSample_filtAbundance
XAA-030 Simpson 0.669608623533784 filtSample_filtAbundance
XAA-030 InvSimpson 3.02671338064495 filtSample_filtAbundance
XAA-030 Fisher 2.68036076440784 filtSample_filtAbundance
XAA-030 ShannonEffectiveSpecies 4.52547658912581 filtSample_filtAbundance
XAA-031 Observed 11 filtSample_filtAbundance
XAA-031 Chao1 11 filtSample_filtAbundance
XAA-031 se.chao1 0 filtSample_filtAbundance
XAA-031 ACE 11 filtSample_filtAbundance
XAA-031 se.ACE 1.27920429813366 filtSample_filtAbundance
XAA-031 Shannon 0.975765589120457 filtSample_filtAbundance
XAA-031 Simpson 0.478834167822831 filtSample_filtAbundance
XAA-031 InvSimpson 1.91877505826217 filtSample_filtAbundance
XAA-031 Fisher 1.3027443717212 filtSample_filtAbundance
XAA-031 ShannonEffectiveSpecies 2.65319769291411 filtSample_filtAbundance
XAA-034 Observed 5 filtSample_filtAbundance
XAA-034 Chao1 5 filtSample_filtAbundance
XAA-034 se.chao1 0 filtSample_filtAbundance
XAA-034 ACE NA filtSample_filtAbundance
XAA-034 se.ACE NA filtSample_filtAbundance
XAA-034 Shannon 0.613613191198307 filtSample_filtAbundance
XAA-034 Simpson 0.359077362352456 filtSample_filtAbundance
XAA-034 InvSimpson 1.56025070930623 filtSample_filtAbundance
XAA-034 Fisher 0.516523912002623 filtSample_filtAbundance
XAA-034 ShannonEffectiveSpecies 1.84709325734955 filtSample_filtAbundance
XAA-035 Observed 13 filtSample_filtAbundance
XAA-035 Chao1 13 filtSample_filtAbundance
XAA-035 se.chao1 0 filtSample_filtAbundance
XAA-035 ACE NA filtSample_filtAbundance
XAA-035 se.ACE NA filtSample_filtAbundance
XAA-035 Shannon 0.765315443679373 filtSample_filtAbundance
XAA-035 Simpson 0.390531052061641 filtSample_filtAbundance
XAA-035 InvSimpson 1.64077268150032 filtSample_filtAbundance
XAA-035 Fisher 1.43625051746585 filtSample_filtAbundance
XAA-035 ShannonEffectiveSpecies 2.14967236827649 filtSample_filtAbundance
XAA-036 Observed 21 filtSample_filtAbundance
XAA-036 Chao1 21 filtSample_filtAbundance
XAA-036 se.chao1 0 filtSample_filtAbundance
XAA-036 ACE NA filtSample_filtAbundance
XAA-036 se.ACE NA filtSample_filtAbundance
XAA-036 Shannon 1.0579206959366 filtSample_filtAbundance
XAA-036 Simpson 0.463116730768138 filtSample_filtAbundance
XAA-036 InvSimpson 1.86260227745732 filtSample_filtAbundance
XAA-036 Fisher 2.43810767465707 filtSample_filtAbundance
XAA-036 ShannonEffectiveSpecies 2.88037558163932 filtSample_filtAbundance
XAA-037 Observed 17 filtSample_filtAbundance
XAA-037 Chao1 17 filtSample_filtAbundance
XAA-037 se.chao1 0 filtSample_filtAbundance
XAA-037 ACE NA filtSample_filtAbundance
XAA-037 se.ACE NA filtSample_filtAbundance
XAA-037 Shannon 1.49186366189287 filtSample_filtAbundance
XAA-037 Simpson 0.615140435561368 filtSample_filtAbundance
XAA-037 InvSimpson 2.59835039167762 filtSample_filtAbundance
XAA-037 Fisher 1.90763139753463 filtSample_filtAbundance
XAA-037 ShannonEffectiveSpecies 4.44537247516568 filtSample_filtAbundance
XAA-039 Observed 30 filtSample_filtAbundance
XAA-039 Chao1 30 filtSample_filtAbundance
XAA-039 se.chao1 0 filtSample_filtAbundance
XAA-039 ACE NA filtSample_filtAbundance
XAA-039 se.ACE NA filtSample_filtAbundance
XAA-039 Shannon 1.84538614664847 filtSample_filtAbundance
XAA-039 Simpson 0.74440130413797 filtSample_filtAbundance
XAA-039 InvSimpson 3.91238302929289 filtSample_filtAbundance
XAA-039 Fisher 2.98679693133574 filtSample_filtAbundance
XAA-039 ShannonEffectiveSpecies 6.33054383677712 filtSample_filtAbundance
XAA-042 Observed 22 filtSample_filtAbundance
XAA-042 Chao1 22 filtSample_filtAbundance
XAA-042 se.chao1 0 filtSample_filtAbundance
XAA-042 ACE NA filtSample_filtAbundance
XAA-042 se.ACE NA filtSample_filtAbundance
XAA-042 Shannon 1.58419991380417 filtSample_filtAbundance
XAA-042 Simpson 0.704883521929216 filtSample_filtAbundance
XAA-042 InvSimpson 3.38849259294884 filtSample_filtAbundance
XAA-042 Fisher 2.40519329822857 filtSample_filtAbundance
XAA-042 ShannonEffectiveSpecies 4.87538908612867 filtSample_filtAbundance
XAA-050 Observed 39 filtSample_filtAbundance
XAA-050 Chao1 39 filtSample_filtAbundance
XAA-050 se.chao1 0 filtSample_filtAbundance
XAA-050 ACE NA filtSample_filtAbundance
XAA-050 se.ACE NA filtSample_filtAbundance
XAA-050 Shannon 2.22812574106341 filtSample_filtAbundance
XAA-050 Simpson 0.797114732654647 filtSample_filtAbundance
XAA-050 InvSimpson 4.92889411382342 filtSample_filtAbundance
XAA-050 Fisher 4.63923811807583 filtSample_filtAbundance
XAA-050 ShannonEffectiveSpecies 9.28245204667604 filtSample_filtAbundance
XAA-057 Observed 31 filtSample_filtAbundance
XAA-057 Chao1 31 filtSample_filtAbundance
XAA-057 se.chao1 0 filtSample_filtAbundance
XAA-057 ACE NA filtSample_filtAbundance
XAA-057 se.ACE NA filtSample_filtAbundance
XAA-057 Shannon 2.01685026872329 filtSample_filtAbundance
XAA-057 Simpson 0.764016511066056 filtSample_filtAbundance
XAA-057 InvSimpson 4.23758460609894 filtSample_filtAbundance
XAA-057 Fisher 3.75861628652465 filtSample_filtAbundance
XAA-057 ShannonEffectiveSpecies 7.51461858974965 filtSample_filtAbundance
XAA-064 Observed 33 filtSample_filtAbundance
XAA-064 Chao1 33 filtSample_filtAbundance
XAA-064 se.chao1 0 filtSample_filtAbundance
XAA-064 ACE NA filtSample_filtAbundance
XAA-064 se.ACE NA filtSample_filtAbundance
XAA-064 Shannon 1.94959751365194 filtSample_filtAbundance
XAA-064 Simpson 0.751596797871743 filtSample_filtAbundance
XAA-064 InvSimpson 4.02571299980132 filtSample_filtAbundance
XAA-064 Fisher 3.19260819686479 filtSample_filtAbundance
XAA-064 ShannonEffectiveSpecies 7.02585919902399 filtSample_filtAbundance
XAA-225 Observed 29 filtSample_filtAbundance
XAA-225 Chao1 29 filtSample_filtAbundance
XAA-225 se.chao1 0 filtSample_filtAbundance
XAA-225 ACE NA filtSample_filtAbundance
XAA-225 se.ACE NA filtSample_filtAbundance
XAA-225 Shannon 1.87289857509035 filtSample_filtAbundance
XAA-225 Simpson 0.75692348293818 filtSample_filtAbundance
XAA-225 InvSimpson 4.11393092219467 filtSample_filtAbundance
XAA-225 Fisher 3.10856647026973 filtSample_filtAbundance
XAA-225 ShannonEffectiveSpecies 6.50713049644435 filtSample_filtAbundance
XAA-281 Observed 24 filtSample_filtAbundance
XAA-281 Chao1 24 filtSample_filtAbundance
XAA-281 se.chao1 0 filtSample_filtAbundance
XAA-281 ACE NA filtSample_filtAbundance
XAA-281 se.ACE NA filtSample_filtAbundance
XAA-281 Shannon 1.54454042827925 filtSample_filtAbundance
XAA-281 Simpson 0.675152061453299 filtSample_filtAbundance
XAA-281 InvSimpson 3.07836338587765 filtSample_filtAbundance
XAA-281 Fisher 2.34266060508511 filtSample_filtAbundance
XAA-281 ShannonEffectiveSpecies 4.68581766282296 filtSample_filtAbundance
XAA-454 Observed 31 filtSample_filtAbundance
XAA-454 Chao1 31 filtSample_filtAbundance
XAA-454 se.chao1 0 filtSample_filtAbundance
XAA-454 ACE NA filtSample_filtAbundance
XAA-454 se.ACE NA filtSample_filtAbundance
XAA-454 Shannon 2.04805778962301 filtSample_filtAbundance
XAA-454 Simpson 0.784366797457121 filtSample_filtAbundance
XAA-454 InvSimpson 4.63750474512917 filtSample_filtAbundance
XAA-454 Fisher 2.99991368121254 filtSample_filtAbundance
XAA-454 ShannonEffectiveSpecies 7.75282884965528 filtSample_filtAbundance
XAA-488 Observed 25 filtSample_filtAbundance
XAA-488 Chao1 25 filtSample_filtAbundance
XAA-488 se.chao1 0 filtSample_filtAbundance
XAA-488 ACE NA filtSample_filtAbundance
XAA-488 se.ACE NA filtSample_filtAbundance
XAA-488 Shannon 2.10915400903081 filtSample_filtAbundance
XAA-488 Simpson 0.831810104975794 filtSample_filtAbundance
XAA-488 InvSimpson 5.9456604087664 filtSample_filtAbundance
XAA-488 Fisher 2.75080114399732 filtSample_filtAbundance
XAA-488 ShannonEffectiveSpecies 8.24126629779214 filtSample_filtAbundance
XAA-522 Observed 18 filtSample_filtAbundance
XAA-522 Chao1 18 filtSample_filtAbundance
XAA-522 se.chao1 0 filtSample_filtAbundance
XAA-522 ACE NA filtSample_filtAbundance
XAA-522 se.ACE NA filtSample_filtAbundance
XAA-522 Shannon 1.53130241731339 filtSample_filtAbundance
XAA-522 Simpson 0.630631842979494 filtSample_filtAbundance
XAA-522 InvSimpson 2.70732595919059 filtSample_filtAbundance
XAA-522 Fisher 1.94833351656732 filtSample_filtAbundance
XAA-522 ShannonEffectiveSpecies 4.62419553433601 filtSample_filtAbundance
XAA-555 Observed 21 filtSample_filtAbundance
XAA-555 Chao1 21 filtSample_filtAbundance
XAA-555 se.chao1 0 filtSample_filtAbundance
XAA-555 ACE NA filtSample_filtAbundance
XAA-555 se.ACE NA filtSample_filtAbundance
XAA-555 Shannon 1.53312176700097 filtSample_filtAbundance
XAA-555 Simpson 0.612657949054397 filtSample_filtAbundance
XAA-555 InvSimpson 2.58169748819871 filtSample_filtAbundance
XAA-555 Fisher 2.11017969478948 filtSample_filtAbundance
XAA-555 ShannonEffectiveSpecies 4.63261622080063 filtSample_filtAbundance
XAA-590 Observed 26 filtSample_filtAbundance
XAA-590 Chao1 26 filtSample_filtAbundance
XAA-590 se.chao1 0 filtSample_filtAbundance
XAA-590 ACE NA filtSample_filtAbundance
XAA-590 se.ACE NA filtSample_filtAbundance
XAA-590 Shannon 2.19464083243757 filtSample_filtAbundance
XAA-590 Simpson 0.830194821973742 filtSample_filtAbundance
XAA-590 InvSimpson 5.88910192035112 filtSample_filtAbundance
XAA-590 Fisher 2.73388035911017 filtSample_filtAbundance
XAA-590 ShannonEffectiveSpecies 8.9767763108759 filtSample_filtAbundance
XAA-623 Observed 49 filtSample_filtAbundance
XAA-623 Chao1 49 filtSample_filtAbundance
XAA-623 se.chao1 0 filtSample_filtAbundance
XAA-623 ACE NA filtSample_filtAbundance
XAA-623 se.ACE NA filtSample_filtAbundance
XAA-623 Shannon 3.13552686506539 filtSample_filtAbundance
XAA-623 Simpson 0.935890835879278 filtSample_filtAbundance
XAA-623 InvSimpson 15.598393984937 filtSample_filtAbundance
XAA-623 Fisher 6.21965593335735 filtSample_filtAbundance
XAA-623 ShannonEffectiveSpecies 23.0007509423923 filtSample_filtAbundance
XAA-652 Observed 43 filtSample_filtAbundance
XAA-652 Chao1 43 filtSample_filtAbundance
XAA-652 se.chao1 0 filtSample_filtAbundance
XAA-652 ACE NA filtSample_filtAbundance
XAA-652 se.ACE NA filtSample_filtAbundance
XAA-652 Shannon 2.78651795632319 filtSample_filtAbundance
XAA-652 Simpson 0.888823174013539 filtSample_filtAbundance
XAA-652 InvSimpson 8.99468024138217 filtSample_filtAbundance
XAA-652 Fisher 4.92810532368289 filtSample_filtAbundance
XAA-652 ShannonEffectiveSpecies 16.2244271659309 filtSample_filtAbundance
XAC-002 Observed 42 filtSample_filtAbundance
XAC-002 Chao1 42 filtSample_filtAbundance
XAC-002 se.chao1 0 filtSample_filtAbundance
XAC-002 ACE NA filtSample_filtAbundance
XAC-002 se.ACE NA filtSample_filtAbundance
XAC-002 Shannon 2.65351381651084 filtSample_filtAbundance
XAC-002 Simpson 0.895819606250288 filtSample_filtAbundance
XAC-002 InvSimpson 9.59873507871789 filtSample_filtAbundance
XAC-002 Fisher 4.3658926193531 filtSample_filtAbundance
XAC-002 ShannonEffectiveSpecies 14.2038608217936 filtSample_filtAbundance
XAC-029 Observed 42 filtSample_filtAbundance
XAC-029 Chao1 42 filtSample_filtAbundance
XAC-029 se.chao1 0 filtSample_filtAbundance
XAC-029 ACE NA filtSample_filtAbundance
XAC-029 se.ACE NA filtSample_filtAbundance
XAC-029 Shannon 2.7610454599371 filtSample_filtAbundance
XAC-029 Simpson 0.900469747815961 filtSample_filtAbundance
XAC-029 InvSimpson 10.0471964860586 filtSample_filtAbundance
XAC-029 Fisher 4.30813783995571 filtSample_filtAbundance
XAC-029 ShannonEffectiveSpecies 15.8163696885924 filtSample_filtAbundance
XAC-036 Observed 36 filtSample_filtAbundance
XAC-036 Chao1 36 filtSample_filtAbundance
XAC-036 se.chao1 0 filtSample_filtAbundance
XAC-036 ACE NA filtSample_filtAbundance
XAC-036 se.ACE NA filtSample_filtAbundance
XAC-036 Shannon 2.5412755897552 filtSample_filtAbundance
XAC-036 Simpson 0.878423490821727 filtSample_filtAbundance
XAC-036 InvSimpson 8.22527317784437 filtSample_filtAbundance
XAC-036 Fisher 3.68035561295135 filtSample_filtAbundance
XAC-036 ShannonEffectiveSpecies 12.6958553493428 filtSample_filtAbundance
XAC-064 Observed 30 filtSample_filtAbundance
XAC-064 Chao1 30 filtSample_filtAbundance
XAC-064 se.chao1 0 filtSample_filtAbundance
XAC-064 ACE NA filtSample_filtAbundance
XAC-064 se.ACE NA filtSample_filtAbundance
XAC-064 Shannon 2.39125667638601 filtSample_filtAbundance
