genome_id	genome_name	rep_genome	length	contigs	species_id
1410726.3	Staphylococcus aureus F54461	0	2883129	26	Staphylococcus_aureus_56630
1410727.3	Staphylococcus aureus F54467	0	2839954	67	Staphylococcus_aureus_56630
1410728.3	Staphylococcus aureus F54471	0	2890260	80	Staphylococcus_aureus_56630
1410729.3	Staphylococcus aureus F54494	0	2822541	68	Staphylococcus_aureus_56630
1410730.3	Staphylococcus aureus M16486	0	2839533	35	Staphylococcus_aureus_56630
1410731.3	Staphylococcus aureus H12818	0	2728501	43	Staphylococcus_aureus_56630
1410732.3	Staphylococcus aureus M52055	0	2873368	5	Staphylococcus_aureus_56630
1410734.3	Staphylococcus aureus H60145	0	2872892	6	Staphylococcus_aureus_56630
1410735.3	Staphylococcus aureus F16077	0	2756710	50	Staphylococcus_aureus_56630
1410736.3	Staphylococcus aureus F25913	0	2826554	65	Staphylococcus_aureus_56630
1410737.3	Staphylococcus aureus T62328	0	2840723	36	Staphylococcus_aureus_56630
1410738.3	Staphylococcus aureus M20676	0	2839010	30	Staphylococcus_aureus_56630
1410739.3	Staphylococcus aureus T66243	0	2899801	39	Staphylococcus_aureus_56630
1410740.3	Staphylococcus aureus T66282	0	2870135	22	Staphylococcus_aureus_56630
1410741.3	Staphylococcus aureus T66286	0	2847840	31	Staphylococcus_aureus_56630
1410742.3	Staphylococcus aureus T66292	0	2904374	31	Staphylococcus_aureus_56630
1410743.3	Staphylococcus aureus W48872	0	2859334	4	Staphylococcus_aureus_56630
1410744.3	Staphylococcus aureus M45245	0	2902099	28	Staphylococcus_aureus_56630
1410745.3	Staphylococcus aureus F90608	0	2873038	6	Staphylococcus_aureus_56630
1410746.3	Staphylococcus aureus H57070	0	2817920	65	Staphylococcus_aureus_56630
1410747.3	Staphylococcus aureus F12874	0	2815145	54	Staphylococcus_aureus_56630
1410748.3	Staphylococcus aureus T25611	0	2770432	41	Staphylococcus_aureus_56630
1410749.3	Staphylococcus aureus W12461	0	2852833	29	Staphylococcus_aureus_56630
1410750.3	Staphylococcus aureus H69239	0	2846667	57	Staphylococcus_aureus_56630
1410751.3	Staphylococcus aureus M64164	0	2868051	29	Staphylococcus_aureus_56630
1410752.3	Staphylococcus aureus M67290	0	2919772	25	Staphylococcus_aureus_56630
1410753.3	Staphylococcus aureus W18443	0	2855492	58	Staphylococcus_aureus_56630
1410754.3	Staphylococcus aureus H75198	0	2870278	24	Staphylococcus_aureus_56630
1410755.3	Staphylococcus aureus M64191	0	2873655	4	Staphylococcus_aureus_56630
1410756.3	Staphylococcus aureus M70590	0	2928039	32	Staphylococcus_aureus_56630
1410757.3	Staphylococcus aureus T34696	0	2895210	38	Staphylococcus_aureus_56630
1410758.3	Staphylococcus aureus T34703	0	2915898	27	Staphylococcus_aureus_56630
1410759.3	Staphylococcus aureus W21472	0	2940317	44	Staphylococcus_aureus_56630
1410760.3	Staphylococcus aureus W21479	0	2914779	16	Staphylococcus_aureus_56630
1410761.3	Staphylococcus aureus M73849	0	2770038	52	Staphylococcus_aureus_56630
1410762.3	Staphylococcus aureus W24216	0	2977027	45	Staphylococcus_aureus_56630
1410763.3	Staphylococcus aureus H81437	0	2872773	4	Staphylococcus_aureus_56630
1410764.3	Staphylococcus aureus T41081	0	2819911	71	Staphylococcus_aureus_56630
1410765.3	Staphylococcus aureus T28847	0	2823113	64	Staphylococcus_aureus_56630
1410766.3	Staphylococcus aureus H84489	0	2731941	46	Staphylococcus_aureus_56630
1410767.3	Staphylococcus aureus H84492	0	2875564	7	Staphylococcus_aureus_56630
1410768.3	Staphylococcus aureus H84507	0	2855644	25	Staphylococcus_aureus_56630
1410769.3	Staphylococcus aureus F40814	0	2815297	61	Staphylococcus_aureus_56630
1410770.3	Staphylococcus aureus T28854	0	2814565	61	Staphylococcus_aureus_56630
1410771.3	Staphylococcus aureus M80329	0	2908822	18	Staphylococcus_aureus_56630
1410772.3	Staphylococcus aureus M80333	0	2769306	50	Staphylococcus_aureus_56630
1410773.3	Staphylococcus aureus F43676	0	2874385	6	Staphylococcus_aureus_56630
1410774.3	Staphylococcus aureus T47181	0	2861279	32	Staphylococcus_aureus_56630
1410775.3	Staphylococcus aureus W33796	0	2875400	6	Staphylococcus_aureus_56630
1410776.3	Staphylococcus aureus F46600	0	2915270	31	Staphylococcus_aureus_56630
1410777.3	Staphylococcus aureus F46632	0	2928045	40	Staphylococcus_aureus_56630
1410778.3	Staphylococcus aureus W39902	0	2835330	66	Staphylococcus_aureus_56630
1410779.3	Staphylococcus aureus H15665	0	2869294	78	Staphylococcus_aureus_56630
1410780.3	Staphylococcus aureus F52754	0	2877742	10	Staphylococcus_aureus_56630
1410781.3	Staphylococcus aureus F52748	0	2807191	65	Staphylococcus_aureus_56630
1410782.3	Staphylococcus aureus M12703	0	2819040	61	Staphylococcus_aureus_56630
1410783.3	Staphylococcus aureus M12709	0	2856990	16	Staphylococcus_aureus_56630
1410784.3	Staphylococcus aureus M12714	0	2840625	63	Staphylococcus_aureus_56630
1410785.3	Staphylococcus aureus M12717	0	2812942	70	Staphylococcus_aureus_56630
1410786.3	Staphylococcus aureus H87658	0	2818969	45	Staphylococcus_aureus_56630
1410787.3	Staphylococcus aureus W42929	0	2890100	28	Staphylococcus_aureus_56630
1410788.3	Staphylococcus aureus W42932	0	2870475	26	Staphylococcus_aureus_56630
1410789.3	Staphylococcus aureus H18808	0	2875262	71	Staphylococcus_aureus_56630
1410790.3	Staphylococcus aureus H18813	0	2883052	63	Staphylococcus_aureus_56630
1410791.3	Staphylococcus aureus H18809	0	2880168	56	Staphylococcus_aureus_56630
1410792.3	Staphylococcus aureus S72396	0	2856566	61	Staphylococcus_aureus_56630
1410793.3	Staphylococcus aureus M16220	0	2773346	46	Staphylococcus_aureus_56630
1410794.3	Staphylococcus aureus H18811	0	2870238	58	Staphylococcus_aureus_56630
1410795.3	Staphylococcus aureus H21935	0	2872206	4	Staphylococcus_aureus_56630
1410796.3	Staphylococcus aureus H21924	0	2907649	20	Staphylococcus_aureus_56630
1410797.3	Staphylococcus aureus F59156	0	2830623	27	Staphylococcus_aureus_56630
1410798.3	Staphylococcus aureus T62854	0	2789867	50	Staphylococcus_aureus_56630
1410799.3	Staphylococcus aureus W48906	0	2902160	30	Staphylococcus_aureus_56630
1410800.3	Staphylococcus aureus T62848	0	2808005	50	Staphylococcus_aureus_56630
1410801.3	Staphylococcus aureus H24884	0	2930782	33	Staphylococcus_aureus_56630
1410802.3	Staphylococcus aureus F62007	0	2828376	59	Staphylococcus_aureus_56630
1410803.3	Staphylococcus aureus F62010	0	2780980	56	Staphylococcus_aureus_56630
1410804.3	Staphylococcus aureus F62013	0	2827726	55	Staphylococcus_aureus_56630
1410805.3	Staphylococcus aureus M20894	0	2770888	54	Staphylococcus_aureus_56630
1410806.3	Staphylococcus aureus M20913	0	2817290	46	Staphylococcus_aureus_56630
1410807.3	Staphylococcus aureus M20916	0	2858081	62	Staphylococcus_aureus_56630
1410808.3	Staphylococcus aureus W51776	0	2776751	21	Staphylococcus_aureus_56630
1410809.3	Staphylococcus aureus H27739	0	2836935	75	Staphylococcus_aureus_56630
1410810.3	Staphylococcus aureus H27761	0	2908110	45	Staphylococcus_aureus_56630
1410811.3	Staphylococcus aureus H27777	0	2689805	33	Staphylococcus_aureus_56630
1410812.3	Staphylococcus aureus F55987	0	2861827	21	Staphylococcus_aureus_56630
1410813.3	Staphylococcus aureus F65057	0	2829552	62	Staphylococcus_aureus_56630
1410814.3	Staphylococcus aureus M24400	0	2871584	20	Staphylococcus_aureus_56630
1410815.3	Staphylococcus aureus M24390	0	2842829	73	Staphylococcus_aureus_56630
1410816.3	Staphylococcus aureus M27449	0	2719977	41	Staphylococcus_aureus_56630
1410817.3	Staphylococcus aureus T71868	0	2896381	39	Staphylococcus_aureus_56630
1410818.3	Staphylococcus aureus T71872	0	2895794	35	Staphylococcus_aureus_56630
1410819.3	Staphylococcus aureus T71888	0	2841433	59	Staphylococcus_aureus_56630
1410820.3	Staphylococcus aureus H33602	0	2912451	27	Staphylococcus_aureus_56630
1410821.3	Staphylococcus aureus H33636	0	2892892	30	Staphylococcus_aureus_56630
1410822.3	Staphylococcus aureus H33594	0	2780729	54	Staphylococcus_aureus_56630
1410823.3	Staphylococcus aureus F70893	0	2807723	61	Staphylococcus_aureus_56630
1410824.3	Staphylococcus aureus T74602	0	2884664	30	Staphylococcus_aureus_56630
1410825.3	Staphylococcus aureus W60774	0	2933455	34	Staphylococcus_aureus_56630
1410826.3	Staphylococcus aureus W60784	0	2770378	41	Staphylococcus_aureus_56630
1410827.3	Staphylococcus aureus H30732	0	2784692	44	Staphylococcus_aureus_56630
1410828.3	Staphylococcus aureus W60801	0	2818664	32	Staphylococcus_aureus_56630
1410829.3	Staphylococcus aureus F74139	0	2907166	25	Staphylococcus_aureus_56630
1410830.3	Staphylococcus aureus T78544	0	2884470	68	Staphylococcus_aureus_56630
1410831.3	Staphylococcus aureus F77005	0	2809394	61	Staphylococcus_aureus_56630
1410832.3	Staphylococcus aureus F77047	0	2785275	77	Staphylococcus_aureus_56630
1410833.3	Staphylococcus aureus H30737	0	2820571	74	Staphylococcus_aureus_56630
1410834.3	Staphylococcus aureus F76996	0	2933803	40	Staphylococcus_aureus_56630
1410835.3	Staphylococcus aureus F68118	0	2849279	72	Staphylococcus_aureus_56630
1410836.3	Staphylococcus aureus M36077	0	2855431	77	Staphylococcus_aureus_56630
1410837.3	Staphylococcus aureus H42737	0	2856815	24	Staphylococcus_aureus_56630
1410838.3	Staphylococcus aureus H42759	0	2821919	29	Staphylococcus_aureus_56630
1410839.3	Staphylococcus aureus F80349	0	2840521	80	Staphylococcus_aureus_56630
1410840.3	Staphylococcus aureus F80358	0	2836010	51	Staphylococcus_aureus_56630
1410841.3	Staphylococcus aureus F80381	0	2835274	19	Staphylococcus_aureus_56630
1410842.3	Staphylococcus aureus F80375	0	2819967	51	Staphylococcus_aureus_56630
1410843.3	Staphylococcus aureus F80354	0	2898177	24	Staphylococcus_aureus_56630
1410845.3	Staphylococcus aureus T84594	0	2804666	54	Staphylococcus_aureus_56630
1410846.3	Staphylococcus aureus T84592	0	2817265	63	Staphylococcus_aureus_56630
1410847.3	Staphylococcus aureus T84595	0	2814508	59	Staphylococcus_aureus_56630
1410848.3	Staphylococcus aureus H45755	0	2811631	59	Staphylococcus_aureus_56630
1410849.3	Staphylococcus aureus H45765	0	2840158	31	Staphylococcus_aureus_56630
1410850.3	Staphylococcus aureus H45760	0	2818703	57	Staphylococcus_aureus_56630
1410851.3	Staphylococcus aureus F83251	0	2777680	52	Staphylococcus_aureus_56630
1410852.3	Staphylococcus aureus F83269	0	2778739	46	Staphylococcus_aureus_56630
1410853.3	Staphylococcus aureus F83272	0	2871198	22	Staphylococcus_aureus_56630
1410854.3	Staphylococcus aureus T87526	0	2866349	6	Staphylococcus_aureus_56630
1410855.3	Staphylococcus aureus W73060	0	2876662	8	Staphylococcus_aureus_56630
1410856.3	Staphylococcus aureus H48649	0	2774228	45	Staphylococcus_aureus_56630
1410857.3	Staphylococcus aureus H48646	0	2866975	22	Staphylococcus_aureus_56630
1410858.3	Staphylococcus aureus T81559	0	2878639	81	Staphylococcus_aureus_56630
1410859.3	Staphylococcus aureus F86379	0	2891727	35	Staphylococcus_aureus_56630
1410860.3	Staphylococcus aureus T87965	0	2717387	40	Staphylococcus_aureus_56630
1410861.3	Staphylococcus aureus T87972	0	2826021	65	Staphylococcus_aureus_56630
1410862.3	Staphylococcus aureus F89441	0	2812396	54	Staphylococcus_aureus_56630
1410863.3	Staphylococcus aureus F89468	0	2859402	76	Staphylococcus_aureus_56630
1410865.3	Staphylococcus aureus T12923	0	2921313	27	Staphylococcus_aureus_56630
1410866.3	Staphylococcus aureus W79328	0	2828470	53	Staphylococcus_aureus_56630
1410867.3	Staphylococcus aureus H54403	0	2835960	56	Staphylococcus_aureus_56630
1410868.3	Staphylococcus aureus F92753	0	2816579	67	Staphylococcus_aureus_56630
1410869.3	Staphylococcus aureus F92765	0	2830428	30	Staphylococcus_aureus_56630
1410870.3	Staphylococcus aureus S11444	0	2834555	54	Staphylococcus_aureus_56630
1410871.3	Staphylococcus aureus T16281	0	2784267	45	Staphylococcus_aureus_56630
1410872.3	Staphylococcus aureus W82303	0	2769001	50	Staphylococcus_aureus_56630
1410873.3	Staphylococcus aureus W82310	0	2858348	35	Staphylococcus_aureus_56630
1410874.3	Staphylococcus aureus H57815	0	2816726	64	Staphylococcus_aureus_56630
1410875.3	Staphylococcus aureus W76127	0	2687671	39	Staphylococcus_aureus_56630
1410876.3	Staphylococcus aureus H71785	0	2849637	25	Staphylococcus_aureus_56630
1410877.3	Staphylococcus aureus F27253	0	2908592	27	Staphylococcus_aureus_56630
1410878.3	Staphylococcus aureus F27254	0	2966762	42	Staphylococcus_aureus_56630
1410879.3	Staphylococcus aureus H71781	0	2835253	23	Staphylococcus_aureus_56630
1410880.3	Staphylococcus aureus W20433	0	2840256	73	Staphylococcus_aureus_56630
1410882.3	Staphylococcus aureus T45945	0	2915604	25	Staphylococcus_aureus_56630
1410883.3	Staphylococcus aureus H79477	0	2846703	74	Staphylococcus_aureus_56630
1410884.3	Staphylococcus aureus H79484	0	2873293	20	Staphylococcus_aureus_56630
1410885.3	Staphylococcus aureus T49833	0	2821061	51	Staphylococcus_aureus_56630
1410886.3	Staphylococcus aureus H23829	0	2888771	26	Staphylococcus_aureus_56630
1410887.3	Staphylococcus aureus H23830	0	2879677	21	Staphylococcus_aureus_56630
1410888.3	Staphylococcus aureus W48969	0	2958084	36	Staphylococcus_aureus_56630
1410889.3	Staphylococcus aureus W48973	0	2879925	39	Staphylococcus_aureus_56630
1410890.3	Staphylococcus aureus T72814	0	2859277	23	Staphylococcus_aureus_56630
1410891.3	Staphylococcus aureus T72838	0	2817307	53	Staphylococcus_aureus_56630
1410892.3	Staphylococcus aureus W56227	0	2761249	64	Staphylococcus_aureus_56630
1410893.3	Staphylococcus aureus W56243	0	2761573	60	Staphylococcus_aureus_56630
1410894.3	Staphylococcus aureus W56246	0	2761707	61	Staphylococcus_aureus_56630
1410895.3	Staphylococcus aureus M44986	0	2865524	7	Staphylococcus_aureus_56630
1410896.3	Staphylococcus aureus M44987	0	2861751	11	Staphylococcus_aureus_56630
1410897.3	Staphylococcus aureus M44988	0	2853815	21	Staphylococcus_aureus_56630
1410898.3	Staphylococcus aureus F74023	0	2868409	72	Staphylococcus_aureus_56630
1410899.3	Staphylococcus aureus F77709	0	2944421	8	Staphylococcus_aureus_56630
1410900.3	Staphylococcus aureus F74035	0	2881900	14	Staphylococcus_aureus_56630
1410901.3	Staphylococcus aureus F74039	0	2890819	8	Staphylococcus_aureus_56630
1410902.3	Staphylococcus aureus H37776	0	2870296	30	Staphylococcus_aureus_56630
1410903.3	Staphylococcus aureus H37781	0	2855954	30	Staphylococcus_aureus_56630
1410904.3	Staphylococcus aureus H41336	0	2927655	31	Staphylococcus_aureus_56630
1410905.3	Staphylococcus aureus F77710	0	2929500	29	Staphylococcus_aureus_56630
1410906.3	Staphylococcus aureus H48052	0	2721206	59	Staphylococcus_aureus_56630
1410907.3	Staphylococcus aureus H48054	0	2714471	59	Staphylococcus_aureus_56630
1410908.3	Staphylococcus aureus S39407	0	2920305	27	Staphylococcus_aureus_56630
1410909.3	Staphylococcus aureus H44713	0	2843681	16	Staphylococcus_aureus_56630
1410910.3	Staphylococcus aureus F31094	0	2851584	9	Staphylococcus_aureus_56630
1410911.3	Staphylococcus aureus F81035	0	2842293	15	Staphylococcus_aureus_56630
1410912.3	Staphylococcus aureus T12805	0	2885496	37	Staphylococcus_aureus_56630
1410913.3	Staphylococcus aureus T12818	0	2893053	37	Staphylococcus_aureus_56630
1410914.3	Staphylococcus aureus S39411	0	2925613	27	Staphylococcus_aureus_56630
1410915.3	Staphylococcus aureus T16117	0	2811167	44	Staphylococcus_aureus_56630
1410916.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001588	0	4688737	65	Salmonella_enterica_58156
1410917.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001674	0	4684268	76	Salmonella_enterica_58156
1410918.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001587	0	4690175	58	Salmonella_enterica_58156
1410919.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001589	0	4693414	54	Salmonella_enterica_58156
1410920.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001590	0	4690569	60	Salmonella_enterica_58156
1410921.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001669	0	4671274	80	Salmonella_enterica_58156
1410922.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001670	0	4683643	66	Salmonella_enterica_58156
1410923.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001671	0	4688653	63	Salmonella_enterica_58156
1410924.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001673	0	4681064	66	Salmonella_enterica_58156
1410925.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001679	0	4662506	85	Salmonella_enterica_58156
1410926.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001680	0	4679378	70	Salmonella_enterica_58156
1410927.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001681	0	4675682	67	Salmonella_enterica_58156
1410928.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001690	0	4706010	58	Salmonella_enterica_58156
1410929.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001691	0	4703778	54	Salmonella_enterica_58156
1410930.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001692	0	4697064	63	Salmonella_enterica_58156
1410931.3	Salmonella enterica subsp. enterica serovar Cerro str. CFSAN001697	0	4699832	58	Salmonella_enterica_58156
1410932.3	Salmonella enterica subsp. enterica serovar Give var. 15 str. CFSAN004343	0	4955941	116	Salmonella_enterica_58156
1410933.3	Salmonella enterica subsp. enterica serovar Muenster str. CFSAN004344	0	4813508	243	Salmonella_enterica_58156
1410936.3	Salmonella enterica subsp. enterica serovar Montevideo str. CFSAN004346	0	4880228	227	Salmonella_enterica_58156
1410937.3	Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN004345	0	4712500	196	Salmonella_enterica_58156
1410950.3	Tannerella sp. oral taxon BU063 isolate Cell 5	1	3044207	321	Tannerella_sp_60461
1411123.3	Rhizobiales bacterium YIM 77505	1	4191300	1	Rhizobiales_bacterium_60462
1411509.3	Staphylococcus aureus F12856	0	2884383	21	Staphylococcus_aureus_56630
1411510.3	Staphylococcus aureus F19383	0	2872586	31	Staphylococcus_aureus_56630
1411511.3	Staphylococcus aureus F22893	0	2825737	31	Staphylococcus_aureus_56630
1411512.3	Staphylococcus aureus F22898	0	2832674	30	Staphylococcus_aureus_56630
1411513.3	Staphylococcus aureus F26088	0	2830308	5	Staphylococcus_aureus_56630
1411514.3	Staphylococcus aureus F32119	0	2770781	55	Staphylococcus_aureus_56630
1411515.3	Staphylococcus aureus F35307	0	2804775	61	Staphylococcus_aureus_56630
1411516.3	Staphylococcus aureus F63154	0	2862021	30	Staphylococcus_aureus_56630
1411517.3	Staphylococcus aureus F63179	0	2782759	49	Staphylococcus_aureus_56630
1411518.3	Staphylococcus aureus F66300	0	2784341	47	Staphylococcus_aureus_56630
1411519.3	Staphylococcus aureus F66307	0	2802212	52	Staphylococcus_aureus_56630
1411520.3	Staphylococcus aureus F74220	0	2873129	3	Staphylococcus_aureus_56630
1411521.3	Staphylococcus aureus F77930	0	2772914	36	Staphylococcus_aureus_56630
1411522.3	Staphylococcus aureus H24637	0	2832886	68	Staphylococcus_aureus_56630
1411523.3	Staphylococcus aureus H24662	0	2848797	48	Staphylococcus_aureus_56630
1411524.3	Staphylococcus aureus H27858	0	2833114	54	Staphylococcus_aureus_56630
1411525.3	Staphylococcus aureus H27862	0	2909516	72	Staphylococcus_aureus_56630
1411526.3	Staphylococcus aureus H27872	0	2896496	68	Staphylococcus_aureus_56630
1411527.3	Staphylococcus aureus H31276	0	2773699	36	Staphylococcus_aureus_56630
1411528.3	Staphylococcus aureus H31290	0	2871031	6	Staphylococcus_aureus_56630
1411529.3	Staphylococcus aureus H34245	0	2817344	57	Staphylococcus_aureus_56630
1411530.3	Staphylococcus aureus H37235	0	2883161	24	Staphylococcus_aureus_56630
1411531.3	Staphylococcus aureus H40569	0	2864733	64	Staphylococcus_aureus_56630
1411532.3	Staphylococcus aureus H40575	0	2874104	4	Staphylococcus_aureus_56630
1411533.3	Staphylococcus aureus H40583	0	2873768	7	Staphylococcus_aureus_56630
1411534.3	Staphylococcus aureus H57821	0	2839115	61	Staphylococcus_aureus_56630
1411535.3	Staphylococcus aureus H57822	0	2849127	62	Staphylococcus_aureus_56630
1411536.3	Staphylococcus aureus H57823	0	2864391	69	Staphylococcus_aureus_56630
1411537.3	Staphylococcus aureus H61003	0	2762231	49	Staphylococcus_aureus_56630
1411538.3	Staphylococcus aureus H64299	0	2812224	52	Staphylococcus_aureus_56630
1411539.3	Staphylococcus aureus H64303	0	2903032	33	Staphylococcus_aureus_56630
1411540.3	Staphylococcus aureus H67656	0	2887781	73	Staphylococcus_aureus_56630
1411541.3	Staphylococcus aureus H70821	0	2874326	9	Staphylococcus_aureus_56630
1411542.3	Staphylococcus aureus H70826	0	2843905	72	Staphylococcus_aureus_56630
1411543.3	Staphylococcus aureus H70834	0	2869420	69	Staphylococcus_aureus_56630
1411544.3	Staphylococcus aureus H74056	0	2816863	64	Staphylococcus_aureus_56630
1411545.3	Staphylococcus aureus H77094	0	2920318	25	Staphylococcus_aureus_56630
1411546.3	Staphylococcus aureus H77098	0	2814711	47	Staphylococcus_aureus_56630
1411547.3	Staphylococcus aureus H77102	0	2777138	42	Staphylococcus_aureus_56630
1411548.3	Staphylococcus aureus M16438	0	2737529	41	Staphylococcus_aureus_56630
1411549.3	Staphylococcus aureus M24487	0	2927993	28	Staphylococcus_aureus_56630
1411550.3	Staphylococcus aureus M28112	0	2865496	68	Staphylococcus_aureus_56630
1411552.3	Staphylococcus aureus M39841	0	2812382	46	Staphylococcus_aureus_56630
1411553.3	Staphylococcus aureus M59498	0	2845262	82	Staphylococcus_aureus_56630
1411554.3	Staphylococcus aureus M65003	0	2873082	7	Staphylococcus_aureus_56630
1411555.3	Staphylococcus aureus M68467	0	2942019	30	Staphylococcus_aureus_56630
1411556.3	Staphylococcus aureus M68475	0	2847278	73	Staphylococcus_aureus_56630
1411557.3	Staphylococcus aureus M71813	0	2925045	32	Staphylococcus_aureus_56630
1411558.3	Staphylococcus aureus M74952	0	2877743	34	Staphylococcus_aureus_56630
1411559.3	Staphylococcus aureus T23068	0	2827351	27	Staphylococcus_aureus_56630
1411560.3	Staphylococcus aureus T26751	0	2875635	7	Staphylococcus_aureus_56630
1411561.3	Staphylococcus aureus T30033	0	2869281	21	Staphylococcus_aureus_56630
1411562.3	Staphylococcus aureus T33139	0	2827860	57	Staphylococcus_aureus_56630
1411563.3	Staphylococcus aureus T33147	0	2895521	32	Staphylococcus_aureus_56630
1411564.3	Staphylococcus aureus T39328	0	2901609	31	Staphylococcus_aureus_56630
1411565.3	Staphylococcus aureus T39363	0	2776242	51	Staphylococcus_aureus_56630
1411566.3	Staphylococcus aureus T42722	0	2840775	62	Staphylococcus_aureus_56630
1411567.3	Staphylococcus aureus T62346	0	2869340	26	Staphylococcus_aureus_56630
1411568.3	Staphylococcus aureus T69686	0	2780334	45	Staphylococcus_aureus_56630
1411569.3	Staphylococcus aureus T69703	0	2815726	50	Staphylococcus_aureus_56630
1411570.3	Staphylococcus aureus T69716	0	2815064	31	Staphylococcus_aureus_56630
1411571.3	Staphylococcus aureus T69721	0	2776348	55	Staphylococcus_aureus_56630
1411572.3	Staphylococcus aureus T72876	0	2829901	75	Staphylococcus_aureus_56630
1411573.3	Staphylococcus aureus T72889	0	2797977	47	Staphylococcus_aureus_56630
1411574.3	Staphylococcus aureus T76010	0	2724324	41	Staphylococcus_aureus_56630
1411575.3	Staphylococcus aureus T76018	0	2798900	51	Staphylococcus_aureus_56630
1411576.3	Staphylococcus aureus T76030	0	2894073	33	Staphylococcus_aureus_56630
1411577.3	Staphylococcus aureus T79159	0	2807931	54	Staphylococcus_aureus_56630
1411578.3	Staphylococcus aureus T82627	0	2818706	65	Staphylococcus_aureus_56630
1411579.3	Staphylococcus aureus T86006	0	2724887	39	Staphylococcus_aureus_56630
1411580.3	Staphylococcus aureus T86045	0	2814047	44	Staphylococcus_aureus_56630
1411581.3	Staphylococcus aureus T86048	0	2844299	66	Staphylococcus_aureus_56630
1411582.3	Staphylococcus aureus T86055	0	2838427	61	Staphylococcus_aureus_56630
1411583.3	Staphylococcus aureus W12628	0	2858399	29	Staphylococcus_aureus_56630
1411584.3	Staphylococcus aureus W15997	0	2859067	4	Staphylococcus_aureus_56630
1411585.3	Staphylococcus aureus W16001	0	2823422	53	Staphylococcus_aureus_56630
1411586.3	Staphylococcus aureus W16013	0	2817873	53	Staphylococcus_aureus_56630
1411587.3	Staphylococcus aureus W21932	0	2724702	64	Staphylococcus_aureus_56630
1411588.3	Staphylococcus aureus W21940	0	2778149	40	Staphylococcus_aureus_56630
1411589.3	Staphylococcus aureus W21945	0	2823197	70	Staphylococcus_aureus_56630
1411590.3	Staphylococcus aureus W52104	0	2854107	72	Staphylococcus_aureus_56630
1411591.3	Staphylococcus aureus W52117	0	2823673	49	Staphylococcus_aureus_56630
1411592.3	Staphylococcus aureus W52120	0	2809097	53	Staphylococcus_aureus_56630
1411593.3	Staphylococcus aureus W55442	0	2828395	61	Staphylococcus_aureus_56630
1411594.3	Staphylococcus aureus W55446	0	2820416	67	Staphylococcus_aureus_56630
1411595.3	Staphylococcus aureus W55451	0	2827617	74	Staphylococcus_aureus_56630
1411596.3	Staphylococcus aureus W58473	0	2833917	60	Staphylococcus_aureus_56630
1411598.3	Staphylococcus aureus W64953	0	2837894	61	Staphylococcus_aureus_56630
1411599.3	Staphylococcus aureus W68479	0	2838173	65	Staphylococcus_aureus_56630
1411600.3	Staphylococcus aureus W85432	0	2772736	75	Staphylococcus_aureus_56630
1411601.3	Staphylococcus aureus W85440	0	2872799	3	Staphylococcus_aureus_56630
1411602.3	Staphylococcus aureus W88551	0	2734230	42	Staphylococcus_aureus_56630
1411604.3	Staphylococcus aureus W91963	0	2818837	58	Staphylococcus_aureus_56630
1411645.3	Escherichia coli IS9	0	4950230	367	Escherichia_coli_58110
1411647.3	Morganella morganii IS15	0	4149302	59	Morganella_morganii_57363
1411685.3	Gammaproteobacteria bacterium MOLA455	1	2599550	3	Gammaproteobacteria_bacterium_60463
1411692.3	Escherichia coli 897	0	5110334	252	Escherichia_coli_58110
1411693.3	Escherichia coli 1047	0	5017678	223	Escherichia_coli_58110
1411694.3	Escherichia coli 38.52	0	5055236	286	Escherichia_coli_58110
1411695.3	Escherichia coli 1240	0	5116819	293	Escherichia_coli_58110
1411696.3	Escherichia coli 1350	0	5126494	247	Escherichia_coli_58110
1411697.3	Escherichia coli 1365	0	5016111	207	Escherichia_coli_58110
1411698.3	Escherichia coli 38.16	0	4943098	200	Escherichia_coli_58110
1411700.4	Pseudomonas aeruginosa DHS01	0	6946419	99	Pseudomonas_aeruginosa_57148
1411701.3	Pseudomonas aeruginosa DHS29	0	7080737	218	Pseudomonas_aeruginosa_57148
1412451.3	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20110223	0	4771580	1	Salmonella_enterica_58156
1412452.3	Salmonella enterica subsp. enterica serovar Enteritidis str. SA19992322	0	4685860	1	Salmonella_enterica_58156
1412453.3	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090641	0	4714280	1	Salmonella_enterica_58156
